k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 14 0.036 10 1 7.5e-06 11.553 0.6805 0.077567 0.073146 0 0.0030668 0.012127 0.057655 144.09 58000 100 0.6795 0.079689 0.072342 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1e-05 11.553 0.6805 0.077567 0.07304 0 0.0030796 0.012144 0.057513 144.09 58000 100 0.6795 0.079689 0.072307 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1.375e-05 11.553 0.6805 0.077567 0.073076 0 0.0030952 0.012149 0.057532 144.09 58000 100 0.6795 0.079689 0.072272 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 1.75e-05 11.553 0.6805 0.077567 0.073024 0 0.0030771 0.012136 0.057512 144.09 58000 100 0.6795 0.079689 0.072328 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 2.5e-05 11.553 0.6805 0.077567 0.073158 0 0.003056 0.012165 0.057635 144.09 58000 100 0.6795 0.079689 0.072282 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 3.75e-05 11.553 0.6805 0.077567 0.081468 0 0.0034362 0.012859 0.064874 144.09 58000 100 0.6795 0.079689 0.072626 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 5e-05 11.553 0.6805 0.077567 0.072431 0 0.0030978 0.012459 0.056557 144.09 58000 100 0.6795 0.079689 0.071488 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 7.5e-05 11.553 0.6805 0.077567 0.072399 0 0.0029585 0.012475 0.056646 144.09 58000 100 0.6795 0.079689 0.07149 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.0001 11.553 0.6805 0.077567 0.072242 0 0.0029193 0.012388 0.056636 144.09 58000 100 0.6795 0.079689 0.071457 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.0001375 11.553 0.6805 0.077567 0.071579 0 0.0029781 0.012107 0.056204 144.09 58000 100 0.6795 0.079689 0.070847 25 27 47 47 83 68 97 109 147 150 200 
