k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 13 0.036 10 1 22 23.522 0.0033 0.0014406 0.011299 0 0.0013364 0.0097337 5.3632e-05 0.033 58000 0.0024 0.00087512 0.010941 987 5 4 2 0 1 0 0 0 1 0 
10 5 13 0.036 10 1 25 23.522 0.0019 0.00096736 0.011517 0 0.0013329 0.0099521 4.3121e-05 0.019 58000 0.0012 0.0007393 0.010924 993 4 1 0 0 1 0 0 1 0 0 
10 5 13 0.036 10 1 30 23.522 0.0002 4e-05 0.011239 0 0.0013184 0.0097142 2.9336e-05 0.002 58000 0.0005 0.00012988 0.010925 999 0 1 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 35 23.522 0 0 0.011155 0 0.0013158 0.0096388 2.775e-05 0 58000 0 0 0.010905 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 40 23.522 0 0 0.011105 0 0.0013134 0.0095931 2.6725e-05 0 58000 0 0 0.010905 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 50 23.522 0 0 0.011095 0 0.0013092 0.0095751 2.8087e-05 0 58000 0 0 0.010905 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 60 23.522 0 0 0.011112 0 0.0013237 0.0095894 2.6815e-05 0 58000 0 0 0.010912 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 70 23.522 0 0 0.011119 0 0.0013171 0.0096014 2.5949e-05 0 58000 0 0 0.010928 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 80 23.522 0 0 0.011116 0 0.0013167 0.0095967 2.6437e-05 0 58000 0 0 0.010919 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 90 23.522 0 0 0.011131 0 0.0013125 0.0096166 2.9104e-05 0 58000 0 0 0.01091 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 100 23.522 0 0 0.011106 0 0.0013107 0.009594 2.9957e-05 0 58000 0 0 0.010913 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 125 23.522 0 0 0.011091 0 0.0013199 0.0095726 2.6074e-05 0 58000 0 0 0.010905 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 150 23.522 0 0 0.01109 0 0.0013115 0.0095785 2.7574e-05 0 58000 0 0 0.010901 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 200 23.522 0 0 0.011101 0 0.0013276 0.0095743 2.6148e-05 0 58000 0 0 0.010903 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 300 23.522 0 0 0.011135 0 0.0013108 0.0096256 2.5745e-05 0 58000 0 0 0.010903 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 400 23.522 0 0 0.011129 0 0.0013152 0.0096145 2.6028e-05 0 58000 0 0 0.010907 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 500 23.522 0 0 0.011118 0 0.0013181 0.0096014 2.6213e-05 0 58000 0 0 0.010901 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 750 23.522 0 0 0.011106 0 0.0013212 0.0095769 3.38e-05 0 58000 0 0 0.010901 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 1000 23.522 0 0 0.011094 0 0.0013129 0.0095818 2.6549e-05 0 58000 0 0 0.010919 1000 0 0 0 0 0 0 0 0 0 0 
10 5 13 0.036 10 1 1500 23.522 0 0 0.011213 0 0.0013275 0.0096873 2.619e-05 0 58000 0 0 0.010899 1000 0 0 0 0 0 0 0 0 0 0 
