k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 6 0.036 6 0.34637 0.4296 0.10325 0.06882 102.58 0.4128 0.10014 0.066655 150 106 104 103 87 84 83 77 58 76 72 
10 10 6 0.036 7 0.34637 0.2627 0.081 0.045332 40.448 0.2451 0.071648 0.043309 304 183 120 94 69 48 41 48 33 40 20 
10 10 6 0.036 8 0.34637 0.1344 0.044241 0.035553 13.421 0.1153 0.03411 0.034236 540 175 90 52 36 34 30 21 10 8 4 
10 10 6 0.036 9 0.34637 0.0459 0.013537 0.030593 3.256 0.0384 0.0099754 0.030514 784 112 43 24 21 4 6 3 1 0 2 
10 10 6 0.036 10 0.34637 0.01 0.0020621 0.029608 0.443 0.0072 0.0010892 0.029683 936 42 13 6 2 0 1 0 0 0 0 
10 10 7 0.036 1 0.375185 0.9727 0.0056904 1.1003 2932.1 0.9732 0.0049667 1.0944 0 0 1 0 2 1 8 12 33 114 829 
10 10 7 0.036 2 0.37519 0.8934 0.027424 0.38081 951.76 0.8967 0.027447 0.37805 2 2 5 5 13 20 52 62 105 171 563 
10 10 7 0.036 3 0.37519 0.7604 0.065257 0.1659 382.23 0.7593 0.06686 0.16559 10 11 38 33 49 66 95 86 106 188 318 
10 10 7 0.036 4 0.37519 0.5898 0.098555 0.0856 161.13 0.5904 0.095123 0.082381 57 59 72 79 76 86 82 107 108 121 153 
10 10 7 0.036 5 0.37519 0.4063 0.09971 0.049288 66.454 0.4046 0.095755 0.047744 170 119 99 94 86 90 75 82 70 64 51 
10 10 7 0.036 6 0.37519 0.2428 0.0715 0.033076 25.472 0.2426 0.069655 0.031778 335 174 110 87 77 59 56 30 36 24 12 
10 10 7 0.036 7 0.37519 0.1232 0.037619 0.026677 8.822 0.1241 0.034524 0.025756 555 175 81 54 51 28 27 14 8 5 2 
10 10 7 0.036 8 0.37519 0.0507 0.013553 0.023091 2.613 0.0478 0.010686 0.022875 757 115 64 32 14 7 5 3 1 2 0 
10 10 7 0.036 9 0.37519 0.0142 0.0027611 0.022214 0.559 0.0117 0.0020552 0.021619 903 70 18 4 2 2 1 0 0 0 0 
10 10 7 0.036 10 0.37519 0.0029 0.00038197 0.021705 0.08 0.0013 0.00016848 0.021485 975 22 2 1 0 0 0 0 0 0 0 
10 10 8 0.036 1 0.411687 0.9444 0.01176 0.61267 1597.9 0.9439 0.011294 0.60222 0 0 1 1 5 11 11 32 68 180 691 
10 10 8 0.036 2 0.41169 0.8042 0.04779 0.18358 430.64 0.8037 0.049706 0.18606 3 7 13 28 41 53 70 90 151 202 342 
10 10 8 0.036 3 0.41169 0.6161 0.088119 0.079774 150.11 0.6158 0.087418 0.077798 32 53 62 81 82 80 99 106 124 125 156 
10 10 8 0.036 4 0.41169 0.4263 0.092431 0.043397 55.809 0.4176 0.093304 0.041365 114 126 114 110 84 100 75 82 81 69 45 
10 10 8 0.036 5 0.41169 0.2593 0.069663 0.028883 20.761 0.2476 0.070565 0.027374 287 173 120 113 83 61 54 39 36 21 13 
10 10 8 0.036 6 0.41169 0.1367 0.039823 0.022978 7.403 0.1312 0.038245 0.021861 505 185 106 68 39 35 25 21 8 6 2 
10 10 8 0.036 7 0.41169 0.0585 0.014022 0.021014 2.284 0.0575 0.01604 0.020901 706 149 78 28 14 16 5 2 2 0 0 
10 10 8 0.036 8 0.41169 0.0185 0.0033911 0.019353 0.56 0.0173 0.0034341 0.019013 880 76 29 11 2 2 0 0 0 0 0 
10 10 8 0.036 9 0.41169 0.0042 0.00050286 0.018831 0.094 0.0043 0.00067218 0.018632 963 32 5 0 0 0 0 0 0 0 0 
10 10 8 0.036 10 0.41169 0.0006 7.972e-05 0.018495 0.01 0.0008 0.00011948 0.018542 995 4 1 0 0 0 0 0 0 0 0 
10 10 9 0.036 1 0.46504 0.8888 0.022737 0.344 865.65 0.8902 0.021926 0.33693 0 0 1 9 9 24 41 86 102 241 487 
10 10 9 0.036 2 0.46504 0.6888 0.066641 0.094051 186.03 0.6835 0.065944 0.092936 7 20 45 67 57 93 103 122 144 160 182 
10 10 9 0.036 3 0.46504 0.4642 0.085884 0.043439 55.026 0.456 0.08599 0.042908 73 107 109 102 106 110 102 83 83 70 55 
10 10 9 0.036 4 0.46504 0.2752 0.068674 0.02856 17.794 0.2698 0.069818 0.026269 251 171 131 119 75 79 61 47 33 22 11 
10 10 9 0.036 5 0.46504 0.1428 0.038106 0.021437 5.882 0.1396 0.039872 0.020545 478 187 113 76 49 39 31 10 14 2 1 
10 10 9 0.036 6 0.46504 0.0614 0.015145 0.019233 1.798 0.0627 0.016976 0.018307 698 150 77 34 20 8 6 5 1 1 0 
10 10 9 0.036 7 0.46504 0.0234 0.0049974 0.017928 0.498 0.0217 0.0049641 0.017611 854 94 37 4 5 3 2 1 0 0 0 
10 10 9 0.036 8 0.46504 0.0071 0.0014611 0.017271 0.116 0.0071 0.0013009 0.017258 953 32 11 1 1 2 0 0 0 0 0 
10 10 9 0.036 9 0.46504 0.0023 0.0003851 0.017653 0.031 0.0012 0.00011868 0.017277 983 13 2 2 0 0 0 0 0 0 0 
10 10 9 0.036 10 0.46504 0.0001 1e-05 0.017555 0.001 0.0002 1.998e-05 0.017317 999 1 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 1 0.529092 0.8096 0.037686 0.2012 458.41 0.7969 0.041582 0.20035 1 2 10 15 28 68 75 102 175 227 297 
10 10 10 0.036 2 0.52909 0.5495 0.075896 0.055916 79.224 0.5281 0.078479 0.053963 34 66 70 89 107 112 125 121 113 97 66 
10 10 10 0.036 3 0.52909 0.3168 0.071189 0.03057 20.386 0.2975 0.066771 0.028644 178 179 121 122 107 86 62 68 33 29 15 
10 10 10 0.036 4 0.52909 0.1565 0.038656 0.040345 5.907 0.1466 0.035824 0.032589 425 194 142 76 65 44 21 19 9 2 3 
10 10 10 0.036 5 0.52909 0.0678 0.016099 0.025693 1.711 0.062 0.014951 0.021329 659 183 75 35 20 16 8 2 1 0 1 
10 10 10 0.036 6 0.52909 0.0263 0.0058241 0.018772 0.488 0.0252 0.0049299 0.018297 838 107 33 10 5 5 1 0 0 1 0 
10 10 10 0.036 7 0.52909 0.0099 0.002014 0.018216 0.142 0.0092 0.0013968 0.017975 929 57 7 4 1 1 0 1 0 0 0 
10 10 10 0.036 8 0.52909 0.0034 0.00062907 0.018143 0.037 0.0027 0.00028299 0.017774 974 22 2 1 0 1 0 0 0 0 0 
10 10 10 0.036 9 0.52909 0.0006 7.972e-05 0.018222 0.006 0.0004 3.988e-05 0.017865 995 4 1 0 0 0 0 0 0 0 0 
10 10 10 0.036 10 0.52909 0.0001 1e-05 0.017258 0.001 0 0 0.016933 999 1 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 1 0.544656 0.7033 0.052071 0.11935 241.36 0.6919 0.051676 0.11881 3 5 30 50 68 98 125 134 162 178 147 
10 10 11 0.036 2 0.54466 0.3914 0.069275 0.03829 32.441 0.3768 0.063445 0.035626 97 119 127 135 115 134 98 65 49 39 22 
10 10 11 0.036 3 0.54466 0.1814 0.041976 0.024747 6.943 0.1758 0.038853 0.023165 352 205 154 109 64 52 25 15 13 11 0 
10 10 11 0.036 4 0.54466 0.0785 0.016704 0.020405 1.751 0.0748 0.016321 0.019579 608 199 91 45 31 14 9 3 0 0 0 
10 10 11 0.036 5 0.54466 0.0289 0.0054803 0.018849 0.469 0.0252 0.0048898 0.021077 821 110 42 17 8 0 2 0 0 0 0 
10 10 11 0.036 6 0.54466 0.0096 0.0014693 0.02019 0.124 0.007 0.0011121 0.018925 924 63 8 4 0 1 0 0 0 0 0 
10 10 11 0.036 7 0.54466 0.0034 0.00052897 0.0181 0.039 0.0021 0.00022582 0.017894 972 25 1 1 1 0 0 0 0 0 0 
10 10 11 0.036 8 0.54466 0.001 0.00017918 0.018094 0.011 0.0007 8.96e-05 0.017815 993 5 1 1 0 0 0 0 0 0 0 
10 10 11 0.036 9 0.54466 0.0002 1.998e-05 0.017939 0.002 0.0001 1e-05 0.017907 998 2 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 10 0.54466 0 0 0.01795 0 0 0 0.017946 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 1 0.590789 0.5781 0.056307 0.080171 125.47 0.5627 0.056535 0.078273 7 33 58 98 101 141 154 149 122 84 53 
10 10 12 0.036 2 0.59079 0.2605 0.048258 0.03535 12.945 0.245 0.044019 0.050894 180 204 170 151 97 75 62 27 23 10 1 
10 10 12 0.036 3 0.59079 0.1012 0.019918 0.034221 2.431 0.0933 0.017242 0.028885 512 234 114 64 39 25 8 3 1 0 0 
10 10 12 0.036 4 0.59079 0.0333 0.0057869 0.020521 0.538 0.0343 0.0058393 0.020611 783 147 36 26 4 4 0 0 0 0 0 
10 10 12 0.036 5 0.59079 0.0115 0.0017795 0.019988 0.141 0.0094 0.0015132 0.019301 915 62 17 5 1 0 0 0 0 0 0 
10 10 12 0.036 6 0.59079 0.0033 0.00043955 0.019812 0.038 0.0023 0.00028499 0.019228 972 24 3 1 0 0 0 0 0 0 0 
10 10 12 0.036 7 0.59079 0.001 0.00011912 0.019496 0.01 0.0006 5.97e-05 0.019058 991 8 1 0 0 0 0 0 0 0 0 
10 10 12 0.036 8 0.59079 0.0003 2.994e-05 0.043793 0.003 0.0001 1e-05 0.033484 997 3 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 9 0.59079 0.0001 1e-05 0.028295 0.001 0 0 0.025457 999 1 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 10 0.59079 0 0 0.019611 0 0 0 0.019328 1000 0 0 0 0 0 0 0 0 0 0 
10 25 6 0.036 1 0.663431 0.9996 3.988e-05 3.1875 8331.7 0.9995 6.982e-05 3.1507 0 0 0 0 0 0 0 0 0 4 996 
10 25 6 0.036 2 0.66343 0.9981 0.0002066 1.7109 4468.4 0.9969 0.00044083 1.7165 0 0 0 0 0 0 0 0 1 17 982 
10 25 6 0.036 3 0.66343 0.9942 0.00076713 1.1254 2884 0.9919 0.0014859 1.1259 0 0 0 0 0 0 1 0 5 44 950 
10 25 6 0.036 4 0.66343 0.9863 0.0024448 0.78522 1984.1 0.9823 0.0047615 0.79207 0 0 0 0 0 0 2 10 21 57 910 
10 25 6 0.036 5 0.66343 0.9687 0.0069573 0.58072 1406 0.9679 0.0095491 0.5858 0 0 0 0 2 4 11 17 53 80 833 
10 25 6 0.036 6 0.66343 0.945 0.015811 0.43301 1011.1 0.9441 0.017443 0.43549 0 0 2 6 8 12 11 39 61 101 760 
10 25 6 0.036 7 0.66343 0.9059 0.031767 0.3295 732.87 0.9065 0.030899 0.33351 0 5 10 13 14 23 29 48 68 130 660 
10 25 6 0.036 8 0.66343 0.8629 0.048462 0.25585 532.81 0.863 0.048239 0.25758 4 15 8 24 23 35 45 60 82 127 577 
10 25 6 0.036 9 0.66343 0.8065 0.071499 0.20368 387.41 0.8029 0.072034 0.2044 16 26 19 32 38 43 53 71 85 127 490 
10 25 6 0.036 10 0.66343 0.7372 0.09423 0.16258 280.31 0.7365 0.092811 0.16268 35 33 42 46 46 53 72 68 85 120 400 
10 25 6 0.036 11 0.66343 0.664 0.11462 0.13469 201.6 0.6615 0.11244 0.13411 62 51 58 62 59 64 57 61 88 122 316 
10 25 6 0.036 12 0.66343 0.5836 0.13156 0.11182 143.21 0.579 0.12843 0.11284 118 69 63 75 54 57 53 84 76 109 242 
10 25 6 0.036 13 0.66343 0.5028 0.13785 0.097432 100.52 0.4933 0.13484 0.095722 173 93 81 56 57 67 64 66 76 82 185 
10 25 6 0.036 14 0.66343 0.4224 0.13573 0.08462 69.602 0.4088 0.12791 0.083423 244 112 80 59 57 53 81 51 58 75 130 
10 25 6 0.036 15 0.66343 0.3414 0.12279 0.076593 47.221 0.3327 0.11319 0.075742 329 111 90 60 58 56 56 42 55 69 74 
10 25 6 0.036 16 0.66343 0.2668 0.10294 0.070735 31.251 0.2542 0.094537 0.070682 405 124 96 65 53 41 38 45 45 43 45 
10 25 6 0.036 17 0.66343 0.1967 0.078838 0.067605 19.827 0.1887 0.073356 0.067854 506 118 87 65 43 43 29 29 31 22 27 
10 25 6 0.036 20 0.66343 0.0571 0.021211 0.062311 3.477 0.052 0.019536 0.063077 774 103 50 22 13 12 9 9 2 3 3 
10 25 7 0.036 1 0.751713 0.9981 0.0003067 1.8765 4935 0.9982 0.00017694 1.9354 0 0 0 0 0 0 0 2 0 13 985 
10 25 7 0.036 2 0.75171 0.9924 0.0013636 0.93254 2356.6 0.993 0.0011722 0.93751 0 0 0 0 0 1 2 1 8 44 944 
10 25 7 0.036 3 0.75171 0.9788 0.0049555 0.56489 1389.6 0.9775 0.0054692 0.56971 0 1 0 1 1 2 3 10 24 90 868 
10 25 7 0.036 4 0.75171 0.9547 0.01221 0.37919 883.19 0.95 0.014695 0.38365 0 2 1 2 5 4 12 37 46 112 779 
10 25 7 0.036 5 0.75171 0.9161 0.026337 0.2668 581.29 0.9095 0.029729 0.26599 2 3 6 4 17 17 27 45 76 134 669 
10 25 7 0.036 6 0.75171 0.8659 0.045693 0.19452 390.09 0.8558 0.047654 0.19455 4 10 10 17 30 36 42 63 83 129 576 
10 25 7 0.036 7 0.75171 0.804 0.068713 0.14881 264.5 0.7907 0.068192 0.14647 11 17 29 41 39 39 48 82 84 143 467 
10 25 7 0.036 8 0.75171 0.73 0.091972 0.11488 179.38 0.7157 0.089213 0.11293 33 32 43 52 51 46 67 79 92 149 356 
10 25 7 0.036 9 0.75171 0.6461 0.1129 0.092341 121.81 0.6306 0.10741 0.092162 68 52 65 50 62 71 63 70 102 128 269 
10 25 7 0.036 10 0.75171 0.5585 0.12391 0.076602 82.042 0.5407 0.11653 0.075682 110 81 73 65 63 72 82 70 86 99 199 
10 25 7 0.036 11 0.75171 0.4735 0.12515 0.065217 54.273 0.4498 0.1195 0.064698 166 106 71 80 73 70 76 69 67 90 132 
10 25 7 0.036 12 0.75171 0.3846 0.1167 0.057135 35.259 0.3587 0.11023 0.057504 241 120 86 85 66 70 65 64 58 67 78 
10 25 7 0.036 13 0.75171 0.3039 0.10114 0.051772 22.423 0.2802 0.093862 0.051902 332 117 97 80 74 64 54 44 45 50 43 
10 25 7 0.036 14 0.75171 0.2314 0.081616 0.048205 13.789 0.2135 0.076985 0.048696 417 129 109 76 60 43 38 37 45 23 23 
10 25 7 0.036 15 0.75171 0.1721 0.062054 0.04605 8.365 0.1501 0.055756 0.046565 502 149 91 69 45 28 35 29 28 14 10 
10 25 7 0.036 16 0.75171 0.118 0.042939 0.045092 4.929 0.1054 0.036207 0.044926 609 145 75 48 29 25 23 20 15 8 3 
10 25 7 0.036 17 0.75171 0.0779 0.027469 0.043311 2.742 0.0653 0.020907 0.044166 705 129 56 36 19 14 19 13 4 3 2 
10 25 7 0.036 20 0.75171 0.0162 0.0040816 0.042185 0.369 0.0099 0.001974 0.043466 910 53 20 6 7 2 1 1 0 0 0 
10 25 8 0.036 1 0.732044 0.9933 0.0010061 1.134 2905.8 0.9929 0.0013009 1.1133 0 0 0 0 0 0 0 4 7 41 948 
10 25 8 0.036 2 0.73204 0.9745 0.0054052 0.50717 1192.6 0.9735 0.0054932 0.50878 0 0 0 2 0 3 7 9 34 103 842 
10 25 8 0.036 3 0.73204 0.9389 0.016734 0.27883 625.59 0.9356 0.01785 0.28247 1 0 3 3 6 16 19 35 56 147 714 
10 25 8 0.036 4 0.73204 0.8844 0.035292 0.17992 360.1 0.8805 0.038268 0.17904 2 3 13 11 19 29 38 54 95 165 571 
10 25 8 0.036 5 0.73204 0.8121 0.060144 0.12506 217.56 0.8088 0.061704 0.12495 6 19 24 28 31 43 63 78 109 155 444 
10 25 8 0.036 6 0.73204 0.7251 0.085225 0.092908 135.07 0.722 0.089465 0.092443 23 42 32 43 54 67 78 89 100 146 326 
10 25 8 0.036 7 0.73204 0.6288 0.10692 0.072672 85.019 0.6314 0.10768 0.072111 58 66 57 61 63 72 81 90 90 143 219 
10 25 8 0.036 8 0.73204 0.5327 0.11327 0.059635 53.988 0.5344 0.11753 0.058375 110 74 85 63 79 87 90 80 88 101 143 
10 25 8 0.036 9 0.73204 0.436 0.11358 0.055757 34.139 0.4361 0.11648 0.053472 169 109 98 85 79 82 68 71 74 73 92 
10 25 8 0.036 10 0.73204 0.3462 0.10495 0.044474 21.494 0.3483 0.10612 0.044065 250 144 102 81 72 67 57 70 53 48 56 
10 25 8 0.036 11 0.73204 0.2697 0.091223 0.042507 13.451 0.2659 0.086053 0.042188 352 161 81 79 64 53 53 56 33 38 30 
10 25 8 0.036 12 0.73204 0.1978 0.071026 0.038238 8.229 0.1979 0.068714 0.038017 465 139 98 74 48 43 35 33 27 23 15 
10 25 8 0.036 13 0.73204 0.1427 0.052019 0.036518 4.988 0.1399 0.050669 0.036585 557 148 80 58 45 31 25 20 14 12 10 
10 25 8 0.036 14 0.73204 0.0988 0.035794 0.035486 2.823 0.095 0.032688 0.035787 660 123 73 43 27 27 17 9 11 6 4 
10 25 8 0.036 15 0.73204 0.066 0.022426 0.034871 1.587 0.061 0.020259 0.035124 737 114 56 32 22 17 5 8 5 1 3 
10 25 8 0.036 16 0.73204 0.0422 0.013533 0.034176 0.855 0.0381 0.012611 0.034684 812 87 50 19 12 4 9 3 2 1 1 
10 25 8 0.036 17 0.73204 0.0244 0.0068715 0.033983 0.43 0.0204 0.0055294 0.034405 875 70 27 8 10 8 1 0 0 0 1 
10 25 8 0.036 20 0.73204 0.0035 0.00059835 0.033796 0.04 0.0021 0.00032592 0.034242 974 20 4 1 1 0 0 0 0 0 0 
10 25 9 0.036 1 0.785561 0.9824 0.0031734 0.72456 1657.7 0.983 0.0030541 0.65385 0 0 0 0 0 2 6 5 15 97 875 
10 25 9 0.036 2 0.78556 0.9379 0.014648 0.22839 576.16 0.936 0.014278 0.22824 0 1 1 2 6 11 22 33 77 158 689 
10 25 9 0.036 3 0.78556 0.8599 0.039662 0.12979 269.35 0.8621 0.038572 0.12867 2 5 12 16 25 34 51 59 122 183 491 
10 25 9 0.036 4 0.78556 0.7656 0.069146 0.086644 141.04 0.7643 0.069065 0.084492 11 28 26 36 44 51 82 86 122 173 341 
10 25 9 0.036 5 0.78556 0.6606 0.093781 0.064571 78.719 0.648 0.094611 0.062211 39 46 57 57 62 65 92 95 126 133 228 
10 25 9 0.036 6 0.78556 0.5415 0.10661 0.055093 45.289 0.5412 0.10703 0.051151 78 91 77 85 67 93 87 89 93 107 133 
10 25 9 0.036 7 0.78556 0.4379 0.10692 0.044042 26.525 0.4333 0.10807 0.042594 147 121 90 88 90 88 78 72 75 68 83 
10 25 9 0.036 8 0.78556 0.3443 0.096684 0.039813 15.716 0.331 0.098177 0.038209 225 152 102 87 93 82 56 53 58 47 45 
10 25 9 0.036 9 0.78556 0.256 0.079243 0.035813 9.246 0.2446 0.07931 0.035212 342 152 103 98 72 62 41 38 51 20 21 
10 25 9 0.036 10 0.78556 0.1855 0.059219 0.03479 5.362 0.1791 0.059873 0.033585 440 168 106 77 60 39 37 31 18 14 10 
10 25 9 0.036 11 0.78556 0.1289 0.043658 0.032813 3.09 0.1277 0.042305 0.032553 565 162 73 63 46 27 18 19 17 4 6 
10 25 9 0.036 12 0.78556 0.0885 0.028746 0.031827 1.754 0.0843 0.027251 0.032014 653 150 69 48 26 19 13 11 4 3 4 
10 25 9 0.036 13 0.78556 0.0582 0.017951 0.03162 0.963 0.0534 0.015904 0.031391 748 112 66 21 25 12 9 2 1 1 3 
10 25 9 0.036 14 0.78556 0.0364 0.010746 0.031973 0.542 0.0332 0.0087065 0.030916 822 91 43 20 13 5 1 1 1 1 2 
10 25 9 0.036 15 0.78556 0.0197 0.0052872 0.03054 0.265 0.0184 0.0041856 0.030872 884 75 24 9 4 1 0 0 1 2 0 
10 25 9 0.036 16 0.78556 0.0118 0.0031239 0.030281 0.146 0.0103 0.0020259 0.031463 923 58 11 5 0 0 0 2 0 1 0 
10 25 9 0.036 17 0.78556 0.0066 0.0014979 0.030423 0.077 0.0044 0.00072136 0.030717 955 35 5 2 2 0 0 1 0 0 0 
10 25 9 0.036 20 0.78556 0.001 0.00017918 0.030444 0.011 0.001 0.00013914 0.030598 993 5 1 1 0 0 0 0 0 0 0 
10 25 10 0.036 1 0.953939 0.9552 0.0089819 0.41061 929.78 0.9561 0.0081309 0.39875 0 0 0 2 3 3 14 25 49 172 732 
