k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 7 0.045 9 0.90505 0 0 0.0069867 0 0 0 0.0072154
10 25 7 0.045 10 0.90505 0 0 0.0069877 0 0 0 0.0072186
10 25 7 0.045 11 0.90505 0 0 0.0074671 0 0 0 0.0072863
10 25 7 0.045 12 0.90505 0 0 0.0071652 0 0 0 0.0074381
10 25 7 0.045 13 0.90505 0 0 0.0075326 0 0 0 0.0074911
10 25 7 0.045 14 0.90505 0 0 0.0071251 0 0 0 0.007214
10 25 7 0.045 15 0.90505 0 0 0.0070545 0 0 0 0.0071215
10 25 7 0.045 17 0.90505 0 0 0.0068932 0 0 0 0.007119
10 25 7 0.045 20 0.90505 0 0 0.0068849 0 0 0 0.0071208
10 25 7 0.045 25 0.90505 0 0 0.0070648 0 0 0 0.0071861
10 25 8 0.045 1 0.996996 0.193 0.011365 0.31777 9299.7 0.185 0.016035 0.30961
10 25 8 0.045 2 0.997 0.017 0.0020313 0.022381 450.61 0.019 0.0021606 0.021542
10 25 8 0.045 3 0.997 0.004 0.00038788 0.0075639 15.24 0.001 0.0001 0.0063824
10 25 8 0.045 4 0.997 0 0 0.0056676 0.41 0 0 0.0056911
10 25 8 0.045 5 0.997 0 0 0.0053649 0.02 0 0 0.0053779
10 25 8 0.045 6 0.997 0 0 0.00557 0 0 0 0.0055068
10 25 8 0.045 7 0.997 0 0 0.0056258 0 0 0 0.0056228
10 25 8 0.045 8 0.997 0 0 0.0054978 0 0 0 0.0056105
10 25 8 0.045 9 0.997 0 0 0.0053061 0 0 0 0.0052919
10 25 8 0.045 10 0.997 0 0 0.0054538 0 0 0 0.0054848
10 25 8 0.045 11 0.997 0 0 0.005233 0 0 0 0.00534
10 25 8 0.045 12 0.997 0 0 0.0054883 0 0 0 0.0054984
10 25 8 0.045 13 0.997 0 0 0.0054787 0 0 0 0.005444
10 25 8 0.045 14 0.997 0 0 0.0051922 0 0 0 0.0053628
10 25 8 0.045 15 0.997 0 0 0.0052147 0 0 0 0.0053472
