k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 15 12 0.036 10 1 3.75e-06 8.5406 0.9591 0.0096468 0.48868 0 0.0074241 0.027718 0.45318 1269.3 58000 100 70 0.9589 0.010972 0.49166 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 5e-06 8.5406 0.9591 0.0096468 0.48767 0 0.0077018 0.027527 0.45207 1269.3 58000 100 70 0.9589 0.010972 0.50004 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 7.5e-06 8.5406 0.9591 0.0096468 0.49449 0 0.0072149 0.032868 0.45404 1269.3 58000 100 70 0.9589 0.010972 0.49454 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 1e-05 8.5406 0.9591 0.0096468 0.49993 0 0.007229 0.03597 0.45637 1269.3 58000 100 70 0.9589 0.010972 0.50297 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 1.375e-05 8.5406 0.9591 0.0096468 0.48747 0 0.0077123 0.027642 0.45175 1269.3 58000 100 70 0.9589 0.010972 0.49277 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 1.75e-05 8.5406 0.9591 0.0096468 0.4923 0 0.0077214 0.028099 0.45611 1269.3 58000 100 70 0.9589 0.010972 0.49735 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 2.5e-05 8.5406 0.9591 0.0096468 0.49041 0 0.0072198 0.027817 0.455 1269.3 58000 100 70 0.9589 0.010972 0.49346 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 3.75e-05 8.5406 0.9591 0.0096468 0.49055 0 0.007202 0.02779 0.45519 1269.3 58000 100 70 0.9589 0.010972 0.49327 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 5e-05 8.5406 0.9591 0.0096468 0.48945 0 0.007256 0.027685 0.45414 1269.1 58000 100 70 0.9589 0.010972 0.4949 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 7.5e-05 8.5406 0.9591 0.0096468 0.48968 0 0.0071948 0.027699 0.45441 1267.6 58000 100 70 0.9587 0.011035 0.52603 0 0 0 4 3 6 11 18 52 131 775 
10 15 12 0.036 10 1 0.0001 8.5406 0.959 0.0096486 0.48254 0 0.0085144 0.040271 0.4334 1265.6 58000 100 70 0.9587 0.011035 0.47018 0 0 0 4 3 6 11 18 52 132 774 
10 15 12 0.036 10 1 0.0001375 8.5406 0.959 0.0096486 0.46004 0 0.0054531 0.025946 0.42828 1253.6 58000 100 70 0.9586 0.011037 0.46326 0 0 0 4 3 6 11 18 52 132 774 
10 15 12 0.036 10 1 0.000175 8.5406 0.9575 0.010274 0.45207 0 0.0054562 0.025865 0.4204 1228.9 58000 100 70 0.9576 0.011294 0.45305 0 0 0 4 5 6 11 17 55 132 770 
10 15 12 0.036 10 1 0.00025 8.5406 0.9529 0.011123 0.41102 0 0.0053918 0.025473 0.3798 1111.2 58000 100 70 0.9521 0.012428 0.41034 0 0 0 4 5 8 11 21 63 140 748 
10 15 12 0.036 10 1 0.000375 8.5406 0.9371 0.015649 0.31776 0 0.0052051 0.024758 0.28746 838.12 58000 100 70 0.9364 0.015911 0.3168 0 1 1 7 6 11 11 37 77 163 686 
10 15 12 0.036 10 1 0.0005 8.5406 0.9184 0.021263 0.25052 0 0.0050081 0.028523 0.21667 626.49 58000 100 70 0.9203 0.021159 0.25131 1 1 2 13 4 14 22 55 80 183 625 
10 15 12 0.036 10 1 0.00075 8.5406 0.8848 0.03068 0.15168 0 0.0046292 0.022474 0.12427 357.19 58000 100 70 0.8874 0.031172 0.1504 1 2 7 15 15 23 46 51 108 205 527 
10 15 12 0.036 10 1 0.001 8.5406 0.8497 0.039319 0.11217 0 0.0043773 0.021378 0.086102 244.32 58000 100 70 0.8538 0.041367 0.11057 3 3 17 12 26 29 55 73 142 202 438 
10 15 12 0.036 10 1 0.001375 8.5406 0.7952 0.054592 0.079784 0 0.0040871 0.02022 0.055176 152.56 58000 100 70 0.796 0.058903 0.078171 7 12 23 27 35 46 66 108 137 195 344 
10 15 12 0.036 10 1 0.00175 8.5406 0.7436 0.065945 0.062884 0 0.0038719 0.019363 0.039351 105.28 58000 100 70 0.7416 0.072262 0.061431 15 20 21 53 36 67 89 105 144 185 265 
10 15 12 0.036 10 1 0.0025 8.5406 0.6393 0.085411 0.045268 0 0.0036225 0.018323 0.023013 57.485 58000 100 70 0.6397 0.092827 0.044389 36 47 60 45 69 94 93 123 129 146 158 
10 15 12 0.036 10 1 0.00375 8.5406 0.483 0.097028 0.033027 0 0.0033702 0.017976 0.011348 25.915 58000 100 70 0.4813 0.10346 0.031912 115 87 80 89 86 92 96 106 106 84 59 
10 15 12 0.036 10 1 0.005 8.5406 0.3554 0.088399 0.027236 0 0.0034369 0.016789 0.0066625 13.531 58000 100 70 0.3564 0.094834 0.026372 210 132 97 89 104 88 77 70 69 39 25 
10 15 12 0.036 10 1 0.0075 8.5406 0.176 0.051616 0.022594 0 0.0035659 0.015979 0.0027113 4.368 58000 100 70 0.1854 0.057004 0.02184 455 157 101 75 68 56 35 23 18 11 1 
10 15 12 0.036 10 1 0.01 8.5406 0.0833 0.023815 0.020251 0 0.003624 0.015132 0.0012233 1.594 58000 100 70 0.0916 0.027817 0.019513 672 119 76 55 35 21 8 10 3 0 1 
10 15 13 0.036 10 1 1e-07 11.4936 0.9143 0.023109 0.29459 0 0.0093491 0.027329 0.25769 715.67 58000 100 70 0.917 0.021452 0.28717 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1.375e-07 11.494 0.9143 0.023109 0.28679 0 0.007333 0.021848 0.25739 715.67 58000 100 70 0.917 0.021452 0.28661 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1.75e-07 11.494 0.9143 0.023109 0.29256 0 0.0073474 0.026192 0.25881 715.67 58000 100 70 0.917 0.021452 0.29094 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 2.5e-07 11.494 0.9143 0.023109 0.28708 0 0.0073444 0.021867 0.25764 715.67 58000 100 70 0.917 0.021452 0.28565 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 3.75e-07 11.494 0.9143 0.023109 0.28702 0 0.0078671 0.021844 0.25708 715.67 58000 100 70 0.917 0.021452 0.28522 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 5e-07 11.494 0.9143 0.023109 0.28692 0 0.0073471 0.021813 0.25754 715.67 58000 100 70 0.917 0.021452 0.28608 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 7.5e-07 11.494 0.9143 0.023109 0.28711 0 0.0073291 0.021914 0.25764 715.67 58000 100 70 0.917 0.021452 0.28587 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1e-06 11.494 0.9143 0.023109 0.28691 0 0.0080583 0.021758 0.25686 715.67 58000 100 70 0.917 0.021452 0.28526 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1.375e-06 11.494 0.9143 0.023109 0.28685 0 0.0073443 0.021819 0.25746 715.67 58000 100 70 0.917 0.021452 0.28578 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1.75e-06 11.494 0.9143 0.023109 0.28903 0 0.0073887 0.022119 0.25929 715.67 58000 100 70 0.917 0.021452 0.2858 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 2.5e-06 11.494 0.9143 0.023109 0.28714 0 0.0080914 0.021866 0.25696 715.67 58000 100 70 0.917 0.021452 0.28531 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 3.75e-06 11.494 0.9143 0.023109 0.29241 0 0.0073467 0.025963 0.25887 715.67 58000 100 70 0.917 0.021452 0.29123 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 5e-06 11.494 0.9143 0.023109 0.28695 0 0.0073734 0.021864 0.25748 715.67 58000 100 70 0.917 0.021452 0.2889 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 7.5e-06 11.494 0.9143 0.023109 0.28971 0 0.0073293 0.02481 0.25735 715.67 58000 100 70 0.917 0.021452 0.28771 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1e-05 11.494 0.9143 0.023109 0.28968 0 0.0079235 0.023398 0.25813 715.67 58000 100 70 0.917 0.021452 0.28523 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1.375e-05 11.494 0.9143 0.023109 0.29279 0 0.00736 0.025745 0.25946 715.67 58000 100 70 0.917 0.021452 0.2921 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 1.75e-05 11.494 0.9143 0.023109 0.29272 0 0.007329 0.025873 0.25929 715.67 58000 100 70 0.917 0.021452 0.29096 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 2.5e-05 11.494 0.9143 0.023109 0.28672 0 0.0073445 0.021756 0.25739 715.67 58000 100 70 0.917 0.021452 0.28534 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 3.75e-05 11.494 0.9143 0.023109 0.28679 0 0.0073397 0.021764 0.25746 715.67 58000 100 70 0.917 0.021452 0.28556 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 5e-05 11.494 0.9143 0.023109 0.28685 0 0.0073163 0.021818 0.25749 715.67 58000 100 70 0.917 0.021452 0.28549 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 7.5e-05 11.494 0.9143 0.023109 0.28683 0 0.0073356 0.021759 0.25751 715.67 58000 100 70 0.917 0.021452 0.28545 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 0.0001 11.494 0.9143 0.023109 0.28649 0 0.0073531 0.021639 0.25727 715.14 58000 100 70 0.917 0.021452 0.28532 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 0.0001375 11.494 0.9143 0.023109 0.28635 0 0.0073307 0.021746 0.25705 714.52 58000 100 70 0.917 0.021452 0.28516 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 0.000175 11.494 0.9143 0.023109 0.28609 0 0.0073072 0.0217 0.25686 713.54 58000 100 70 0.917 0.021452 0.28492 1 2 4 8 10 16 29 40 92 181 617 
10 15 13 0.036 10 1 0.00025 11.494 0.9136 0.023178 0.28269 0 0.0073559 0.02178 0.25333 703.77 58000 100 70 0.9167 0.021513 0.28155 1 2 4 8 10 16 29 42 92 182 614 
10 15 13 0.036 10 1 0.000375 11.494 0.9114 0.023494 0.27014 0 0.0072432 0.02165 0.24102 669.3 58000 100 70 0.9133 0.022175 0.26873 1 2 4 8 12 15 28 44 96 187 603 
10 15 13 0.036 10 1 0.0005 11.494 0.9048 0.024782 0.25271 0 0.0077969 0.022221 0.22246 611.87 58000 100 70 0.9054 0.024956 0.24824 1 2 4 8 15 13 37 46 103 189 582 
10 15 13 0.036 10 1 0.00075 11.494 0.8761 0.033252 0.19217 0 0.0066251 0.023089 0.1622 439.2 58000 100 70 0.8757 0.034214 0.23245 1 4 13 10 17 20 46 63 126 192 508 
10 15 13 0.036 10 1 0.001 11.494 0.8503 0.040701 0.16458 0 0.0075641 0.023719 0.13295 324.49 58000 100 70 0.8452 0.044301 0.16257 5 3 16 18 20 28 49 82 126 212 441 
10 15 13 0.036 10 1 0.001375 11.494 0.8055 0.051491 0.11336 0 0.0069779 0.022439 0.083624 201.03 58000 100 70 0.8019 0.056943 0.11167 7 10 20 24 33 38 77 96 127 219 349 
10 15 13 0.036 10 1 0.00175 11.494 0.7645 0.061852 0.085807 0 0.0065982 0.018762 0.06014 142.43 58000 100 70 0.7634 0.067188 0.084581 11 19 25 32 39 63 80 105 124 218 284 
10 15 13 0.036 10 1 0.0025 11.494 0.685 0.078393 0.060596 0 0.0059777 0.017682 0.03662 82.954 58000 100 70 0.6911 0.085136 0.059629 24 39 33 60 61 73 93 94 149 192 182 
10 15 13 0.036 10 1 0.00375 11.494 0.57 0.094575 0.041431 0 0.0049332 0.017118 0.019067 39.842 58000 100 70 0.5704 0.098963 0.040478 64 69 57 75 91 89 101 103 114 126 111 
10 15 13 0.036 10 1 0.005 11.494 0.4611 0.097474 0.033032 0 0.0045705 0.016541 0.011547 22.442 58000 100 70 0.4631 0.10109 0.032106 127 89 85 101 102 84 93 79 110 70 60 
10 15 13 0.036 10 1 0.0075 11.494 0.2827 0.077768 0.025992 0 0.0045986 0.01593 0.0051056 8.616 58000 100 70 0.2973 0.084407 0.024926 286 149 116 93 93 61 63 54 44 28 13 
10 15 13 0.036 10 1 0.01 11.494 0.1708 0.052139 0.022676 0 0.0047247 0.014946 0.0026652 3.902 58000 100 70 0.1831 0.057842 0.021464 472 154 99 72 67 50 30 20 24 10 2 
10 15 14 0.036 10 1 1e-07 13.6066 0.863 0.035887 0.19227 0 0.0095716 0.027788 0.15471 399.71 58000 100 70 0.8655 0.036576 0.18251 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1.375e-07 13.607 0.863 0.035887 0.1809 0 0.0083354 0.019055 0.15321 399.71 58000 100 70 0.8655 0.036576 0.17876 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1.75e-07 13.607 0.863 0.035887 0.18089 0 0.0085558 0.018937 0.1531 399.71 58000 100 70 0.8655 0.036576 0.17892 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 2.5e-07 13.607 0.863 0.035887 0.18106 0 0.0084014 0.019054 0.15331 399.71 58000 100 70 0.8655 0.036576 0.17871 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 3.75e-07 13.607 0.863 0.035887 0.18094 0 0.0083842 0.018915 0.15334 399.71 58000 100 70 0.8655 0.036576 0.17872 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 5e-07 13.607 0.863 0.035887 0.18086 0 0.00835 0.019 0.15322 399.71 58000 100 70 0.8655 0.036576 0.17885 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 7.5e-07 13.607 0.863 0.035887 0.18106 0 0.0083714 0.018925 0.15346 399.71 58000 100 70 0.8655 0.036576 0.17873 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1e-06 13.607 0.863 0.035887 0.18093 0 0.0083556 0.019039 0.15324 399.71 58000 100 70 0.8655 0.036576 0.17878 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1.375e-06 13.607 0.863 0.035887 0.18093 0 0.0083413 0.018887 0.1534 399.71 58000 100 70 0.8655 0.036576 0.17886 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1.75e-06 13.607 0.863 0.035887 0.18086 0 0.0083764 0.018924 0.15325 399.71 58000 100 70 0.8655 0.036576 0.17886 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 2.5e-06 13.607 0.863 0.035887 0.18096 0 0.0083575 0.019016 0.15328 399.71 58000 100 70 0.8655 0.036576 0.17868 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 3.75e-06 13.607 0.863 0.035887 0.18102 0 0.0083475 0.019087 0.15328 399.71 58000 100 70 0.8655 0.036576 0.17867 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 5e-06 13.607 0.863 0.035887 0.1808 0 0.0083583 0.019009 0.15313 399.71 58000 100 70 0.8655 0.036576 0.1787 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 7.5e-06 13.607 0.863 0.035887 0.18101 0 0.0091747 0.018984 0.15255 399.71 58000 100 70 0.8655 0.036576 0.17882 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1e-05 13.607 0.863 0.035887 0.18089 0 0.0083658 0.018957 0.15325 399.71 58000 100 70 0.8655 0.036576 0.1789 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1.375e-05 13.607 0.863 0.035887 0.19279 0 0.0084384 0.030243 0.15379 399.71 58000 100 70 0.8655 0.036576 0.18485 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 1.75e-05 13.607 0.863 0.035887 0.18174 0 0.0083851 0.019881 0.15315 399.71 58000 100 70 0.8655 0.036576 0.17844 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 2.5e-05 13.607 0.863 0.035887 0.18057 0 0.0083718 0.018602 0.15329 399.71 58000 100 70 0.8655 0.036576 0.17839 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 3.75e-05 13.607 0.863 0.035887 0.18064 0 0.0083479 0.018734 0.15324 399.71 58000 100 70 0.8655 0.036576 0.17842 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 5e-05 13.607 0.863 0.035887 0.18053 0 0.0083747 0.018623 0.15323 399.71 58000 100 70 0.8655 0.036576 0.17857 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 7.5e-05 13.607 0.863 0.035887 0.18067 0 0.0083732 0.018846 0.15313 399.71 58000 100 70 0.8655 0.036576 0.17847 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 0.0001 13.607 0.863 0.035887 0.1805 0 0.0083928 0.018578 0.15322 399.71 58000 100 70 0.8655 0.036576 0.17833 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 0.0001375 13.607 0.863 0.035887 0.18055 0 0.0083302 0.018686 0.15322 399.71 58000 100 70 0.8655 0.036576 0.17841 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 0.000175 13.607 0.863 0.035887 0.18055 0 0.0084099 0.018633 0.15319 399.62 58000 100 70 0.8654 0.036599 0.17831 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 0.00025 13.607 0.863 0.035887 0.18042 0 0.0083516 0.018667 0.15309 399.25 58000 100 70 0.8654 0.036599 0.1782 2 8 6 12 26 24 47 71 123 223 458 
10 15 14 0.036 10 1 0.000375 13.607 0.8628 0.035892 0.17967 0 0.0083757 0.018625 0.15235 396.95 58000 100 70 0.865 0.036572 0.17717 2 8 6 12 26 24 47 72 122 224 457 
10 15 14 0.036 10 1 0.0005 13.607 0.8606 0.036304 0.17769 0 0.0083447 0.018638 0.15041 391.68 58000 100 70 0.864 0.036801 0.17489 2 8 6 13 27 24 47 73 123 228 449 
10 15 14 0.036 10 1 0.00075 13.607 0.8501 0.038338 0.16647 0 0.0082376 0.018589 0.13933 361.68 58000 100 70 0.8548 0.037695 0.16387 2 8 7 16 25 31 56 77 127 225 426 
10 15 14 0.036 10 1 0.001 13.607 0.8318 0.042051 0.15172 0 0.0081482 0.018461 0.1248 322.64 58000 100 70 0.8429 0.04007 0.15036 2 10 12 17 27 32 64 97 131 226 382 
10 15 14 0.036 10 1 0.001375 13.607 0.7946 0.04924 0.12312 0 0.0078072 0.018198 0.096819 246.89 58000 100 70 0.8066 0.047904 0.12193 5 8 23 20 31 56 79 108 142 218 310 
10 15 14 0.036 10 1 0.00175 13.607 0.7643 0.055992 0.10122 0 0.0074295 0.017933 0.075566 190 58000 100 70 0.7778 0.053861 0.099951 9 11 28 25 37 71 87 120 139 206 267 
10 15 14 0.036 10 1 0.0025 13.607 0.708 0.066723 0.073761 0 0.0067662 0.017119 0.049574 119.67 58000 100 70 0.7244 0.06571 0.073549 18 21 33 33 68 80 105 120 143 182 197 
10 15 14 0.036 10 1 0.00375 13.607 0.6125 0.080654 0.048646 0 0.0056943 0.016394 0.026263 58.593 58000 100 70 0.6324 0.078529 0.04842 44 34 53 73 85 92 109 133 130 129 118 
10 15 14 0.036 10 1 0.005 13.607 0.5314 0.087662 0.039765 0 0.0051854 0.016054 0.018232 38.5 58000 100 70 0.5521 0.085201 0.039385 73 59 83 77 106 104 96 113 120 103 66 
10 15 14 0.036 10 1 0.0075 13.607 0.3828 0.085109 0.028688 0 0.0046534 0.015408 0.0082549 15.233 58000 100 70 0.3932 0.08602 0.027855 164 114 114 109 97 95 88 85 59 49 26 
10 15 14 0.036 10 1 0.01 13.607 0.2751 0.072903 0.0242 0 0.0044031 0.01466 0.0047933 7.9 58000 100 70 0.2831 0.072697 0.023795 283 161 105 108 77 89 50 56 39 21 11 
10 20 12 0.036 10 1 1e-07 8.69344 0.9711 0.0067215 0.65708 0 0.0091902 0.051161 0.59648 1578.2 58000 100 70 0.9692 0.0072786 0.64273 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1.375e-07 8.6934 0.9711 0.0067215 0.63936 0 0.0080107 0.033229 0.59777 1578.2 58000 100 70 0.9692 0.0072786 0.65029 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1.75e-07 8.6934 0.9711 0.0067215 0.64557 0 0.0079842 0.03989 0.59738 1578.2 58000 100 70 0.9692 0.0072786 0.64267 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 2.5e-07 8.6934 0.9711 0.0067215 0.63925 0 0.0085001 0.039892 0.59054 1578.2 58000 100 70 0.9692 0.0072786 0.65289 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 3.75e-07 8.6934 0.9711 0.0067215 0.66071 0 0.0082425 0.042612 0.60952 1578.2 58000 100 70 0.9692 0.0072786 0.59629 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 5e-07 8.6934 0.9711 0.0067215 0.58169 0 0.0070117 0.036862 0.53749 1578.2 58000 100 70 0.9692 0.0072786 0.57834 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 7.5e-07 8.6934 0.9711 0.0067215 0.57722 0 0.006849 0.032299 0.53775 1578.2 58000 100 70 0.9692 0.0072786 0.57571 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1e-06 8.6934 0.9711 0.0067215 0.60265 0 0.0072427 0.052546 0.54255 1578.2 58000 100 70 0.9692 0.0072786 0.59205 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1.375e-06 8.6934 0.9711 0.0067215 0.57709 0 0.0068802 0.032144 0.53775 1578.2 58000 100 70 0.9692 0.0072786 0.57822 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1.75e-06 8.6934 0.9711 0.0067215 0.57733 0 0.0068057 0.032325 0.53788 1578.2 58000 100 70 0.9692 0.0072786 0.57727 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 2.5e-06 8.6934 0.9711 0.0067215 0.57728 0 0.0067824 0.03201 0.53816 1578.2 58000 100 70 0.9692 0.0072786 0.5865 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 3.75e-06 8.6934 0.9711 0.0067215 0.58418 0 0.0074067 0.04025 0.53621 1578.2 58000 100 70 0.9692 0.0072786 0.57789 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 5e-06 8.6934 0.9711 0.0067215 0.57689 0 0.0068044 0.032008 0.53775 1578.2 58000 100 70 0.9692 0.0072786 0.57781 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 7.5e-06 8.6934 0.9711 0.0067215 0.57659 0 0.0069848 0.032736 0.53655 1578.2 58000 100 70 0.9692 0.0072786 0.57575 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1e-05 8.6934 0.9711 0.0067215 0.57919 0 0.0068415 0.032444 0.53959 1578.2 58000 100 70 0.9692 0.0072786 0.57806 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1.375e-05 8.6934 0.9711 0.0067215 0.57737 0 0.006801 0.032089 0.53816 1578.2 58000 100 70 0.9692 0.0072786 0.57956 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 1.75e-05 8.6934 0.9711 0.0067215 0.57692 0 0.0068102 0.032066 0.53772 1578.2 58000 100 70 0.9692 0.0072786 0.58039 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 2.5e-05 8.6934 0.9711 0.0067215 0.58618 0 0.0075091 0.043313 0.53505 1578.2 58000 100 70 0.9692 0.0072786 0.57933 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 3.75e-05 8.6934 0.9711 0.0067215 0.57716 0 0.0068339 0.032062 0.53793 1578.2 58000 100 70 0.9692 0.0072786 0.57793 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 5e-05 8.6934 0.9711 0.0067215 0.57731 0 0.0068141 0.032052 0.53812 1577.7 58000 100 70 0.9692 0.0072786 0.57753 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 7.5e-05 8.6934 0.9711 0.0067215 0.57364 0 0.0070876 0.031928 0.53429 1573.7 58000 100 70 0.9692 0.0072786 0.57437 0 0 0 1 2 6 4 23 29 97 838 
10 20 12 0.036 10 1 0.0001 8.6934 0.971 0.0067457 0.57018 0 0.0071614 0.032312 0.53037 1564.6 58000 100 70 0.9692 0.0072786 0.5705 0 0 0 1 2 6 4 23 30 96 838 
10 20 12 0.036 10 1 0.0001375 8.6934 0.9702 0.0068188 0.55362 0 0.0071459 0.031651 0.5145 1518.3 58000 100 70 0.9687 0.0073376 0.55474 0 0 0 1 2 6 4 23 32 100 832 
10 20 12 0.036 10 1 0.000175 8.6934 0.968 0.0074635 0.52478 0 0.006734 0.031389 0.48633 1428.2 58000 100 70 0.9662 0.0079655 0.52475 0 0 0 1 3 6 4 27 33 102 824 
10 20 12 0.036 10 1 0.00025 8.6934 0.9604 0.0092411 0.44266 0 0.0065464 0.030371 0.40543 1190.4 58000 100 70 0.9582 0.010103 0.44435 0 0 0 1 4 6 13 28 39 121 788 
10 20 12 0.036 10 1 0.000375 8.6934 0.9438 0.015497 0.30837 0 0.0063541 0.028955 0.27275 797.98 58000 100 70 0.9403 0.016823 0.30973 0 0 3 6 7 8 16 35 55 135 735 
10 20 12 0.036 10 1 0.0005 8.6934 0.9278 0.020107 0.23294 0 0.0060607 0.027833 0.19874 580.19 58000 100 70 0.9264 0.021685 0.23165 0 0 5 8 9 14 22 38 75 150 679 
10 20 12 0.036 10 1 0.00075 8.6934 0.9 0.029369 0.14378 0 0.0055441 0.025842 0.11211 324.5 58000 100 70 0.8937 0.032162 0.14275 1 2 8 11 16 20 37 49 86 168 602 
10 20 12 0.036 10 1 0.001 8.6934 0.8665 0.040708 0.10745 0 0.0051943 0.024498 0.077472 221.25 58000 100 70 0.8595 0.042592 0.10646 5 7 10 18 18 32 37 70 100 190 513 
10 20 12 0.036 10 1 0.001375 8.6934 0.8158 0.055326 0.077445 0 0.00479 0.023221 0.049152 136.5 58000 100 70 0.8039 0.059294 0.076347 9 13 19 27 27 39 68 81 121 180 416 
10 20 12 0.036 10 1 0.00175 8.6934 0.7578 0.07105 0.062106 0 0.0044855 0.022392 0.034948 93.804 58000 100 70 0.7511 0.075214 0.060949 22 19 31 36 38 48 81 102 131 171 321 
10 20 12 0.036 10 1 0.0025 8.6934 0.6448 0.092926 0.046335 0 0.0041448 0.021375 0.020518 51.832 58000 100 70 0.6437 0.09932 0.04554 56 38 45 57 84 62 81 106 145 145 181 
10 20 12 0.036 10 1 0.00375 8.6934 0.49 0.10392 0.03547 0 0.0040082 0.020637 0.010469 23.81 58000 100 70 0.49 0.11143 0.03392 137 69 81 84 75 82 101 108 90 105 68 
