k probes k_factor build_time recall var_recall query_time val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 128 50 5.7188 0.9997 2.994e-05 0.60206 0.9994 0.00011976 0.59985 0 0 0 0 0 0 0 0 0 3 997 
10 128 75 5.7188 1 0 0.74517 0.9996 5.99e-05 0.74033 0 0 0 0 0 0 0 0 0 0 1000 
10 128 100 5.7188 1 0 0.88028 0.9998 1.998e-05 0.88141 0 0 0 0 0 0 0 0 0 0 1000 
10 128 250 5.7188 1 0 1.7216 0.9999 1e-05 1.7309 0 0 0 0 0 0 0 0 0 0 1000 
10 128 500 5.7188 1 0 3.1292 0.9999 1e-05 3.1248 0 0 0 0 0 0 0 0 0 0 1000 
10 256 1 5.7188 0.4644 0.022795 0.41848 0.4666 0.022647 0.44682 2 10 71 138 246 232 201 79 15 5 1 
10 256 2 5.7188 0.6582 0.026119 0.4425 0.6603 0.02588 0.44234 0 2 4 24 85 136 196 248 194 94 17 
10 256 3 5.7188 0.7595 0.022212 0.44988 0.7668 0.02182 0.43586 0 0 2 6 17 64 135 223 243 230 80 
10 256 4 5.7188 0.8279 0.017769 0.4357 0.8336 0.017529 0.43306 0 0 0 0 7 25 77 143 262 293 193 
10 256 5 5.7188 0.8711 0.014569 0.43953 0.875 0.01451 0.43792 0 0 0 0 1 11 46 105 198 333 306 
10 256 8 5.7188 0.941 0.0072863 0.45547 0.9388 0.0081427 0.45468 0 0 0 0 0 1 9 31 86 284 589 
10 256 10 5.7188 0.9626 0.004806 0.4697 0.9576 0.0060483 0.46573 0 0 0 0 0 0 5 13 54 207 721 
10 256 12 5.7188 0.9751 0.0032332 0.47692 0.9703 0.0043723 0.47596 0 0 0 0 0 0 2 8 32 153 805 
10 256 20 5.7188 0.9932 0.00095471 0.5239 0.9907 0.001465 0.51935 0 0 0 0 0 0 0 2 10 42 946 
10 256 25 5.7188 0.996 0.0005045 0.5478 0.9948 0.00083379 0.54633 0 0 0 0 0 0 0 1 3 31 965 
10 256 50 5.7188 0.9997 2.994e-05 0.68449 0.9994 0.00011976 0.68203 0 0 0 0 0 0 0 0 0 3 997 
10 256 75 5.7188 0.9999 1e-05 0.8212 0.9997 4.996e-05 0.82027 0 0 0 0 0 0 0 0 0 1 999 
