k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 8 0.036 8 0.44628 0.0062 0.0011627 0.018828 0.182 0.0092 0.0023177 0.018526 956 33 7 2 1 1 0 0 0 0 0 
10 10 8 0.036 9 0.44628 0.0017 0.0002874 0.018701 0.03 0.0026 0.00063387 0.018441 987 11 0 2 0 0 0 0 0 0 0 
10 10 8 0.036 10 0.44628 0 0 0.018478 0.002 0.0004 5.99e-05 0.01818 1000 0 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 1 0.438345 0.8348 0.032742 0.38148 981.73 0.8251 0.036897 0.37845 0 6 5 7 28 37 67 107 158 251 334 
10 10 9 0.036 2 0.43834 0.5678 0.073056 0.067974 114.13 0.5583 0.078089 0.065198 26 46 67 101 105 124 121 119 107 100 84 
10 10 9 0.036 3 0.43834 0.3271 0.071647 0.03163 26.564 0.3236 0.072616 0.029909 164 151 152 136 100 78 74 52 46 28 19 
10 10 9 0.036 4 0.43834 0.1633 0.043727 0.024056 7.425 0.1609 0.042163 0.022009 404 224 131 85 51 30 28 20 14 12 1 
10 10 9 0.036 5 0.43834 0.0694 0.018022 0.019672 2.155 0.0685 0.017655 0.018859 673 170 64 37 21 19 9 4 3 0 0 
10 10 9 0.036 6 0.43834 0.0257 0.005535 0.018294 0.584 0.0242 0.0052796 0.017525 850 92 28 16 10 3 1 0 0 0 0 
10 10 9 0.036 7 0.43834 0.0081 0.0013457 0.017598 0.152 0.0073 0.0012379 0.017546 943 39 12 6 0 0 0 0 0 0 0 
10 10 9 0.036 8 0.43834 0.0021 0.00024584 0.017804 0.034 0.0013 0.00012844 0.0175 981 17 2 0 0 0 0 0 0 0 0 
10 10 9 0.036 9 0.43834 0 0 0.017619 0.001 0.0002 1.998e-05 0.017448 1000 0 0 0 0 0 0 0 0 0 0 
10 10 9 0.036 10 0.43834 0 0 0.017831 0.001 0 0 0.017402 1000 0 0 0 0 0 0 0 0 0 0 
