k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 150 10 0.036 15 0.28589 0.312 0.10848 0.09063 0.036259 0.010215 0.039289 0.0044913 8.182 0.2939 0.10878 0.089983 296 147 111 88 80 50 43 29 33 38 85 
10 150 10 0.036 16 0.28589 0.2747 0.10239 0.086096 0.034437 0.0099296 0.037571 0.0037987 6.759 0.2596 0.10229 0.087345 337 172 104 88 66 38 31 31 25 34 74 
10 150 10 0.036 17 0.28589 0.2399 0.095393 0.096762 0.036993 0.0099059 0.046306 0.0031978 5.585 0.2302 0.096384 0.096317 387 187 99 77 45 41 23 21 30 27 63 
10 150 10 0.036 20 0.28589 0.1644 0.075288 0.081953 0.033931 0.0098478 0.035772 0.0020505 3.256 0.1605 0.074044 0.081267 549 161 79 43 36 15 19 19 17 26 36 
10 150 11 0.036 1 0.295084 0.9889 0.0015884 1.3287 0.045044 0.040638 0.057895 1.1847 3339.2 0.986 0.0025065 1.3309 0 0 0 0 0 0 0 3 21 60 916 
10 150 11 0.036 2 0.29508 0.9596 0.0090969 0.27157 0.038404 0.023098 0.039717 0.17005 478.45 0.9528 0.011624 0.27042 0 0 1 0 3 8 9 25 52 123 779 
10 150 11 0.036 3 0.29508 0.9088 0.025588 0.15676 0.036771 0.017396 0.039632 0.062656 166.54 0.8951 0.030216 0.15131 1 2 2 8 18 20 35 47 76 171 620 
10 150 11 0.036 4 0.29508 0.8386 0.047498 0.12152 0.037957 0.014516 0.035198 0.033547 85.386 0.8237 0.054203 0.11873 3 10 13 18 37 47 49 64 120 179 460 
10 150 11 0.036 5 0.29508 0.7576 0.073356 0.10566 0.036051 0.014002 0.034322 0.020953 50.933 0.7382 0.077298 0.10476 13 21 36 48 46 56 65 90 123 149 353 
10 150 11 0.036 6 0.29508 0.6748 0.091076 0.096682 0.035923 0.012342 0.033519 0.014548 33.403 0.6517 0.097334 0.095964 29 46 55 57 54 76 92 92 115 131 253 
10 150 11 0.036 7 0.29508 0.5861 0.10554 0.093418 0.036254 0.013623 0.032731 0.010453 22.918 0.5655 0.10727 0.097977 57 75 76 74 74 84 81 95 100 95 189 
10 150 11 0.036 8 0.29508 0.5082 0.1112 0.089795 0.0359 0.013615 0.03194 0.0079754 16.446 0.486 0.1132 0.093707 96 99 91 95 70 83 100 68 78 79 141 
10 150 11 0.036 9 0.29508 0.4376 0.11014 0.086631 0.036268 0.012324 0.031305 0.0063552 12.185 0.4144 0.11188 0.085651 145 115 108 92 87 86 77 66 58 57 109 
10 150 11 0.036 10 0.29508 0.3679 0.10699 0.085357 0.035733 0.01356 0.030758 0.0049516 9.09 0.3493 0.10424 0.084272 205 136 118 105 91 64 60 40 46 50 85 
10 150 11 0.036 11 0.29508 0.3136 0.10072 0.082806 0.035817 0.012231 0.030326 0.0040656 6.983 0.2956 0.097438 0.081663 265 162 118 91 79 59 41 42 37 42 64 
10 150 11 0.036 12 0.29508 0.2669 0.093087 0.08251 0.035787 0.013564 0.029458 0.0033368 5.389 0.2502 0.087648 0.081559 318 188 119 80 64 48 35 29 29 38 52 
10 150 11 0.036 13 0.29508 0.2269 0.08373 0.080096 0.035838 0.012234 0.028869 0.0027968 4.261 0.213 0.07877 0.079177 382 195 106 75 52 39 29 26 26 30 40 
10 150 11 0.036 14 0.29508 0.1931 0.073716 0.080555 0.035689 0.013548 0.028646 0.0023192 3.333 0.1778 0.069737 0.079728 439 192 105 69 43 24 28 23 24 21 32 
10 150 11 0.036 15 0.29508 0.1627 0.064503 0.080038 0.035851 0.013568 0.028321 0.001939 2.658 0.1488 0.059398 0.0788 503 192 85 54 39 22 22 23 22 12 26 
10 150 11 0.036 16 0.29508 0.1393 0.056782 0.082871 0.035659 0.013588 0.031609 0.001657 2.155 0.1254 0.052527 0.078426 563 171 83 43 30 18 27 15 18 14 18 
10 150 11 0.036 17 0.29508 0.1178 0.048612 0.07847 0.035686 0.013546 0.027496 0.001396 1.722 0.1068 0.044458 0.077858 612 155 86 36 20 17 20 16 9 16 13 
10 150 11 0.036 20 0.29508 0.0713 0.028355 0.077522 0.035786 0.01354 0.026959 0.00087842 0.925 0.0644 0.024457 0.076975 741 118 44 23 24 11 15 8 5 9 2 
10 150 12 0.036 1 0.329924 0.9691 0.0054206 0.76803 0.04998 0.048068 0.045115 0.6245 1743 0.965 0.0067618 0.74577 0 0 0 0 1 3 4 18 41 136 797 
10 150 12 0.036 2 0.32992 0.9004 0.023864 0.23348 0.058278 0.027313 0.061947 0.08551 206.77 0.8866 0.02957 0.17401 0 0 2 6 15 27 40 60 93 187 570 
10 150 12 0.036 3 0.32992 0.7996 0.052592 0.12591 0.042838 0.018668 0.034801 0.029283 71.277 0.7826 0.058296 0.12364 4 8 14 32 47 63 59 93 133 178 369 
10 150 12 0.036 4 0.32992 0.6886 0.077648 0.10783 0.043837 0.016487 0.03134 0.015818 35.677 0.6681 0.084557 0.1055 12 32 58 60 60 69 87 117 131 156 218 
10 150 12 0.036 5 0.32992 0.569 0.096936 0.10087 0.0404 0.015868 0.034062 0.010167 20.653 0.5509 0.10138 0.095295 50 75 80 80 82 92 92 101 100 112 136 
10 150 12 0.036 6 0.32992 0.4683 0.10163 0.092968 0.039618 0.015235 0.030888 0.0068556 13.144 0.4495 0.10422 0.091281 104 105 100 95 113 81 83 73 76 81 89 
10 150 12 0.036 7 0.32992 0.382 0.098855 0.090191 0.039461 0.015109 0.030217 0.0050351 8.934 0.3681 0.09807 0.089222 152 161 136 89 86 71 63 63 64 60 55 
10 150 12 0.036 8 0.32992 0.308 0.090126 0.093395 0.04251 0.015103 0.031615 0.0037892 6.202 0.295 0.087322 0.093172 234 184 141 75 79 57 63 42 49 36 40 
10 150 12 0.036 9 0.32992 0.2474 0.077631 0.09632 0.042493 0.01507 0.035483 0.0029097 4.428 0.234 0.075399 0.091894 321 197 111 86 67 65 34 30 35 30 24 
10 150 12 0.036 10 0.32992 0.2015 0.064692 0.085538 0.039278 0.015045 0.028572 0.0022797 3.287 0.1844 0.061738 0.084976 403 169 127 80 66 44 23 22 30 24 12 
10 150 12 0.036 11 0.32992 0.1618 0.054095 0.084472 0.039396 0.015066 0.027767 0.0018787 2.411 0.1492 0.051251 0.083951 476 171 120 76 44 22 26 17 21 20 7 
10 150 12 0.036 12 0.32992 0.1312 0.045412 0.083883 0.039302 0.015011 0.027653 0.001562 1.862 0.1169 0.040785 0.083221 544 169 112 54 29 24 14 17 21 10 6 
10 150 12 0.036 13 0.32992 0.108 0.038975 0.082913 0.039251 0.015069 0.026955 0.0012794 1.435 0.0944 0.034023 0.082455 612 159 88 43 19 20 15 16 16 10 2 
10 150 12 0.036 14 0.32992 0.0865 0.030218 0.086453 0.042509 0.015062 0.027503 0.001026 1.102 0.0785 0.026895 0.086526 668 146 73 32 21 20 13 11 8 6 2 
10 150 12 0.036 15 0.32992 0.0706 0.02396 0.084749 0.041363 0.015074 0.02709 0.00085553 0.862 0.0649 0.02234 0.081698 707 146 55 27 23 14 7 9 7 4 1 
10 150 12 0.036 16 0.32992 0.0582 0.019332 0.089702 0.043034 0.015424 0.030054 0.00082334 0.683 0.0523 0.017412 0.086523 751 125 49 22 21 9 7 8 6 2 0 
10 150 12 0.036 17 0.32992 0.0466 0.014803 0.082077 0.03978 0.015042 0.026305 0.00059696 0.526 0.0428 0.013882 0.081184 791 108 39 22 17 7 7 5 2 2 0 
10 150 12 0.036 20 0.32992 0.0252 0.0076326 0.081011 0.039477 0.015047 0.025772 0.00037543 0.266 0.0232 0.0063081 0.08049 873 74 25 11 2 8 4 1 2 0 0 
10 200 6 0.036 1 0.237462 1 0 19.501 0.050413 0.012097 0.86816 18.569 49602 1 0 19.464 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 2 0.23746 1 0 14.76 0.050252 0.011952 0.7402 13.957 37317 1 0 14.739 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 3 0.23746 1 0 10.374 0.048656 0.011949 0.61818 9.6939 26096 1 0 10.39 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 4 0.23746 1 0 7.125 0.045872 0.011836 0.54644 6.52 17699 1 0 7.1519 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 5 0.23746 1 0 4.8934 0.040454 0.010686 0.48444 4.3572 11984 1 0 4.9403 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 6 0.23746 1 0 3.4645 0.035084 0.0078317 0.45923 2.9619 8249.3 1 0 3.5081 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 7 0.23746 1 0 2.5468 0.032917 0.0048673 0.43881 2.0698 5827.4 1 0 2.588 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 8 0.23746 1 0 1.9623 0.031528 0.0044771 0.42684 1.4991 4244.6 0.9999 1e-05 2.0233 0 0 0 0 0 0 0 0 0 0 1000 
10 200 6 0.036 9 0.23746 0.9999 1e-05 1.5676 0.031036 0.0044396 0.40613 1.1257 3187.6 0.9999 1e-05 1.5524 0 0 0 0 0 0 0 0 0 1 999 
10 200 6 0.036 10 0.23746 0.9999 1e-05 1.3064 0.030886 0.0044932 0.40297 0.86772 2461.6 0.9998 4e-05 1.2968 0 0 0 0 0 0 0 0 0 1 999 
10 200 6 0.036 11 0.23746 0.9997 2.994e-05 1.124 0.031115 0.0044631 0.39983 0.68822 1949.9 0.9997 9e-05 1.1042 0 0 0 0 0 0 0 0 0 3 997 
10 200 6 0.036 12 0.23746 0.9994 7.972e-05 0.9871 0.030598 0.0044968 0.39488 0.55676 1579.3 0.9989 0.00024904 0.97288 0 0 0 0 0 0 0 0 1 4 995 
10 200 6 0.036 13 0.23746 0.9989 0.00012892 0.89071 0.030113 0.0044666 0.39427 0.46151 1303.5 0.9983 0.00044756 0.87635 0 0 0 0 0 0 0 0 1 9 990 
10 200 6 0.036 14 0.23746 0.9987 0.00014846 0.8101 0.029976 0.0044611 0.39018 0.38513 1092 0.9976 0.00063487 0.79757 0 0 0 0 0 0 0 0 1 11 988 
10 200 6 0.036 15 0.23746 0.9975 0.00028403 0.75337 0.029837 0.0044957 0.39069 0.32801 926.46 0.9954 0.0014203 0.75357 0 0 0 0 0 0 0 0 2 21 977 
10 200 6 0.036 16 0.23746 0.9963 0.00061693 0.70604 0.030734 0.0044598 0.38821 0.28229 794.68 0.9934 0.0020985 0.69725 0 0 0 0 0 0 1 1 4 22 972 
10 200 6 0.036 17 0.23746 0.9945 0.0011009 0.66174 0.029357 0.0044323 0.38435 0.24327 687.66 0.9906 0.0030347 0.65071 0 0 0 0 1 0 0 1 11 24 963 
10 200 6 0.036 20 0.23746 0.9854 0.0044513 0.57943 0.028619 0.004431 0.38014 0.16591 466.28 0.9778 0.0073345 0.57849 0 0 0 0 3 3 6 13 10 30 935 
10 200 7 0.036 1 0.279134 1 0 15.842 0.066286 0.025402 0.63756 15.112 37349 1 0 14.199 0 0 0 0 0 0 0 0 0 0 1000 
10 200 7 0.036 2 0.27913 1 0 6.7268 0.053413 0.017637 0.43463 6.2203 20452 1 0 6.7658 0 0 0 0 0 0 0 0 0 0 1000 
10 200 7 0.036 3 0.27913 1 0 3.6573 0.050368 0.013903 0.31927 3.2733 10977 1 0 3.6478 0 0 0 0 0 0 0 0 0 0 1000 
10 200 7 0.036 4 0.27913 1 0 2.1581 0.040639 0.0092585 0.28339 1.8244 6180.6 0.9999 1e-05 2.1427 0 0 0 0 0 0 0 0 0 0 1000 
10 200 7 0.036 5 0.27913 1 0 1.397 0.037081 0.0070997 0.2595 1.093 3746.7 0.9996 5.99e-05 1.3963 0 0 0 0 0 0 0 0 0 0 1000 
10 200 7 0.036 6 0.27913 1 0 1.0149 0.036413 0.0065149 0.25768 0.71399 2451.1 0.9995 8.984e-05 1.0085 0 0 0 0 0 0 0 0 0 0 1000 
10 200 7 0.036 7 0.27913 0.9993 8.96e-05 0.79019 0.036057 0.006303 0.2479 0.49959 1714.5 0.9984 0.00041786 0.79575 0 0 0 0 0 0 0 0 1 5 994 
10 200 7 0.036 8 0.27913 0.9984 0.00033778 0.65918 0.036931 0.0064064 0.24533 0.37017 1264.3 0.9971 0.00092251 0.66264 0 0 0 0 0 0 1 1 0 9 989 
10 200 7 0.036 9 0.27913 0.9977 0.00050522 0.58623 0.037958 0.0064804 0.2519 0.28953 970.31 0.9953 0.0014894 0.57927 0 0 0 0 0 0 2 0 2 11 985 
10 200 7 0.036 10 0.27913 0.996 0.00082482 0.61468 0.040098 0.0064976 0.33681 0.23092 767.85 0.9933 0.0023274 0.5958 0 0 0 0 0 1 1 1 3 22 972 
10 200 7 0.036 11 0.27913 0.9943 0.0011386 0.46002 0.035091 0.0062269 0.23529 0.18309 622.38 0.9907 0.0030466 0.45263 0 0 0 0 0 1 1 2 8 26 962 
10 200 7 0.036 12 0.27913 0.9903 0.002118 0.42914 0.03484 0.0062399 0.23548 0.15225 513.37 0.9861 0.0047616 0.42437 0 0 0 0 0 1 4 5 13 35 942 
10 200 7 0.036 13 0.27913 0.9862 0.0033729 0.40167 0.034214 0.0062303 0.23274 0.12816 429.74 0.9797 0.007085 0.39631 0 0 0 0 1 4 2 7 21 41 924 
10 200 7 0.036 14 0.27913 0.9802 0.0056536 0.37977 0.03378 0.0062421 0.23057 0.10886 364 0.972 0.010206 0.37574 0 0 0 1 2 5 10 7 21 51 903 
10 200 7 0.036 15 0.27913 0.9727 0.0089136 0.36394 0.033604 0.006223 0.22978 0.094014 311.17 0.9614 0.014665 0.36749 0 0 0 5 4 9 4 13 28 58 879 
10 200 7 0.036 16 0.27913 0.9649 0.01237 0.34711 0.03396 0.0062237 0.22525 0.081348 268.29 0.9513 0.019117 0.34221 0 0 0 8 7 10 8 19 26 62 860 
10 200 7 0.036 17 0.27913 0.9542 0.016919 0.33737 0.033628 0.0062089 0.22586 0.071318 233.09 0.938 0.025602 0.33342 0 1 4 7 10 10 13 21 35 73 826 
10 200 7 0.036 20 0.27913 0.9067 0.038784 0.32252 0.034187 0.0064099 0.23109 0.050487 158.05 0.8912 0.046689 0.32089 2 9 10 15 23 26 24 33 49 86 723 
10 200 8 0.036 1 0.30343 1 0 9.4672 0.06218 0.033697 0.39055 8.9797 24217 1 0 9.3788 0 0 0 0 0 0 0 0 0 0 1000 
10 200 8 0.036 2 0.30343 1 0 3.6825 0.05295 0.029551 0.23766 3.3619 9343.2 1 0 3.6811 0 0 0 0 0 0 0 0 0 0 1000 
10 200 8 0.036 3 0.30343 0.9998 1.998e-05 1.6725 0.043448 0.01755 0.1757 1.4354 4079.5 0.9999 1e-05 1.7206 0 0 0 0 0 0 0 0 0 2 998 
10 200 8 0.036 4 0.30343 0.9995 6.982e-05 0.97041 0.044122 0.013193 0.16589 0.74684 2114.9 0.9992 9.9459e-05 0.9665 0 0 0 0 0 0 0 0 1 3 996 
10 200 8 0.036 5 0.30343 0.9984 0.0002577 0.76124 0.043576 0.010632 0.2593 0.44739 1270.2 0.9976 0.00051475 0.75573 0 0 0 0 0 0 0 1 2 9 988 
10 200 8 0.036 6 0.30343 0.9958 0.00062298 0.51242 0.041898 0.009542 0.16011 0.30054 847.8 0.9947 0.0015034 0.49728 0 0 0 0 0 0 0 2 5 26 967 
10 200 8 0.036 7 0.30343 0.9924 0.0014437 0.41905 0.041336 0.0091354 0.153 0.21525 608.16 0.9903 0.0027186 0.42118 0 0 0 0 0 1 2 0 15 33 949 
10 200 8 0.036 8 0.30343 0.9884 0.0025079 0.45822 0.042832 0.0090224 0.24231 0.16374 458.82 0.9853 0.0041781 0.45107 0 0 0 0 1 1 3 8 7 55 925 
10 200 8 0.036 9 0.30343 0.9803 0.005107 0.32545 0.039361 0.0088442 0.14919 0.12774 357.62 0.9768 0.007209 0.32321 0 0 0 1 2 4 7 7 22 65 892 
10 200 8 0.036 10 0.30343 0.9706 0.0090247 0.29796 0.038472 0.0088334 0.14754 0.10281 285.94 0.9632 0.011858 0.29457 0 0 1 3 4 5 10 20 26 64 867 
10 200 8 0.036 11 0.30343 0.956 0.016 0.27792 0.037911 0.0088023 0.14632 0.084577 233.05 0.9494 0.018118 0.27453 0 1 6 3 9 6 20 22 28 76 829 
10 200 8 0.036 12 0.30343 0.9413 0.022407 0.26182 0.037364 0.0088178 0.14473 0.070585 192.84 0.9336 0.024415 0.25975 1 2 8 7 8 14 20 31 37 81 791 
10 200 8 0.036 13 0.30343 0.9248 0.029094 0.24898 0.037129 0.0087875 0.14305 0.059704 161.37 0.9142 0.032651 0.24736 1 5 7 13 12 19 22 40 44 87 750 
10 200 8 0.036 14 0.30343 0.9052 0.038091 0.31726 0.039736 0.0088376 0.21722 0.051139 136.62 0.8915 0.043301 0.31562 1 11 9 11 25 27 25 38 45 101 707 
10 200 8 0.036 15 0.30343 0.8807 0.049607 0.23034 0.036824 0.0087869 0.14028 0.044132 116.57 0.8657 0.054268 0.23082 6 14 12 18 33 23 35 41 47 115 656 
10 200 8 0.036 16 0.30343 0.8562 0.061083 0.22778 0.038224 0.0089157 0.14159 0.038713 100.18 0.8375 0.067031 0.22419 9 15 25 28 35 22 30 50 58 111 617 
10 200 8 0.036 17 0.30343 0.8277 0.072215 0.21709 0.03675 0.0088573 0.13731 0.033826 86.923 0.8087 0.077472 0.21601 16 22 31 29 34 27 40 52 65 129 555 
10 200 8 0.036 20 0.30343 0.7341 0.10553 0.20224 0.036707 0.0088657 0.13294 0.023344 57.988 0.7122 0.11024 0.20385 41 49 45 43 47 40 57 60 78 101 439 
10 200 9 0.036 1 0.323196 0.9999 1e-05 5.7786 0.065462 0.051872 0.28111 5.3794 14292 0.9999 1e-05 6.6502 0 0 0 0 0 0 0 0 0 1 999 
10 200 9 0.036 2 0.3232 0.9993 6.958e-05 1.6048 0.053005 0.033957 0.20304 1.3145 3944.3 0.9989 0.00012892 1.5272 0 0 0 0 0 0 0 0 0 7 993 
10 200 9 0.036 3 0.3232 0.9981 0.00022662 0.61253 0.049131 0.018938 0.099896 0.44422 1520.2 0.9957 0.00081232 0.61313 0 0 0 0 0 0 0 0 2 15 983 
10 200 9 0.036 4 0.3232 0.9937 0.0011915 0.45291 0.050101 0.015132 0.15551 0.23182 781.29 0.9907 0.0023058 0.4504 0 0 0 0 0 1 1 1 11 29 957 
10 200 9 0.036 5 0.3232 0.9869 0.0029213 0.30052 0.04663 0.013339 0.097071 0.14314 480.33 0.9831 0.0044889 0.29376 0 0 0 0 1 1 3 10 16 46 923 
10 200 9 0.036 6 0.3232 0.9753 0.0066466 0.24925 0.045571 0.012319 0.091794 0.099246 328.45 0.9697 0.0089409 0.24551 0 0 0 1 2 5 10 19 21 64 878 
10 200 9 0.036 7 0.3232 0.9599 0.012154 0.21875 0.043404 0.011619 0.090488 0.072923 239.2 0.9537 0.015262 0.21664 0 0 0 3 9 10 16 18 39 80 825 
10 200 9 0.036 8 0.3232 0.9404 0.019607 0.25912 0.045817 0.011328 0.14533 0.056311 181.38 0.9321 0.024564 0.25797 0 0 3 9 12 14 16 42 44 89 771 
10 200 9 0.036 9 0.3232 0.9173 0.030161 0.19297 0.04319 0.011616 0.093027 0.04481 141.49 0.905 0.038373 0.18623 0 4 10 10 17 21 30 34 54 104 716 
10 200 9 0.036 10 0.3232 0.8898 0.041578 0.17726 0.042361 0.011605 0.087119 0.035846 112.94 0.8765 0.050588 0.17574 1 9 16 15 25 26 29 43 63 127 646 
10 200 9 0.036 11 0.3232 0.8583 0.054265 0.17065 0.042037 0.011177 0.087396 0.029704 91.483 0.8413 0.063268 0.16944 5 19 15 23 27 27 47 57 66 127 587 
10 200 9 0.036 12 0.3232 0.8241 0.068818 0.16429 0.041957 0.011145 0.086179 0.024663 74.925 0.8065 0.076444 0.16898 11 22 34 19 37 36 57 45 75 131 533 
10 200 9 0.036 13 0.3232 0.7882 0.081162 0.16575 0.044658 0.011469 0.087927 0.021325 62.361 0.7696 0.087603 0.1652 20 28 35 29 47 51 50 48 82 138 472 
10 200 9 0.036 14 0.3232 0.748 0.095191 0.16295 0.045067 0.011566 0.087559 0.018385 52.4 0.732 0.099115 0.16586 31 40 43 40 47 53 46 65 85 130 420 
10 200 9 0.036 15 0.3232 0.7093 0.10717 0.15772 0.043794 0.011441 0.085965 0.016114 44.383 0.6892 0.10811 0.15245 42 53 54 46 46 58 49 65 90 119 378 
10 200 9 0.036 16 0.3232 0.6669 0.11469 0.1491 0.041928 0.011152 0.08212 0.01354 37.892 0.6435 0.11826 0.14984 52 66 62 58 44 61 58 78 89 102 330 
10 200 9 0.036 17 0.3232 0.6236 0.12445 0.14648 0.04188 0.011199 0.081151 0.011872 32.481 0.6026 0.12532 0.14608 77 73 64 68 52 66 70 55 80 102 293 
10 200 9 0.036 20 0.3232 0.508 0.13601 0.14066 0.041874 0.011216 0.078883 0.0083089 21.276 0.4826 0.13717 0.14011 140 105 97 69 73 50 54 68 69 70 205 
10 200 10 0.036 1 0.32208 0.9996 3.988e-05 3.086 0.065521 0.0546 0.14849 2.8169 7929.7 0.9989 0.00016896 2.5856 0 0 0 0 0 0 0 0 0 4 996 
10 200 10 0.036 2 0.32208 0.9957 0.0005921 0.63914 0.055374 0.026923 0.076721 0.47978 1642.6 0.9942 0.0010274 0.63297 0 0 0 0 0 0 0 1 6 28 965 
10 200 10 0.036 3 0.32208 0.9872 0.0027589 0.37355 0.063093 0.023117 0.080665 0.2063 604.55 0.9824 0.0041944 0.46605 0 0 0 0 1 2 1 8 17 50 921 
10 200 10 0.036 4 0.32208 0.9726 0.006796 0.32899 0.065025 0.022217 0.10091 0.14044 317.32 0.9636 0.0098048 0.25283 0 0 0 2 0 6 9 18 30 80 855 
10 200 10 0.036 5 0.32208 0.9491 0.014774 0.19792 0.049054 0.015767 0.06074 0.072039 197.38 0.9391 0.0189 0.19423 0 0 1 5 7 13 23 18 53 107 773 
10 200 10 0.036 6 0.32208 0.9189 0.026339 0.17252 0.047533 0.014397 0.059903 0.050374 135.09 0.9062 0.031954 0.17021 0 3 5 11 10 25 30 44 48 134 690 
10 200 10 0.036 7 0.32208 0.8817 0.040015 0.15928 0.047981 0.014065 0.059534 0.037358 97.49 0.8637 0.049602 0.15648 1 9 10 17 21 27 53 41 75 147 599 
10 200 10 0.036 8 0.32208 0.8399 0.055914 0.14796 0.047188 0.013489 0.05845 0.028505 73.278 0.8216 0.067541 0.1463 6 13 23 26 25 40 45 67 100 127 528 
10 200 10 0.036 9 0.32208 0.7909 0.073901 0.14095 0.04699 0.013403 0.057657 0.022558 56.532 0.7716 0.084778 0.14764 11 29 30 35 41 44 62 68 87 143 450 
10 200 10 0.036 10 0.32208 0.7444 0.090639 0.13592 0.047079 0.013363 0.056915 0.018207 44.509 0.7197 0.09762 0.13435 22 39 46 47 45 52 62 61 97 133 396 
10 200 10 0.036 11 0.32208 0.6923 0.10203 0.13151 0.046829 0.013323 0.056048 0.014939 35.735 0.6687 0.10884 0.13018 38 54 49 51 59 59 67 75 93 134 321 
10 200 10 0.036 12 0.32208 0.6401 0.11195 0.12833 0.047034 0.013331 0.055086 0.012517 29.147 0.622 0.11615 0.13221 56 67 61 62 57 72 71 75 101 101 277 
10 200 10 0.036 13 0.32208 0.5887 0.1208 0.12661 0.047797 0.013327 0.054382 0.010717 23.945 0.5714 0.1222 0.12393 76 88 71 62 69 84 64 74 77 93 242 
10 200 10 0.036 14 0.32208 0.5394 0.12337 0.14574 0.050044 0.013326 0.072865 0.0091192 19.9 0.5187 0.12657 0.14393 104 91 79 75 84 79 63 74 74 69 208 
10 200 10 0.036 15 0.32208 0.4894 0.12695 0.14791 0.051012 0.013474 0.075099 0.0079294 16.594 0.4706 0.12656 0.14423 134 102 93 94 86 63 62 63 63 52 188 
10 200 10 0.036 16 0.32208 0.4443 0.12735 0.11903 0.046684 0.013277 0.051778 0.0069035 14.001 0.4248 0.12795 0.11794 168 117 101 96 82 67 52 46 57 57 157 
10 200 10 0.036 17 0.32208 0.404 0.12691 0.11797 0.046762 0.013367 0.051412 0.0060355 11.853 0.3839 0.12456 0.11686 204 131 112 90 78 61 39 47 43 59 136 
10 200 10 0.036 20 0.32208 0.3033 0.11347 0.11531 0.046957 0.013361 0.050374 0.0042277 7.53 0.2817 0.10886 0.11344 313 169 101 88 49 54 35 33 25 39 94 
10 200 11 0.036 1 0.336457 0.9965 0.00041817 1.715 0.059378 0.05641 0.091402 1.5074 4258.3 0.9947 0.00090281 1.7048 0 0 0 0 0 0 0 0 4 27 969 
10 200 11 0.036 2 0.33646 0.9819 0.0031055 0.42544 0.069314 0.032004 0.067567 0.25617 692.81 0.9775 0.0050288 0.39607 0 0 0 0 0 1 2 10 29 80 878 
10 200 11 0.036 3 0.33646 0.9557 0.010978 0.21568 0.052493 0.025607 0.045107 0.092153 252.8 0.9481 0.014711 0.21867 0 0 0 2 2 10 22 24 49 109 782 
10 200 11 0.036 4 0.33646 0.9154 0.025889 0.1692 0.052659 0.021904 0.043599 0.050714 133.6 0.9007 0.031721 0.16532 0 2 6 10 14 17 32 43 77 130 669 
10 200 11 0.036 5 0.33646 0.8635 0.044622 0.14696 0.051191 0.02006 0.042685 0.032698 83.108 0.8441 0.053919 0.144 1 13 13 17 25 33 45 57 98 153 545 
10 200 11 0.036 6 0.33646 0.806 0.064468 0.13541 0.051049 0.019095 0.041881 0.023046 56.259 0.7839 0.074105 0.13296 14 17 23 27 35 40 74 68 106 152 444 
10 200 11 0.036 7 0.33646 0.741 0.081861 0.12794 0.050776 0.018638 0.041083 0.01708 39.987 0.7203 0.088687 0.13188 22 29 38 40 57 56 74 78 117 139 350 
10 200 11 0.036 8 0.33646 0.6722 0.096203 0.12374 0.051091 0.018451 0.040702 0.013126 29.46 0.6484 0.10286 0.12273 41 39 55 56 69 70 79 85 110 130 266 
10 200 11 0.036 9 0.33646 0.6048 0.10786 0.12031 0.050947 0.018408 0.040219 0.010362 22.282 0.5829 0.11189 0.11876 65 58 67 72 82 76 80 87 89 109 215 
10 200 11 0.036 10 0.33646 0.5428 0.11448 0.12177 0.053698 0.018752 0.040304 0.0086133 17.291 0.5203 0.11866 0.11642 98 78 72 84 82 94 64 86 74 102 166 
10 200 11 0.036 11 0.33646 0.4768 0.11752 0.11474 0.050462 0.018223 0.038726 0.0069519 13.626 0.46 0.11884 0.11356 132 99 95 101 78 84 66 58 76 76 135 
10 200 11 0.036 12 0.33646 0.4217 0.11754 0.11357 0.050564 0.018261 0.038578 0.0057961 10.822 0.4075 0.11641 0.11241 180 116 102 96 87 65 58 63 61 61 111 
10 200 11 0.036 13 0.33646 0.3718 0.11096 0.11211 0.050502 0.018189 0.038097 0.0049362 8.773 0.3538 0.11092 0.11126 219 137 112 87 75 64 65 59 51 45 86 
10 200 11 0.036 14 0.33646 0.3238 0.10356 0.11078 0.050385 0.018161 0.03765 0.0042165 7.122 0.3089 0.10438 0.11101 258 163 113 82 82 57 56 39 37 45 68 
10 200 11 0.036 15 0.33646 0.2845 0.098508 0.10971 0.050263 0.018156 0.03725 0.0036532 5.908 0.2704 0.097662 0.11271 312 168 109 90 74 43 37 40 28 38 61 
10 200 11 0.036 16 0.33646 0.2503 0.090651 0.11119 0.051339 0.01831 0.037998 0.0031695 4.857 0.237 0.090341 0.1083 360 169 113 89 60 32 38 30 27 33 49 
10 200 11 0.036 17 0.33646 0.219 0.083883 0.10801 0.050169 0.018184 0.036563 0.0027232 4.025 0.2115 0.083221 0.10735 414 168 120 64 52 35 29 24 25 25 44 
10 200 11 0.036 20 0.33646 0.1508 0.063303 0.10665 0.050245 0.018162 0.036039 0.0018325 2.42 0.1407 0.059573 0.10625 553 157 86 55 32 23 16 16 19 19 24 
