k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 50 5 0.045 30 1.7636 0 0 0.03584 0 0 0 0.037857
10 50 5 0.045 35 1.7636 0 0 0.039584 0 0 0 0.046224
10 50 5 0.045 40 1.7636 0 0 0.039565 0 0 0 0.04625
10 50 5 0.045 45 1.7636 0 0 0.03978 0 0 0 0.046235
10 50 5 0.045 50 1.7636 0 0 0.036272 0 0 0 0.037488
10 50 6 0.045 1 1.8616 0.69 0.021313 2.0057 54075 0.708 0.022764 1.912
10 50 6 0.045 2 1.8616 0.361 0.022605 0.64853 18483 0.323 0.023001 0.65236
10 50 6 0.045 3 1.8616 0.12 0.0090909 0.21046 4538.5 0.11 0.013838 0.2142
10 50 6 0.045 4 1.8616 0.033 0.0034455 0.083214 870.32 0.029 0.0034939 0.087263
10 50 6 0.045 5 1.8616 0.004 0.00038788 0.050761 137.59 0.007 0.00065758 0.041021
10 50 6 0.045 6 1.8616 0.001 0.0001 0.023173 17.93 0.005 0.0004798 0.022755
10 50 6 0.045 7 1.8616 0 0 0.023226 2.24 0.001 0.0001 0.026816
10 50 6 0.045 8 1.8616 0 0 0.023155 0.26 0.001 0.0001 0.026836
10 50 6 0.045 9 1.8616 0 0 0.02311 0.04 0 0 0.026812
10 50 6 0.045 10 1.8616 0 0 0.023261 0.01 0 0 0.026792
10 50 6 0.045 11 1.8616 0 0 0.020928 0 0 0 0.022214
10 50 6 0.045 12 1.8616 0 0 0.022919 0 0 0 0.026783
10 50 6 0.045 13 1.8616 0 0 0.023103 0 0 0 0.026774
10 50 6 0.045 14 1.8616 0 0 0.020833 0 0 0 0.022186
10 50 6 0.045 15 1.8616 0 0 0.020756 0 0 0 0.022187
10 50 6 0.045 17 1.8616 0 0 0.023045 0 0 0 0.02678
10 50 6 0.045 20 1.8616 0 0 0.022932 0 0 0 0.026783
10 50 6 0.045 25 1.8616 0 0 0.02292 0 0 0 0.02679
10 50 6 0.045 30 1.8616 0 0 0.023506 0 0 0 0.026791
10 50 6 0.045 35 1.8616 0 0 0.020745 0 0 0 0.022206
10 50 6 0.045 40 1.8616 0 0 0.021408 0 0 0 0.022194
10 50 6 0.045 45 1.8616 0 0 0.021092 0 0 0 0.022194
10 50 6 0.045 50 1.8616 0 0 0.020911 0 0 0 0.022191
10 50 7 0.045 1 2.06897 0.466 0.030549 1.1329 32224 0.529 0.025716 1.103
10 50 7 0.045 2 2.069 0.134 0.010549 0.21322 5969.6 0.16 0.013737 0.21175
10 50 7 0.045 3 2.069 0.02 0.0016162 0.045629 782.42 0.027 0.0021929 0.043194
10 50 7 0.045 4 2.069 0.002 0.00019798 0.020236 79.53 0.005 0.0004798 0.017658
10 50 7 0.045 5 2.069 0.001 0.0001 0.014419 6.88 0 0 0.01387
10 50 7 0.045 6 2.069 0 0 0.013787 0.42 0 0 0.013659
10 50 7 0.045 7 2.069 0 0 0.013195 0 0 0 0.013746
10 50 7 0.045 8 2.069 0 0 0.01344 0 0 0 0.014056
10 50 7 0.045 9 2.069 0 0 0.013481 0 0 0 0.012909
10 50 7 0.045 10 2.069 0 0 0.012883 0 0 0 0.013426
10 50 7 0.045 11 2.069 0 0 0.013179 0 0 0 0.013001
