k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time
10 20 16 0.088 25 1 1.75e-06 95.759 0.8684 0.034216 0.27147 0 0.012597 0.056746 0.20186 3846 1000000 100 100 0.8823 0.030007 0.27022
10 20 16 0.088 25 1 2.5e-06 95.759 0.8684 0.034216 0.27574 0 0.014801 0.056874 0.20379 3846 1000000 100 100 0.8823 0.030007 0.26796
10 20 16 0.088 25 1 3.75e-06 95.759 0.8684 0.034216 0.27013 0 0.011157 0.056947 0.20176 3845.7 1000000 100 100 0.8823 0.030007 0.27034
10 20 16 0.088 25 1 5e-06 95.759 0.8684 0.034216 0.27395 0 0.011852 0.057198 0.20463 3845.7 1000000 100 100 0.8823 0.030007 0.26886
10 20 16 0.088 25 1 7.5e-06 95.759 0.8684 0.034216 0.26955 0 0.011019 0.056722 0.20154 3844.4 1000000 100 100 0.8823 0.030007 0.28286
10 20 16 0.088 25 1 1e-05 95.759 0.8683 0.034259 0.28392 0 0.011353 0.066549 0.20575 3843.8 1000000 100 100 0.8823 0.030007 0.27166
10 20 16 0.088 25 1 1.375e-05 95.759 0.868 0.03433 0.26924 0 0.012198 0.056008 0.20077 3842.5 1000000 100 100 0.8823 0.030007 0.26634
10 20 16 0.088 25 1 1.75e-05 95.759 0.868 0.03433 0.26757 0 0.011855 0.055669 0.19978 3840.2 1000000 100 100 0.8823 0.030007 0.26784
10 20 16 0.088 25 1 2.5e-05 95.759 0.8678 0.034378 0.28459 0 0.011893 0.068348 0.20408 3828.8 1000000 100 100 0.882 0.030166 0.28386
10 20 16 0.088 25 1 3.75e-05 95.759 0.8664 0.034586 0.27058 0 0.011865 0.060849 0.1976 3780.7 1000000 100 100 0.8812 0.030417 0.26336
10 20 16 0.088 25 1 5e-05 95.759 0.8625 0.035519 0.25851 0 0.011776 0.055486 0.19098 3667.1 1000000 100 100 0.8775 0.031135 0.25909
10 20 16 0.088 25 1 7.5e-05 95.759 0.8498 0.039259 0.23706 0 0.010894 0.056763 0.16912 3217.1 1000000 100 100 0.8648 0.033995 0.25995
10 20 16 0.088 25 1 0.0001 95.759 0.8328 0.044609 0.23762 0 0.01124 0.077487 0.14862 2752.8 1000000 100 100 0.8501 0.038478 0.22086
10 20 16 0.088 25 1 0.0001375 95.759 0.8015 0.0525 0.17446 0 0.010964 0.055291 0.10793 2028.6 1000000 100 100 0.821 0.047987 0.17245
10 20 16 0.088 25 1 0.000175 95.759 0.7785 0.058947 0.15039 0 0.010122 0.054336 0.085666 1591.6 1000000 100 100 0.7987 0.054863 0.14774
10 20 16 0.088 25 1 0.00025 95.759 0.7341 0.071519 0.12305 0 0.0098319 0.052128 0.060848 1100 1000000 100 100 0.7553 0.066018 0.12144
10 20 16 0.088 25 1 0.000375 95.759 0.6713 0.087594 0.096859 0 0.0096353 0.048497 0.038488 657.94 1000000 100 100 0.6962 0.081147 0.09467
10 20 16 0.088 25 1 0.0005 95.759 0.6182 0.099268 0.083264 0 0.0091345 0.046525 0.027362 443.37 1000000 100 100 0.6421 0.091569 0.080981
10 20 16 0.088 25 1 0.00075 95.759 0.5325 0.10936 0.081996 0 0.0087134 0.05665 0.016405 230.41 1000000 100 100 0.5535 0.10495 0.079816
10 20 16 0.088 25 1 0.001 95.759 0.4606 0.11388 0.065504 0 0.0079024 0.046834 0.010564 130.91 1000000 100 100 0.4798 0.11112 0.059049
10 20 16 0.088 25 1 0.001375 95.759 0.3771 0.11174 0.055465 0 0.007417 0.041468 0.0063607 67.255 1000000 100 100 0.4001 0.11316 0.054183
10 20 16 0.088 25 1 0.00175 95.759 0.3124 0.10549 0.052823 0 0.0068327 0.041296 0.0044411 38.503 1000000 100 100 0.3345 0.11097 0.051825
10 20 16 0.088 25 1 0.0025 95.759 0.219 0.089789 0.050524 0 0.0066216 0.041132 0.0024853 16.287 1000000 100 100 0.2421 0.096894 0.048655
10 20 16 0.088 25 1 0.00375 95.759 0.1317 0.062007 0.048509 0 0.0064643 0.040481 0.0013161 6.863 1000000 100 100 0.1503 0.072773 0.047454
10 20 16 0.088 25 1 0.005 95.759 0.0889 0.046113 0.047475 0 0.0063404 0.040072 0.00083702 3.66 1000000 100 100 0.103 0.055146 0.046611
10 20 16 0.088 25 1 0.0075 95.759 0.044 0.024248 0.047036 0 0.0063746 0.040039 0.00039885 1.347 1000000 100 100 0.0546 0.03101 0.045868
10 20 16 0.088 25 1 0.01 95.759 0.0244 0.012837 0.046633 0 0.0063321 0.039874 0.00023026 0.618 1000000 100 100 0.0317 0.017503 0.045494
10 20 19 0.088 25 1 1e-07 248.597 0.609 0.09075 0.11667 0 0.019182 0.05297 0.044278 712.79 1000000 100 100 0.6291 0.088332 0.11188
10 20 19 0.088 25 1 1.375e-07 248.6 0.609 0.09075 0.091469 0 0.018548 0.031204 0.041486 712.79 1000000 100 100 0.6291 0.088332 0.089137
10 20 19 0.088 25 1 1.75e-07 248.6 0.609 0.09075 0.090146 0 0.018222 0.030641 0.041056 712.79 1000000 100 100 0.6291 0.088332 0.08932
10 20 19 0.088 25 1 2.5e-07 248.6 0.609 0.09075 0.090108 0 0.018256 0.030426 0.041202 712.79 1000000 100 100 0.6291 0.088332 0.088307
10 20 19 0.088 25 1 3.75e-07 248.6 0.609 0.09075 0.089906 0 0.018291 0.030343 0.041041 712.79 1000000 100 100 0.6291 0.088332 0.088489
10 20 19 0.088 25 1 5e-07 248.6 0.609 0.09075 0.089965 0 0.018326 0.030372 0.041037 712.79 1000000 100 100 0.6291 0.088332 0.08922
10 20 19 0.088 25 1 7.5e-07 248.6 0.609 0.09075 0.090186 0 0.018367 0.030437 0.04116 712.79 1000000 100 100 0.6291 0.088332 0.08841
10 20 19 0.088 25 1 1e-06 248.6 0.609 0.09075 0.08978 0 0.018233 0.030337 0.040984 712.79 1000000 100 100 0.6291 0.088332 0.08824
10 20 19 0.088 25 1 1.375e-06 248.6 0.609 0.09075 0.09036 0 0.018457 0.030414 0.041261 712.79 1000000 100 100 0.6291 0.088332 0.088611
10 20 19 0.088 25 1 1.75e-06 248.6 0.609 0.09075 0.09006 0 0.018737 0.030118 0.040979 712.79 1000000 100 100 0.6291 0.088332 0.088663
10 20 19 0.088 25 1 2.5e-06 248.6 0.609 0.09075 0.089903 0 0.01827 0.030334 0.041075 712.79 1000000 100 100 0.6291 0.088332 0.088794
10 20 19 0.088 25 1 3.75e-06 248.6 0.609 0.09075 0.090178 0 0.018323 0.030518 0.041118 712.79 1000000 100 100 0.6291 0.088332 0.088367
10 20 19 0.088 25 1 5e-06 248.6 0.609 0.09075 0.08992 0 0.018286 0.030353 0.041046 712.79 1000000 100 100 0.6291 0.088332 0.088162
10 20 19 0.088 25 1 7.5e-06 248.6 0.609 0.09075 0.089916 0 0.01829 0.030401 0.041002 712.79 1000000 100 100 0.6291 0.088332 0.088409
10 20 19 0.088 25 1 1e-05 248.6 0.609 0.09075 0.08995 0 0.018323 0.030363 0.041045 712.79 1000000 100 100 0.6291 0.088332 0.088645
10 20 19 0.088 25 1 1.375e-05 248.6 0.609 0.09075 0.090641 0 0.018949 0.030247 0.041218 712.52 1000000 100 100 0.6291 0.088332 0.088719
10 20 19 0.088 25 1 1.75e-05 248.6 0.609 0.09075 0.0902 0 0.018751 0.030132 0.041095 712.52 1000000 100 100 0.6291 0.088332 0.088381
10 20 19 0.088 25 1 2.5e-05 248.6 0.609 0.09075 0.089827 0 0.018299 0.030336 0.04097 712.44 1000000 100 100 0.6291 0.088332 0.088487
10 20 19 0.088 25 1 3.75e-05 248.6 0.609 0.09075 0.08985 0 0.018261 0.030379 0.040986 712.2 1000000 100 100 0.6291 0.088332 0.088284
10 20 19 0.088 25 1 5e-05 248.6 0.609 0.09075 0.090269 0 0.018282 0.030521 0.041235 711.78 1000000 100 100 0.6291 0.088332 0.088591
10 20 19 0.088 25 1 7.5e-05 248.6 0.6088 0.090693 0.090074 0 0.018356 0.030451 0.041039 711.17 1000000 100 100 0.6288 0.088259 0.088532
10 20 19 0.088 25 1 0.0001 248.6 0.6084 0.09056 0.090307 0 0.018319 0.030498 0.04127 710.46 1000000 100 100 0.6287 0.088235 0.088267
10 20 19 0.088 25 1 0.0001375 248.6 0.6078 0.090269 0.089564 0 0.018221 0.03032 0.040798 708.32 1000000 100 100 0.6274 0.088197 0.088513
10 20 19 0.088 25 1 0.000175 248.6 0.6068 0.090124 0.089552 0 0.018233 0.030408 0.040675 706.01 1000000 100 100 0.6265 0.088056 0.08837
10 20 19 0.088 25 1 0.00025 248.6 0.6033 0.089849 0.089418 0 0.018255 0.030417 0.040513 700.18 1000000 100 100 0.624 0.087792 0.087792
10 20 19 0.088 25 1 0.000375 248.6 0.5928 0.090098 0.088254 0 0.018145 0.030473 0.039402 677.71 1000000 100 100 0.6148 0.088009 0.086867
10 20 19 0.088 25 1 0.0005 248.6 0.5853 0.090044 0.087191 0 0.018059 0.030606 0.038304 653.38 1000000 100 100 0.6038 0.088654 0.085403
10 20 19 0.088 25 1 0.00075 248.6 0.5465 0.094843 0.079247 0 0.017599 0.030682 0.030746 508.88 1000000 100 100 0.5625 0.093577 0.077389
10 20 19 0.088 25 1 0.001 248.6 0.5376 0.094861 0.078552 0 0.017493 0.030538 0.030296 498.11 1000000 100 100 0.5531 0.092943 0.076735
10 20 19 0.088 25 1 0.001375 248.6 0.4716 0.098372 0.067369 0 0.016714 0.030391 0.020061 303.03 1000000 100 100 0.4835 0.10248 0.065757
10 20 19 0.088 25 1 0.00175 248.6 0.4475 0.096911 0.06646 0 0.016465 0.03042 0.019368 285.7 1000000 100 100 0.4614 0.10185 0.064519
10 20 19 0.088 25 1 0.0025 248.6 0.3028 0.096088 0.048735 0 0.014876 0.028891 0.0047289 35.37 1000000 100 100 0.3181 0.1007 0.046299
10 20 19 0.088 25 1 0.00375 248.6 0.2154 0.080263 0.044917 0 0.013094 0.02834 0.0032011 16.766 1000000 100 100 0.2307 0.084472 0.04362
10 20 19 0.088 25 1 0.005 248.6 0.1468 0.064594 0.042334 0 0.012437 0.0281 0.001552 7.303 1000000 100 100 0.1622 0.071062 0.041198
10 20 19 0.088 25 1 0.0075 248.6 0.0777 0.038251 0.040568 0 0.011908 0.027724 0.00071937 2.658 1000000 100 100 0.0845 0.042072 0.03964
10 20 19 0.088 25 1 0.01 248.6 0.0464 0.024932 0.039341 0 0.011404 0.027335 0.00040326 1.234 1000000 100 100 0.051 0.026926 0.038369
10 30 11 0.088 25 1 1e-07 11.4873 0.9986 0.0001582 5.7665 0 0.015002 1.3544 4.3966 55645 1000000 100 100 0.9986 0.00013818 5.1588
10 30 11 0.088 25 1 1.375e-07 11.487 0.9986 0.0001582 5.4249 0 0.012183 1.6066 3.8056 55645 1000000 100 100 0.9986 0.00013818 5.0489
10 30 11 0.088 25 1 1.75e-07 11.487 0.9986 0.0001582 4.8669 0 0.011994 1.1704 3.6841 55645 1000000 100 100 0.9986 0.00013818 4.7694
10 30 11 0.088 25 1 2.5e-07 11.487 0.9986 0.0001582 4.7495 0 0.011818 1.0817 3.6556 55645 1000000 100 100 0.9986 0.00013818 4.7166
10 30 11 0.088 25 1 3.75e-07 11.487 0.9986 0.0001582 4.7159 0 0.011524 1.0549 3.6491 55641 1000000 100 100 0.9986 0.00013818 4.6957
10 30 11 0.088 25 1 5e-07 11.487 0.9986 0.0001582 4.6566 0 0.011635 0.99832 3.6463 55640 1000000 100 100 0.9986 0.00013818 4.6685
10 30 11 0.088 25 1 7.5e-07 11.487 0.9986 0.0001582 4.6962 0 0.011332 1.025 3.6595 55629 1000000 100 100 0.9986 0.00013818 4.6949
10 30 11 0.088 25 1 1e-06 11.487 0.9986 0.0001582 4.6325 0 0.011589 0.98299 3.6375 55505 1000000 100 100 0.9986 0.00013818 4.6142
10 30 11 0.088 25 1 1.375e-06 11.487 0.9984 0.00017762 4.9571 0 0.011177 1.304 3.6412 54613 1000000 100 100 0.9985 0.0001479 4.5595
10 30 11 0.088 25 1 1.75e-06 11.487 0.9979 0.00022582 4.5726 0 0.010996 1.1467 3.4145 52309 1000000 100 100 0.9983 0.00016728 4.3667
10 30 11 0.088 25 1 2.5e-06 11.487 0.9972 0.00029245 4.12 0 0.010488 1.1521 2.957 46761 1000000 100 100 0.9974 0.00025349 5.2667
10 30 11 0.088 25 1 3.75e-06 11.487 0.996 0.00042442 4.4443 0 0.013311 1.2483 3.1824 40206 1000000 100 100 0.996 0.00044444 3.575
10 30 11 0.088 25 1 5e-06 11.487 0.9952 0.00051748 3.2251 0 0.0098327 0.93151 2.2834 35543 1000000 100 100 0.9947 0.00058249 3.1662
10 30 11 0.088 25 1 7.5e-06 11.487 0.9926 0.0010463 2.554 0 0.0087818 0.79027 1.7546 28655 1000000 100 100 0.9916 0.0010305 2.5536
10 30 11 0.088 25 1 1e-05 11.487 0.9891 0.0015327 2.1401 0 0.0079764 0.73211 1.3997 23754 1000000 100 100 0.9874 0.001743 2.1596
10 30 11 0.088 25 1 1.375e-05 11.487 0.9841 0.0023395 1.7485 0 0.0075495 0.68965 1.051 18483 1000000 100 100 0.9806 0.0031067 1.736
10 30 11 0.088 25 1 1.75e-05 11.487 0.976 0.0036076 1.4865 0 0.0070465 0.66153 0.81763 14765 1000000 100 100 0.974 0.0044484 1.4804
10 30 11 0.088 25 1 2.5e-05 11.487 0.9619 0.0068052 1.1489 0 0.006411 0.6098 0.53246 9968.9 1000000 100 100 0.9602 0.0077837 1.1491
10 30 11 0.088 25 1 3.75e-05 11.487 0.9287 0.015422 1.2267 0 0.0059853 0.90419 0.3162 5834.7 1000000 100 100 0.9291 0.01634 1.332
10 30 11 0.088 25 1 5e-05 11.487 0.8968 0.023673 0.8003 0 0.0058541 0.58566 0.20849 3786.1 1000000 100 100 0.8973 0.025688 0.77388
10 30 11 0.088 25 1 7.5e-05 11.487 0.829 0.044103 0.67457 0 0.0056108 0.55495 0.11374 1942.6 1000000 100 100 0.8385 0.043191 0.67546
10 30 11 0.088 25 1 0.0001 11.487 0.7632 0.063489 0.63849 0 0.0055429 0.55718 0.075499 1174.7 1000000 100 100 0.7764 0.062906 0.63856
10 30 11 0.088 25 1 0.0001375 11.487 0.6798 0.086839 0.6292 0 0.0055369 0.57565 0.047781 661.78 1000000 100 100 0.6944 0.083212 0.61569
10 30 11 0.088 25 1 0.000175 11.487 0.6089 0.10097 0.59017 0 0.0054117 0.55094 0.033605 425.58 1000000 100 100 0.6225 0.099303 0.58931
10 30 11 0.088 25 1 0.00025 11.487 0.488 0.11115 0.57223 0 0.0053273 0.54653 0.02015 219.96 1000000 100 100 0.5017 0.11312 0.57188
10 30 11 0.088 25 1 0.000375 11.487 0.3596 0.10864 0.55519 0 0.0053401 0.53813 0.011495 102.05 1000000 100 100 0.3711 0.11441 0.5505
10 30 11 0.088 25 1 0.0005 11.487 0.273 0.097068 0.70186 0 0.0053335 0.6885 0.0077806 57.927 1000000 100 100 0.2845 0.10417 0.5515
10 30 11 0.088 25 1 0.00075 11.487 0.174 0.0756 0.55728 0 0.0053131 0.54738 0.0043271 25.498 1000000 100 100 0.1865 0.08241 0.53953
10 30 11 0.088 25 1 0.001 11.487 0.1206 0.057073 0.91472 0 0.0052771 0.90626 0.0029151 14.123 1000000 100 100 0.1357 0.063739 0.91276
10 30 11 0.088 25 1 0.001375 11.487 0.0763 0.037426 0.53216 0 0.0052558 0.52496 0.0017054 7.282 1000000 100 100 0.0868 0.043349 0.5289
10 30 11 0.088 25 1 0.00175 11.487 0.0523 0.026241 0.53548 0 0.0052406 0.52888 0.0011287 4.282 1000000 100 100 0.0605 0.031221 0.53498
10 30 11 0.088 25 1 0.0025 11.487 0.0309 0.016372 0.53475 0 0.0052499 0.52864 0.00062872 1.878 1000000 100 100 0.0339 0.018539 0.53423
10 30 11 0.088 25 1 0.00375 11.487 0.0138 0.0073569 0.53392 0 0.0052215 0.52819 0.00029776 0.643 1000000 100 100 0.0157 0.0082518 0.5321
10 30 11 0.088 25 1 0.005 11.487 0.0069 0.0030454 0.53384 0 0.0052353 0.52823 0.00017338 0.249 1000000 100 100 0.0081 0.0039684 0.53367
10 30 11 0.088 25 1 0.0075 11.487 0.001 0.00017918 0.53397 0 0.0052145 0.52845 9.4011e-05 0.021 1000000 100 100 0.0023 0.00080552 0.53331
10 30 11 0.088 25 1 0.01 11.487 0.0002 1.998e-05 0.53392 0 0.005227 0.52842 6.3455e-05 0.002 1000000 100 100 0.0006 0.00011976 0.53337
10 30 13 0.088 25 1 1e-07 26.6372 0.9918 0.0010138 1.9703 0 0.016054 0.46838 1.4855 26486 1000000 100 100 0.9913 0.0013557 1.9669
10 30 13 0.088 25 1 1.375e-07 26.637 0.9918 0.0010138 2.1091 0 0.012631 0.5592 1.5369 26486 1000000 100 100 0.9913 0.0013557 2.1041
10 30 13 0.088 25 1 1.75e-07 26.637 0.9918 0.0010138 2.8397 0 0.016971 0.7217 2.1007 26486 1000000 100 100 0.9913 0.0013557 2.7644
10 30 13 0.088 25 1 2.5e-07 26.637 0.9918 0.0010138 3.0116 0 0.01964 0.79478 2.1969 26486 1000000 100 100 0.9913 0.0013557 2.3031
10 30 13 0.088 25 1 3.75e-07 26.637 0.9918 0.0010138 2.0475 0 0.012516 0.51324 1.5214 26486 1000000 100 100 0.9913 0.0013557 1.9604
10 30 13 0.088 25 1 5e-07 26.637 0.9918 0.0010138 1.9531 0 0.012368 0.44343 1.4969 26486 1000000 100 100 0.9913 0.0013557 1.9433
10 30 13 0.088 25 1 7.5e-07 26.637 0.9918 0.0010138 1.9351 0 0.012309 0.43077 1.4917 26486 1000000 100 100 0.9913 0.0013557 1.9167
10 30 13 0.088 25 1 1e-06 26.637 0.9918 0.0010138 1.917 0 0.012451 0.41146 1.4927 26483 1000000 100 100 0.9913 0.0013557 1.9134
10 30 13 0.088 25 1 1.375e-06 26.637 0.9918 0.0010138 1.8955 0 0.012664 0.39656 1.4859 26480 1000000 100 100 0.9913 0.0013557 1.8794
10 30 13 0.088 25 1 1.75e-06 26.637 0.9918 0.0010138 1.8933 0 0.012371 0.39536 1.4853 26476 1000000 100 100 0.9913 0.0013557 1.8955
10 30 13 0.088 25 1 2.5e-06 26.637 0.9918 0.0010138 1.9004 0 0.011928 0.40002 1.4881 26462 1000000 100 100 0.9913 0.0013557 1.8807
10 30 13 0.088 25 1 3.75e-06 26.637 0.9916 0.0010305 1.8666 0 0.012054 0.37976 1.4744 26274 1000000 100 100 0.9912 0.0013839 1.8514
10 30 13 0.088 25 1 5e-06 26.637 0.9907 0.0011246 1.842 0 0.012387 0.3811 1.4482 25583 1000000 100 100 0.9906 0.0014731 1.8137
10 30 13 0.088 25 1 7.5e-06 26.637 0.9884 0.0014869 1.6128 0 0.011352 0.37073 1.2303 22371 1000000 100 100 0.9892 0.001645 1.6165
10 30 13 0.088 25 1 1e-05 26.637 0.9859 0.0019531 1.4058 0 0.011888 0.35962 1.0339 19126 1000000 100 100 0.9864 0.0021572 1.4049
10 30 13 0.088 25 1 1.375e-05 26.637 0.982 0.0025986 1.2482 0 0.011189 0.40688 0.8298 15498 1000000 100 100 0.9818 0.0030118 1.1649
10 30 13 0.088 25 1 1.75e-05 26.637 0.9765 0.0037815 1.0133 0 0.010385 0.32088 0.68168 13124 1000000 100 100 0.976 0.003988 1.0059
10 30 13 0.088 25 1 2.5e-05 26.637 0.9654 0.0057886 0.80704 0 0.011049 0.2896 0.50605 9833.2 1000000 100 100 0.965 0.0062613 0.79644
10 30 13 0.088 25 1 3.75e-05 26.637 0.9481 0.010367 0.59563 0 0.0094452 0.24966 0.33623 6683.6 1000000 100 100 0.9476 0.010865 0.60025
10 30 13 0.088 25 1 5e-05 26.637 0.9324 0.014885 0.48554 0 0.0091766 0.23341 0.24266 4837.6 1000000 100 100 0.931 0.014894 0.48251
10 30 13 0.088 25 1 7.5e-05 26.637 0.8941 0.026602 0.36662 0 0.008639 0.2135 0.14419 2825.5 1000000 100 100 0.8981 0.024891 0.3616
10 30 13 0.088 25 1 0.0001 26.637 0.8583 0.038349 0.31438 0 0.0081867 0.21009 0.095831 1827 1000000 100 100 0.8631 0.037386 0.31598
10 30 13 0.088 25 1 0.0001375 26.637 0.809 0.053332 0.27274 0 0.0079601 0.20455 0.059978 1080.4 1000000 100 100 0.8188 0.051278 0.26491
10 30 13 0.088 25 1 0.000175 26.637 0.7622 0.066037 0.24586 0 0.0075519 0.19597 0.042101 713.37 1000000 100 100 0.7719 0.065986 0.24311
10 30 13 0.088 25 1 0.00025 26.637 0.6727 0.088914 0.22744 0 0.0072575 0.19438 0.025587 381.65 1000000 100 100 0.6902 0.085469 0.22329
10 30 13 0.088 25 1 0.000375 26.637 0.5529 0.1072 0.21415 0 0.0069587 0.19207 0.014908 185.78 1000000 100 100 0.5742 0.10644 0.21057
10 30 13 0.088 25 1 0.0005 26.637 0.4614 0.11519 0.21845 0 0.0069082 0.20081 0.010502 110.69 1000000 100 100 0.4861 0.11433 0.21678
10 30 13 0.088 25 1 0.00075 26.637 0.3397 0.10928 0.20652 0 0.0068617 0.19299 0.0064047 52.749 1000000 100 100 0.3541 0.11482 0.20005
10 30 13 0.088 25 1 0.001 26.637 0.2547 0.096955 0.20089 0 0.006919 0.18926 0.0044387 30.836 1000000 100 100 0.2704 0.10273 0.19514
10 30 13 0.088 25 1 0.001375 26.637 0.1757 0.078318 0.19894 0 0.0068792 0.18884 0.0029358 16.713 1000000 100 100 0.1913 0.084559 0.1953
10 30 13 0.088 25 1 0.00175 26.637 0.1309 0.063679 0.19833 0 0.0071578 0.18882 0.0020931 10.373 1000000 100 100 0.1463 0.070397 0.1958
10 30 13 0.088 25 1 0.0025 26.637 0.0804 0.042218 0.19779 0 0.0071547 0.18917 0.001224 4.988 1000000 100 100 0.093 0.049681 0.19481
10 30 13 0.088 25 1 0.00375 26.637 0.0433 0.022998 0.20852 0 0.0072507 0.2004 0.00065005 2.017 1000000 100 100 0.0524 0.030124 0.20142
10 30 13 0.088 25 1 0.005 26.637 0.0234 0.011684 0.19831 0 0.0071599 0.19055 0.0003943 0.989 1000000 100 100 0.0331 0.018553 0.19431
10 30 13 0.088 25 1 0.0075 26.637 0.0079 0.004452 0.19717 0 0.0075776 0.18922 0.00017173 0.285 1000000 100 100 0.0124 0.0065328 0.19303
10 30 13 0.088 25 1 0.01 26.637 0.0039 0.0017766 0.19553 0 0.0071277 0.18809 0.0001169 0.105 1000000 100 100 0.0055 0.0029027 0.19235
10 30 16 0.088 25 1 1e-07 96.2951 0.9235 0.016474 0.45252 0 0.025861 0.13761 0.28878 5496.9 1000000 100 100 0.9272 0.017598 0.42648
10 30 16 0.088 25 1 1.375e-07 96.295 0.9235 0.016474 0.38628 0 0.024195 0.078304 0.28352 5496.9 1000000 100 100 0.9272 0.017598 0.38449
10 30 16 0.088 25 1 1.75e-07 96.295 0.9235 0.016474 0.42622 0 0.023314 0.11444 0.28818 5496.9 1000000 100 100 0.9272 0.017598 0.39004
10 30 16 0.088 25 1 2.5e-07 96.295 0.9235 0.016474 0.38552 0 0.023355 0.078254 0.28365 5496.9 1000000 100 100 0.9272 0.017598 0.38438
10 30 16 0.088 25 1 3.75e-07 96.295 0.9235 0.016474 0.42941 0 0.021175 0.11536 0.2926 5496.9 1000000 100 100 0.9272 0.017598 0.41783
10 30 16 0.088 25 1 5e-07 96.295 0.9235 0.016474 0.37916 0 0.016658 0.078435 0.2838 5496.9 1000000 100 100 0.9272 0.017598 0.41406
10 30 16 0.088 25 1 7.5e-07 96.295 0.9235 0.016474 0.39483 0 0.01809 0.090127 0.28634 5496.9 1000000 100 100 0.9272 0.017598 0.37883
10 30 16 0.088 25 1 1e-06 96.295 0.9235 0.016474 0.39468 0 0.01677 0.088174 0.28945 5496.9 1000000 100 100 0.9272 0.017598 0.3859
10 30 16 0.088 25 1 1.375e-06 96.295 0.9235 0.016474 0.38245 0 0.018222 0.079539 0.28441 5496.9 1000000 100 100 0.9272 0.017598 0.38974
10 30 16 0.088 25 1 1.75e-06 96.295 0.9235 0.016474 0.40786 0 0.016827 0.10162 0.28913 5496.9 1000000 100 100 0.9272 0.017598 0.39449
10 30 16 0.088 25 1 2.5e-06 96.295 0.9235 0.016474 0.37923 0 0.018365 0.076508 0.28408 5496.8 1000000 100 100 0.9272 0.017598 0.40736
10 30 16 0.088 25 1 3.75e-06 96.295 0.9235 0.016474 0.3952 0 0.017473 0.089814 0.28761 5496.8 1000000 100 100 0.9272 0.017598 0.38243
10 30 16 0.088 25 1 5e-06 96.295 0.9235 0.016474 0.3975 0 0.016755 0.093374 0.2871 5496.7 1000000 100 100 0.9272 0.017598 0.39334
10 30 16 0.088 25 1 7.5e-06 96.295 0.9235 0.016474 0.38065 0 0.016695 0.079377 0.2843 5495.2 1000000 100 100 0.9272 0.017598 0.38646
10 30 16 0.088 25 1 1e-05 96.295 0.9235 0.016474 0.38629 0 0.016731 0.084356 0.28493 5493.3 1000000 100 100 0.9272 0.017598 0.37894
10 30 16 0.088 25 1 1.375e-05 96.295 0.9233 0.016564 0.38194 0 0.017975 0.077636 0.28606 5486.8 1000000 100 100 0.9271 0.017653 0.4017
10 30 16 0.088 25 1 1.75e-05 96.295 0.9232 0.016558 0.39317 0 0.018226 0.089509 0.28517 5473.5 1000000 100 100 0.927 0.017649 0.37461
10 30 16 0.088 25 1 2.5e-05 96.295 0.9224 0.016735 0.41013 0 0.016746 0.10425 0.28887 5413.2 1000000 100 100 0.9258 0.017932 0.39249
10 30 16 0.088 25 1 3.75e-05 96.295 0.917 0.017629 0.36051 0 0.016621 0.078612 0.265 5116.5 1000000 100 100 0.9206 0.019035 0.36287
10 30 16 0.088 25 1 5e-05 96.295 0.9087 0.019674 0.34645 0 0.016488 0.088344 0.24134 4614.7 1000000 100 100 0.9122 0.021393 0.33732
10 30 16 0.088 25 1 7.5e-05 96.295 0.8854 0.025993 0.2727 0 0.016291 0.074251 0.18189 3497.7 1000000 100 100 0.8918 0.027841 0.27768
10 30 16 0.088 25 1 0.0001 96.295 0.8666 0.031356 0.24602 0 0.015883 0.084316 0.14554 2747 1000000 100 100 0.8722 0.033581 0.2383
10 30 16 0.088 25 1 0.0001375 96.295 0.8373 0.039258 0.18844 0 0.015309 0.069927 0.10295 1937.9 1000000 100 100 0.8468 0.041391 0.18655
10 30 16 0.088 25 1 0.000175 96.295 0.8137 0.047189 0.16195 0 0.014886 0.06667 0.080141 1485.4 1000000 100 100 0.8248 0.048734 0.15954
10 30 16 0.088 25 1 0.00025 96.295 0.7674 0.060418 0.13954 0 0.014379 0.069456 0.055457 969.44 1000000 100 100 0.7808 0.061953 0.13561
10 30 16 0.088 25 1 0.000375 96.295 0.6988 0.077816 0.10443 0 0.013196 0.057548 0.033475 558.98 1000000 100 100 0.7192 0.079371 0.10221
10 30 16 0.088 25 1 0.0005 96.295 0.6438 0.089891 0.090093 0 0.012438 0.055244 0.022211 345.92 1000000 100 100 0.6691 0.088884 0.088595
10 30 16 0.088 25 1 0.00075 96.295 0.5487 0.1049 0.0798 0 0.012179 0.054625 0.012787 166.32 1000000 100 100 0.5761 0.10454 0.076416
10 30 16 0.088 25 1 0.001 96.295 0.4741 0.11123 0.072398 0 0.011528 0.052385 0.0082653 91.138 1000000 100 100 0.4971 0.1142 0.070802
10 30 16 0.088 25 1 0.001375 96.295 0.3822 0.11388 0.067138 0 0.010989 0.050834 0.0050595 44.571 1000000 100 100 0.4043 0.11801 0.065866
10 30 16 0.088 25 1 0.00175 96.295 0.3118 0.11053 0.065207 0 0.010691 0.050563 0.0036887 27.29 1000000 100 100 0.3302 0.11272 0.063795
