k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time
10 20 19 0.088 25 1 1.375e-07 252.83 0.7541 0.062886 0.13097 0 0.018196 0.036654 0.075893 936.39 1000000 100 100 0.7494 0.069129 0.12745
10 20 19 0.088 25 1 1.75e-07 252.83 0.7541 0.062886 0.12541 0 0.018345 0.032138 0.074706 936.39 1000000 100 100 0.7494 0.069129 0.12204
10 20 19 0.088 25 1 2.5e-07 252.83 0.7541 0.062886 0.12604 0 0.018193 0.032234 0.075384 936.39 1000000 100 100 0.7494 0.069129 0.12242
10 20 19 0.088 25 1 3.75e-07 252.83 0.7541 0.062886 0.12499 0 0.018562 0.031748 0.074453 936.39 1000000 100 100 0.7494 0.069129 0.12234
10 20 19 0.088 25 1 5e-07 252.83 0.7541 0.062886 0.12518 0 0.018577 0.031822 0.074561 936.39 1000000 100 100 0.7494 0.069129 0.12216
10 20 19 0.088 25 1 7.5e-07 252.83 0.7541 0.062886 0.126 0 0.018683 0.032019 0.075076 936.39 1000000 100 100 0.7494 0.069129 0.12212
10 20 19 0.088 25 1 1e-06 252.83 0.7541 0.062886 0.12605 0 0.018194 0.03232 0.075299 936.39 1000000 100 100 0.7494 0.069129 0.12232
10 20 19 0.088 25 1 1.375e-06 252.83 0.7541 0.062886 0.12522 0 0.018112 0.032122 0.074752 936.39 1000000 100 100 0.7494 0.069129 0.12226
10 20 19 0.088 25 1 1.75e-06 252.83 0.7541 0.062886 0.12544 0 0.018169 0.032205 0.074852 936.39 1000000 100 100 0.7494 0.069129 0.1225
10 20 19 0.088 25 1 2.5e-06 252.83 0.7541 0.062886 0.12509 0 0.018096 0.032176 0.074584 936.39 1000000 100 100 0.7494 0.069129 0.14141
10 20 19 0.088 25 1 3.75e-06 252.83 0.7541 0.062886 0.12287 0 0.015306 0.032306 0.075014 936.39 1000000 100 100 0.7494 0.069129 0.11919
10 20 19 0.088 25 1 5e-06 252.83 0.7541 0.062886 0.12272 0 0.015263 0.032352 0.074876 936.39 1000000 100 100 0.7494 0.069129 0.11955
10 20 19 0.088 25 1 7.5e-06 252.83 0.7541 0.062886 0.12298 0 0.015735 0.032065 0.074957 936.39 1000000 100 100 0.7494 0.069129 0.11971
10 20 19 0.088 25 1 1e-05 252.83 0.7541 0.062886 0.1223 0 0.015792 0.03182 0.074457 936.39 1000000 100 100 0.7494 0.069129 0.11991
10 20 19 0.088 25 1 1.375e-05 252.83 0.7541 0.062886 0.12242 0 0.015743 0.031857 0.074599 936.39 1000000 100 100 0.7494 0.069129 0.11923
10 20 19 0.088 25 1 1.75e-05 252.83 0.7541 0.062886 0.1226 0 0.015797 0.031913 0.074669 936.31 1000000 100 100 0.7494 0.069129 0.11982
10 20 19 0.088 25 1 2.5e-05 252.83 0.7541 0.062886 0.12235 0 0.015857 0.031892 0.074384 936.28 1000000 100 100 0.7494 0.069129 0.12021
10 20 19 0.088 25 1 3.75e-05 252.83 0.7541 0.062886 0.12236 0 0.015735 0.031847 0.074543 936.18 1000000 100 100 0.7494 0.069129 0.11949
10 20 19 0.088 25 1 5e-05 252.83 0.7541 0.062886 0.1438 0 0.015952 0.047399 0.080216 935.91 1000000 100 100 0.7494 0.069129 0.12311
10 20 19 0.088 25 1 7.5e-05 252.83 0.7541 0.062886 0.12394 0 0.015761 0.032917 0.075039 935.09 1000000 100 100 0.7493 0.069089 0.11917
10 20 19 0.088 25 1 0.0001 252.83 0.7539 0.063028 0.12195 0 0.01574 0.031694 0.074292 933.54 1000000 100 100 0.7493 0.069089 0.11925
10 20 19 0.088 25 1 0.0001375 252.83 0.7533 0.062892 0.12183 0 0.015746 0.031661 0.074192 929.59 1000000 100 100 0.7485 0.068887 0.12044
10 20 19 0.088 25 1 0.000175 252.83 0.7524 0.062777 0.12119 0 0.015681 0.031598 0.073682 925.61 1000000 100 100 0.7477 0.068763 0.11845
10 20 19 0.088 25 1 0.00025 252.83 0.7484 0.06268 0.12278 0 0.015924 0.032064 0.074556 915.06 1000000 100 100 0.7439 0.069292 0.11911
10 20 19 0.088 25 1 0.000375 252.83 0.7357 0.06422 0.11692 0 0.015687 0.03152 0.069498 868.85 1000000 100 100 0.7301 0.070815 0.11393
10 20 19 0.088 25 1 0.0005 252.83 0.722 0.065822 0.11322 0 0.015507 0.031414 0.066085 820.79 1000000 100 100 0.7156 0.07301 0.11048
10 20 19 0.088 25 1 0.00075 252.83 0.6512 0.080519 0.089941 0 0.014923 0.03096 0.043845 517.35 1000000 100 100 0.6466 0.085774 0.08795
10 20 19 0.088 25 1 0.001 252.83 0.6322 0.081044 0.10987 0 0.015234 0.047858 0.046552 502.74 1000000 100 100 0.6306 0.085689 0.091686
10 20 19 0.088 25 1 0.001375 252.83 0.5169 0.10046 0.065907 0 0.013904 0.032293 0.01951 191.17 1000000 100 100 0.5227 0.10526 0.061126
10 20 19 0.088 25 1 0.00175 252.83 0.4695 0.10108 0.061527 0 0.013378 0.029944 0.018003 172.26 1000000 100 100 0.4766 0.10664 0.059545
10 20 19 0.088 25 1 0.0025 252.83 0.3558 0.10297 0.047258 0 0.012574 0.028762 0.0056607 33.145 1000000 100 100 0.3754 0.10856 0.045254
10 20 19 0.088 25 1 0.00375 252.83 0.2319 0.088581 0.043311 0 0.011602 0.028333 0.0030987 12.583 1000000 100 100 0.2511 0.098657 0.041769
10 20 19 0.088 25 1 0.005 252.83 0.1608 0.071295 0.041058 0 0.011041 0.028064 0.0016939 6.272 1000000 100 100 0.1787 0.082219 0.039948
10 20 19 0.088 25 1 0.0075 252.83 0.0785 0.037585 0.038991 0 0.010675 0.027422 0.00068259 2.087 1000000 100 100 0.0968 0.052722 0.038195
10 20 19 0.088 25 1 0.01 252.83 0.0426 0.021867 0.038397 0 0.010411 0.027416 0.0003721 0.949 1000000 100 100 0.055 0.030766 0.037658
10 30 11 0.088 25 1 1e-07 14.1494 0.9997 2.994e-05 8.3624 0 0.018335 1.8373 6.5062 72093 1000000 100 100 1 0 8.0279
10 30 11 0.088 25 1 1.375e-07 14.149 0.9997 2.994e-05 8.0327 0 0.018682 1.9253 6.0881 72093 1000000 100 100 1 0 8.1571
10 30 11 0.088 25 1 1.75e-07 14.149 0.9997 2.994e-05 7.5932 0 0.013121 2.1699 5.4097 72093 1000000 100 100 1 0 7.023
10 30 11 0.088 25 1 2.5e-07 14.149 0.9997 2.994e-05 7.3337 0 0.012731 1.936 5.3845 72093 1000000 100 100 1 0 6.9942
10 30 11 0.088 25 1 3.75e-07 14.149 0.9997 2.994e-05 6.8669 0 0.01274 1.5719 5.2818 72093 1000000 100 100 1 0 6.8017
10 30 11 0.088 25 1 5e-07 14.149 0.9997 2.994e-05 6.7615 0 0.01253 1.4923 5.2562 72093 1000000 100 100 1 0 6.798
10 30 11 0.088 25 1 7.5e-07 14.149 0.9997 2.994e-05 6.999 0 0.012228 1.6851 5.3013 72080 1000000 100 100 1 0 6.6991
10 30 11 0.088 25 1 1e-06 14.149 0.9997 2.994e-05 6.692 0 0.012149 1.4463 5.2331 71973 1000000 100 100 1 0 6.7409
10 30 11 0.088 25 1 1.375e-06 14.149 0.9997 2.994e-05 6.5715 0 0.012064 1.4288 5.1302 70858 1000000 100 100 1 0 6.5521
10 30 11 0.088 25 1 1.75e-06 14.149 0.9997 2.994e-05 6.2491 0 0.01164 1.3733 4.8637 67861 1000000 100 100 1 0 6.2508
10 30 11 0.088 25 1 2.5e-06 14.149 0.9996 3.988e-05 5.5245 0 0.011039 1.3472 4.1658 60510 1000000 100 100 1 0 5.5244
10 30 11 0.088 25 1 3.75e-06 14.149 0.9994 5.97e-05 4.7154 0 0.010385 1.3129 3.3917 51862 1000000 100 100 0.9999 1e-05 4.7261
10 30 11 0.088 25 1 5e-06 14.149 0.9992 7.9439e-05 4.1044 0 0.0099422 1.2564 2.8377 44935 1000000 100 100 0.9997 2.994e-05 4.1153
10 30 11 0.088 25 1 7.5e-06 14.149 0.9989 0.0001089 3.1534 0 0.0088282 1.1219 2.0224 34395 1000000 100 100 0.9984 0.00017762 3.1394
10 30 11 0.088 25 1 1e-05 14.149 0.9977 0.00026497 2.5644 0 0.0079017 1.0362 1.52 27025 1000000 100 100 0.9973 0.00038309 2.5634
10 30 11 0.088 25 1 1.375e-05 14.149 0.9962 0.00048605 2.055 0 0.0070319 0.99167 1.056 19566 1000000 100 100 0.9943 0.00085837 2.034
10 30 11 0.088 25 1 1.75e-05 14.149 0.9927 0.00093765 1.7218 0 0.0068117 0.94235 0.77236 14717 1000000 100 100 0.9913 0.0013957 1.7582
10 30 11 0.088 25 1 2.5e-05 14.149 0.9836 0.0022533 1.4054 0 0.0062782 0.91939 0.47942 9059.2 1000000 100 100 0.9817 0.0030381 1.4067
10 30 11 0.088 25 1 3.75e-05 14.149 0.963 0.0061371 1.1626 0 0.006074 0.89149 0.26478 4796.3 1000000 100 100 0.9615 0.0078356 1.1453
10 30 11 0.088 25 1 5e-05 14.149 0.9336 0.012864 1.0587 0 0.00583 0.88113 0.1714 2925.2 1000000 100 100 0.9357 0.01473 1.0375
10 30 11 0.088 25 1 7.5e-05 14.149 0.8702 0.031824 0.95006 0 0.0058907 0.84954 0.094374 1399.2 1000000 100 100 0.8743 0.033303 0.9536
10 30 11 0.088 25 1 0.0001 14.149 0.8023 0.052717 0.93493 0 0.0059529 0.86791 0.060832 816.61 1000000 100 100 0.8102 0.05387 0.91842
10 30 11 0.088 25 1 0.0001375 14.149 0.7073 0.077414 0.89898 0 0.0057484 0.85597 0.037018 444.93 1000000 100 100 0.7146 0.080387 0.89872
10 30 11 0.088 25 1 0.000175 14.149 0.6184 0.097439 0.90506 0 0.0056939 0.87367 0.025456 278.96 1000000 100 100 0.6243 0.098558 0.89549
10 30 11 0.088 25 1 0.00025 14.149 0.4786 0.1153 0.87797 0 0.0056645 0.85756 0.014506 137.21 1000000 100 100 0.4956 0.11822 0.86916
10 30 11 0.088 25 1 0.000375 14.149 0.3299 0.11081 0.86254 0 0.0059292 0.84841 0.0079338 59.465 1000000 100 100 0.3455 0.11269 0.88493
10 30 11 0.088 25 1 0.0005 14.149 0.2342 0.094205 0.87321 0 0.0059637 0.86183 0.0051217 32.182 1000000 100 100 0.2508 0.099419 0.86475
10 30 11 0.088 25 1 0.00075 14.149 0.1298 0.061513 0.8622 0 0.0059678 0.85328 0.0026732 12.933 1000000 100 100 0.1449 0.071826 0.86981
10 30 11 0.088 25 1 0.001 14.149 0.0854 0.04335 0.86553 0 0.0060213 0.85762 0.0016283 6.762 1000000 100 100 0.0942 0.051818 0.84992
10 30 11 0.088 25 1 0.001375 14.149 0.0494 0.025906 0.85473 0 0.0059824 0.84758 0.00092345 3.122 1000000 100 100 0.0573 0.031979 0.8583
10 30 11 0.088 25 1 0.00175 14.149 0.0298 0.015648 0.87527 0 0.0060051 0.86844 0.00057905 1.643 1000000 100 100 0.0354 0.019646 0.85456
10 30 11 0.088 25 1 0.0025 14.149 0.0128 0.0067629 0.84625 0 0.0060983 0.83962 0.00030313 0.559 1000000 100 100 0.0163 0.0085929 0.84158
10 30 11 0.088 25 1 0.00375 14.149 0.0041 0.0016749 0.85753 0 0.0060379 0.85112 0.00014925 0.119 1000000 100 100 0.0057 0.0023799 0.87455
10 30 11 0.088 25 1 0.005 14.149 0.0012 0.000439 0.86486 0 0.0059786 0.85858 8.6021e-05 0.035 1000000 100 100 0.0017 0.00044756 0.85413
10 30 11 0.088 25 1 0.0075 14.149 0 0 0.8535 0 0.0059783 0.84724 4.3389e-05 0 1000000 100 100 0.0004 9.994e-05 0.86105
10 30 11 0.088 25 1 0.01 14.149 0 0 0.86531 0 0.0061019 0.85893 4.2489e-05 0 1000000 100 100 0.0002 4e-05 0.85255
10 30 13 0.088 25 1 1e-07 29.5546 0.9993 6.958e-05 3.132 0 0.018625 0.7201 2.393 38345 1000000 100 100 0.9985 0.00016792 3.111
10 30 13 0.088 25 1 1.375e-07 29.555 0.9993 6.958e-05 3.0804 0 0.017809 0.67253 2.3898 38345 1000000 100 100 0.9985 0.00016792 3.0213
10 30 13 0.088 25 1 1.75e-07 29.555 0.9993 6.958e-05 3.0088 0 0.018071 0.61603 2.3744 38345 1000000 100 100 0.9985 0.00016792 3.2
10 30 13 0.088 25 1 2.5e-07 29.555 0.9993 6.958e-05 2.9881 0 0.017761 0.60394 2.366 38345 1000000 100 100 0.9985 0.00016792 3.0029
10 30 13 0.088 25 1 3.75e-07 29.555 0.9993 6.958e-05 2.9813 0 0.017687 0.58836 2.3749 38345 1000000 100 100 0.9985 0.00016792 2.9776
10 30 13 0.088 25 1 5e-07 29.555 0.9993 6.958e-05 2.9612 0 0.018206 0.58178 2.3609 38345 1000000 100 100 0.9985 0.00016792 2.9796
10 30 13 0.088 25 1 7.5e-07 29.555 0.9993 6.958e-05 3.0006 0 0.015956 0.60559 2.3787 38345 1000000 100 100 0.9985 0.00016792 3.0136
10 30 13 0.088 25 1 1e-06 29.555 0.9993 6.958e-05 3.0066 0 0.015589 0.62065 2.3701 38345 1000000 100 100 0.9985 0.00016792 3.0302
10 30 13 0.088 25 1 1.375e-06 29.555 0.9993 6.958e-05 3.0354 0 0.015585 0.62782 2.3917 38345 1000000 100 100 0.9985 0.00016792 3.0974
10 30 13 0.088 25 1 1.75e-06 29.555 0.9993 6.958e-05 3.0076 0 0.015745 0.61801 2.3735 38343 1000000 100 100 0.9985 0.00016792 3.0137
10 30 13 0.088 25 1 2.5e-06 29.555 0.9993 6.958e-05 3.0026 0 0.016138 0.61169 2.3745 38322 1000000 100 100 0.9985 0.00016792 3.0778
10 30 13 0.088 25 1 3.75e-06 29.555 0.9993 6.958e-05 3.0021 0 0.015676 0.62141 2.3647 38082 1000000 100 100 0.9985 0.00016792 3.0245
10 30 13 0.088 25 1 5e-06 29.555 0.9991 8.9279e-05 2.9533 0 0.015708 0.61195 2.3253 36899 1000000 100 100 0.9984 0.00017762 2.9147
10 30 13 0.088 25 1 7.5e-06 29.555 0.9981 0.00018658 2.4439 0 0.014623 0.53172 1.8972 31603 1000000 100 100 0.9973 0.00032303 2.4567
10 30 13 0.088 25 1 1e-05 29.555 0.997 0.00031131 2.0042 0 0.013452 0.49429 1.4961 25788 1000000 100 100 0.9964 0.00040745 2.0077
10 30 13 0.088 25 1 1.375e-05 29.555 0.9956 0.00050114 1.5588 0 0.012204 0.45945 1.0868 19593 1000000 100 100 0.9946 0.00061145 1.5626
10 30 13 0.088 25 1 1.75e-05 29.555 0.9933 0.00092604 1.2792 0 0.012984 0.42288 0.84302 15633 1000000 100 100 0.993 0.00089189 1.2822
10 30 13 0.088 25 1 2.5e-05 29.555 0.9882 0.0018026 0.92159 0 0.01169 0.37309 0.53648 10302 1000000 100 100 0.9884 0.0016671 0.93845
10 30 13 0.088 25 1 3.75e-05 29.555 0.9789 0.0038486 0.6539 0 0.011283 0.34027 0.30206 5869.7 1000000 100 100 0.9789 0.0039287 0.65152
10 30 13 0.088 25 1 5e-05 29.555 0.9681 0.0060985 0.52169 0 0.0093564 0.31552 0.19653 3748.7 1000000 100 100 0.9676 0.0068771 0.52291
10 30 13 0.088 25 1 7.5e-05 29.555 0.938 0.01415 0.4158 0 0.0096632 0.29875 0.10712 1911.7 1000000 100 100 0.9385 0.015623 0.42718
10 30 13 0.088 25 1 0.0001 29.555 0.9031 0.025706 0.38834 0 0.0087029 0.30777 0.071608 1171.7 1000000 100 100 0.909 0.025144 0.38419
10 30 13 0.088 25 1 0.0001375 29.555 0.851 0.041901 0.3523 0 0.0085775 0.29684 0.046657 683.1 1000000 100 100 0.8606 0.039027 0.35161
10 30 13 0.088 25 1 0.000175 29.555 0.7964 0.059587 0.33605 0 0.0081197 0.29387 0.033846 455.4 1000000 100 100 0.8089 0.053504 0.33661
10 30 13 0.088 25 1 0.00025 29.555 0.6956 0.088509 0.3217 0 0.0078605 0.29249 0.021146 249.6 1000000 100 100 0.7143 0.083269 0.32222
10 30 13 0.088 25 1 0.000375 29.555 0.5569 0.11743 0.3123 0 0.007667 0.29195 0.01247 123.74 1000000 100 100 0.5787 0.11115 0.31866
10 30 13 0.088 25 1 0.0005 29.555 0.4555 0.12267 0.31815 0 0.0076531 0.3016 0.0086486 73.477 1000000 100 100 0.4662 0.12378 0.31424
10 30 13 0.088 25 1 0.00075 29.555 0.3097 0.11235 0.29977 0 0.007975 0.28661 0.0049019 34.175 1000000 100 100 0.3181 0.11756 0.29912
10 30 13 0.088 25 1 0.001 29.555 0.2216 0.094968 0.29735 0 0.0077339 0.2861 0.0032572 19.369 1000000 100 100 0.2341 0.099547 0.29758
10 30 13 0.088 25 1 0.001375 29.555 0.1463 0.072439 0.29938 0 0.0074558 0.28964 0.0020283 10.005 1000000 100 100 0.1574 0.077022 0.29965
10 30 13 0.088 25 1 0.00175 29.555 0.1027 0.052535 0.29929 0 0.0074529 0.29022 0.0013768 5.906 1000000 100 100 0.1085 0.055413 0.29801
10 30 13 0.088 25 1 0.0025 29.555 0.0552 0.027881 0.29946 0 0.007687 0.29082 0.00073384 2.542 1000000 100 100 0.0598 0.033978 0.30142
10 30 13 0.088 25 1 0.00375 29.555 0.0235 0.01217 0.29854 0 0.0077633 0.29021 0.00034667 0.85 1000000 100 100 0.0278 0.016123 0.29905
10 30 13 0.088 25 1 0.005 29.555 0.0101 0.0059339 0.29441 0 0.00775 0.28628 0.00019233 0.337 1000000 100 100 0.0142 0.007666 0.29271
10 30 13 0.088 25 1 0.0075 29.555 0.0032 0.0019317 0.29556 0 0.0076111 0.28765 0.00010338 0.075 1000000 100 100 0.0045 0.0019317 0.29275
10 30 13 0.088 25 1 0.01 29.555 0.001 0.00035936 0.29303 0 0.0076854 0.28509 7.0438e-05 0.016 1000000 100 100 0.0014 0.00027832 0.29258
10 30 16 0.088 25 1 1e-07 92.4612 0.9772 0.0049851 0.62934 0 0.026542 0.15678 0.44574 8066.7 1000000 100 100 0.9747 0.0058958 0.60729
10 30 16 0.088 25 1 1.375e-07 92.461 0.9772 0.0049851 0.57179 0 0.026506 0.10484 0.44015 8066.7 1000000 100 100 0.9747 0.0058958 0.56915
10 30 16 0.088 25 1 1.75e-07 92.461 0.9772 0.0049851 0.57439 0 0.026457 0.10585 0.4418 8066.7 1000000 100 100 0.9747 0.0058958 0.57563
10 30 16 0.088 25 1 2.5e-07 92.461 0.9772 0.0049851 0.57581 0 0.023809 0.10963 0.4421 8066.7 1000000 100 100 0.9747 0.0058958 0.57015
10 30 16 0.088 25 1 3.75e-07 92.461 0.9772 0.0049851 0.57148 0 0.025234 0.10524 0.44074 8066.7 1000000 100 100 0.9747 0.0058958 0.56953
10 30 16 0.088 25 1 5e-07 92.461 0.9772 0.0049851 0.57207 0 0.026455 0.1056 0.43974 8066.7 1000000 100 100 0.9747 0.0058958 0.56985
10 30 16 0.088 25 1 7.5e-07 92.461 0.9772 0.0049851 0.57061 0 0.026527 0.10462 0.43917 8066.7 1000000 100 100 0.9747 0.0058958 0.56895
10 30 16 0.088 25 1 1e-06 92.461 0.9772 0.0049851 0.57099 0 0.026578 0.10469 0.43944 8066.7 1000000 100 100 0.9747 0.0058958 0.5695
10 30 16 0.088 25 1 1.375e-06 92.461 0.9772 0.0049851 0.57019 0 0.023822 0.10532 0.44078 8066.7 1000000 100 100 0.9747 0.0058958 0.56823
10 30 16 0.088 25 1 1.75e-06 92.461 0.9772 0.0049851 0.57109 0 0.026509 0.1046 0.4397 8066.7 1000000 100 100 0.9747 0.0058958 0.57095
10 30 16 0.088 25 1 2.5e-06 92.461 0.9772 0.0049851 0.57485 0 0.026708 0.10741 0.44047 8066.7 1000000 100 100 0.9747 0.0058958 0.57148
10 30 16 0.088 25 1 3.75e-06 92.461 0.9772 0.0049851 0.57072 0 0.025673 0.10494 0.43982 8066.7 1000000 100 100 0.9747 0.0058958 0.57081
10 30 16 0.088 25 1 5e-06 92.461 0.9772 0.0049851 0.57097 0 0.026505 0.10468 0.43951 8066.6 1000000 100 100 0.9747 0.0058958 0.57133
10 30 16 0.088 25 1 7.5e-06 92.461 0.9772 0.0049851 0.57061 0 0.026488 0.10467 0.43918 8064.9 1000000 100 100 0.9747 0.0058958 0.56912
10 30 16 0.088 25 1 1e-05 92.461 0.9772 0.0049851 0.57345 0 0.02654 0.10643 0.4402 8063.2 1000000 100 100 0.9747 0.0058958 0.56898
10 30 16 0.088 25 1 1.375e-05 92.461 0.9772 0.0049851 0.56894 0 0.023779 0.10516 0.43972 8054.7 1000000 100 100 0.9747 0.0058958 0.56771
10 30 16 0.088 25 1 1.75e-05 92.461 0.9772 0.0049851 0.56848 0 0.02384 0.10512 0.43924 8039.7 1000000 100 100 0.9747 0.0058958 0.5667
10 30 16 0.088 25 1 2.5e-05 92.461 0.9766 0.0051576 0.56716 0 0.024145 0.10705 0.43569 7955.8 1000000 100 100 0.9744 0.0059306 0.56883
10 30 16 0.088 25 1 3.75e-05 92.461 0.974 0.0057297 0.5385 0 0.026229 0.10394 0.40807 7496.1 1000000 100 100 0.9731 0.0060925 0.53636
10 30 16 0.088 25 1 5e-05 92.461 0.9685 0.0066644 0.47878 0 0.023516 0.099089 0.3559 6549.3 1000000 100 100 0.9687 0.0074978 0.47943
10 30 16 0.088 25 1 7.5e-05 92.461 0.9545 0.01023 0.38355 0 0.024929 0.11333 0.24503 4396.5 1000000 100 100 0.9565 0.010148 0.37726
10 30 16 0.088 25 1 0.0001 92.461 0.9429 0.013043 0.28047 0 0.023718 0.090527 0.16595 3004.8 1000000 100 100 0.9455 0.013513 0.27522
10 30 16 0.088 25 1 0.0001375 92.461 0.921 0.019138 0.24298 0 0.021078 0.12505 0.096609 1726 1000000 100 100 0.9257 0.019229 0.2416
10 30 16 0.088 25 1 0.000175 92.461 0.8995 0.026576 0.1643 0 0.019911 0.080038 0.064129 1132.2 1000000 100 100 0.9083 0.024566 0.16374
10 30 16 0.088 25 1 0.00025 92.461 0.8609 0.03916 0.13149 0 0.018418 0.076184 0.036675 603.06 1000000 100 100 0.8672 0.036901 0.13053
10 30 16 0.088 25 1 0.000375 92.461 0.7896 0.060112 0.11144 0 0.016758 0.074037 0.020441 296.83 1000000 100 100 0.7994 0.059399 0.11056
10 30 16 0.088 25 1 0.0005 92.461 0.7172 0.081045 0.10352 0 0.01576 0.073225 0.014329 181.94 1000000 100 100 0.7355 0.078268 0.10291
10 30 16 0.088 25 1 0.00075 92.461 0.5992 0.10689 0.1041 0 0.015583 0.076563 0.011712 91.747 1000000 100 100 0.6139 0.10636 0.10813
10 30 16 0.088 25 1 0.001 92.461 0.5017 0.12095 0.098666 0 0.014642 0.077017 0.0067407 55.667 1000000 100 100 0.5125 0.1217 0.091365
10 30 16 0.088 25 1 0.001375 92.461 0.3889 0.12225 0.089075 0 0.013791 0.070543 0.0044616 31.292 1000000 100 100 0.402 0.12456 0.088249
10 30 16 0.088 25 1 0.00175 92.461 0.3063 0.1124 0.087538 0 0.013918 0.070043 0.0032967 19.839 1000000 100 100 0.3233 0.1178 0.08678
10 30 16 0.088 25 1 0.0025 92.461 0.1954 0.088427 0.085955 0 0.014614 0.069147 0.0019421 9.72 1000000 100 100 0.2154 0.098421 0.085272
10 30 16 0.088 25 1 0.00375 92.461 0.1067 0.057443 0.084412 0 0.014435 0.068736 0.0010174 4.066 1000000 100 100 0.1239 0.068567 0.083919
10 30 16 0.088 25 1 0.005 92.461 0.0679 0.036536 0.083787 0 0.014351 0.068614 0.00061617 2.047 1000000 100 100 0.084 0.049554 0.083182
10 30 16 0.088 25 1 0.0075 92.461 0.03 0.016396 0.083201 0 0.014281 0.068433 0.000295 0.696 1000000 100 100 0.0404 0.024072 0.082617
10 30 16 0.088 25 1 0.01 92.461 0.0123 0.0068055 0.083109 0 0.013693 0.069078 0.00015477 0.272 1000000 100 100 0.021 0.01143 0.082739
10 30 19 0.088 25 1 1e-07 284.842 0.8377 0.044193 0.18366 0 0.030402 0.071519 0.081514 1349.1 1000000 100 100 0.835 0.045881 0.17402
10 30 19 0.088 25 1 1.375e-07 284.84 0.8377 0.044193 0.14647 0 0.029084 0.038972 0.078189 1349.1 1000000 100 100 0.835 0.045881 0.144
10 30 19 0.088 25 1 1.75e-07 284.84 0.8377 0.044193 0.1498 0 0.029579 0.040131 0.07986 1349.1 1000000 100 100 0.835 0.045881 0.14499
10 30 19 0.088 25 1 2.5e-07 284.84 0.8377 0.044193 0.14629 0 0.028982 0.039056 0.078023 1349.1 1000000 100 100 0.835 0.045881 0.14491
10 30 19 0.088 25 1 3.75e-07 284.84 0.8377 0.044193 0.14658 0 0.029096 0.039085 0.078184 1349.1 1000000 100 100 0.835 0.045881 0.14482
10 30 19 0.088 25 1 5e-07 284.84 0.8377 0.044193 0.15416 0 0.028944 0.046028 0.078953 1349.1 1000000 100 100 0.835 0.045881 0.15218
10 30 19 0.088 25 1 7.5e-07 284.84 0.8377 0.044193 0.17375 0 0.054112 0.039233 0.080185 1349.1 1000000 100 100 0.835 0.045881 0.13942
10 30 19 0.088 25 1 1e-06 284.84 0.8377 0.044193 0.14129 0 0.024087 0.039108 0.077875 1349.1 1000000 100 100 0.835 0.045881 0.13949
10 30 19 0.088 25 1 1.375e-06 284.84 0.8377 0.044193 0.14174 0 0.024229 0.039222 0.078063 1349.1 1000000 100 100 0.835 0.045881 0.13979
10 30 19 0.088 25 1 1.75e-06 284.84 0.8377 0.044193 0.1495 0 0.024115 0.046138 0.079021 1349.1 1000000 100 100 0.835 0.045881 0.14795
10 30 19 0.088 25 1 2.5e-06 284.84 0.8377 0.044193 0.14993 0 0.024199 0.046265 0.079251 1349.1 1000000 100 100 0.835 0.045881 0.14743
10 30 19 0.088 25 1 3.75e-06 284.84 0.8377 0.044193 0.14215 0 0.024238 0.039222 0.078465 1349.1 1000000 100 100 0.835 0.045881 0.13946
10 30 19 0.088 25 1 5e-06 284.84 0.8377 0.044193 0.14983 0 0.024242 0.046224 0.079143 1349.1 1000000 100 100 0.835 0.045881 0.15657
10 30 19 0.088 25 1 7.5e-06 284.84 0.8377 0.044193 0.14987 0 0.022935 0.047343 0.079366 1349.1 1000000 100 100 0.835 0.045881 0.14729
10 30 19 0.088 25 1 1e-05 284.84 0.8377 0.044193 0.14094 0 0.023044 0.039252 0.078423 1349 1000000 100 100 0.835 0.045881 0.13907
10 30 19 0.088 25 1 1.375e-05 284.84 0.8377 0.044193 0.14145 0 0.023868 0.038951 0.078405 1348.8 1000000 100 100 0.835 0.045881 0.13866
10 30 19 0.088 25 1 1.75e-05 284.84 0.8377 0.044193 0.14124 0 0.023154 0.039337 0.078535 1348.7 1000000 100 100 0.835 0.045881 0.13876
10 30 19 0.088 25 1 2.5e-05 284.84 0.8377 0.044193 0.14064 0 0.02295 0.039254 0.078207 1348.3 1000000 100 100 0.835 0.045881 0.13835
10 30 19 0.088 25 1 3.75e-05 284.84 0.8377 0.044193 0.14861 0 0.023136 0.046152 0.079099 1347.9 1000000 100 100 0.835 0.045881 0.1461
10 30 19 0.088 25 1 5e-05 284.84 0.8376 0.04419 0.14858 0 0.022969 0.046207 0.079185 1346.9 1000000 100 100 0.835 0.045881 0.15669
10 30 19 0.088 25 1 7.5e-05 284.84 0.8373 0.044163 0.14408 0 0.02308 0.042375 0.078398 1344.6 1000000 100 100 0.8348 0.045835 0.13918
10 30 19 0.088 25 1 0.0001 284.84 0.8359 0.044145 0.13981 0 0.023027 0.038913 0.077651 1339.3 1000000 100 100 0.8337 0.04586 0.13755
10 30 19 0.088 25 1 0.0001375 284.84 0.8335 0.044472 0.13918 0 0.023004 0.038954 0.077 1328.5 1000000 100 100 0.8323 0.045993 0.13732
