k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 6 0.036 4 0.010268 0.876 0.033578 0.049 271.77 0.8704 0.036701 0.04653
10 25 6 0.036 5 0.010268 0.8127 0.052221 0.038087 187.08 0.8058 0.056343 0.036166
10 25 6 0.036 6 0.010268 0.7395 0.07024 0.0286 130.6 0.7348 0.077306 0.027183
10 25 6 0.036 7 0.010268 0.663 0.086317 0.022837 92.07 0.6654 0.090033 0.021817
10 25 6 0.036 8 0.010268 0.588 0.097293 0.020013 64.984 0.592 0.097273 0.018927
10 25 6 0.036 9 0.010268 0.5087 0.097111 0.01703 45.665 0.5121 0.099823 0.016068
10 25 6 0.036 10 0.010268 0.4277 0.093837 0.014417 31.913 0.4305 0.093914 0.013322
10 25 6 0.036 11 0.010268 0.3449 0.083077 0.011389 21.994 0.3539 0.08475 0.010959
10 25 6 0.036 12 0.010268 0.2791 0.068261 0.010008 14.928 0.283 0.072223 0.0097622
10 25 6 0.036 13 0.010268 0.2168 0.054312 0.0091058 9.907 0.2229 0.058424 0.0089424
10 25 6 0.036 14 0.010268 0.1637 0.039972 0.0094736 6.503 0.1716 0.045779 0.0091651
10 25 6 0.036 15 0.010268 0.1211 0.030015 0.0099897 4.08 0.1281 0.033154 0.0093691
10 25 6 0.036 16 0.010268 0.0819 0.018301 0.008184 2.417 0.0912 0.022345 0.0080737
10 25 6 0.036 17 0.010268 0.0518 0.010307 0.00761 1.404 0.0578 0.012832 0.0076473
10 25 6 0.036 20 0.010268 0.0101 0.0011892 0.0072415 0.175 0.0116 0.0017472 0.0070752
10 25 7 0.036 1 0.0173795 0.9736 0.005949 0.11014 736.28 0.974 0.0052492 0.10712
10 25 7 0.036 2 0.01738 0.9266 0.01801 0.055912 328.42 0.9245 0.017788 0.054085
10 25 7 0.036 3 0.01738 0.8554 0.037168 0.034849 181.69 0.8552 0.038391 0.033199
10 25 7 0.036 4 0.01738 0.7707 0.05895 0.024474 109.97 0.7681 0.061814 0.023053
10 25 7 0.036 5 0.01738 0.6809 0.077923 0.018311 70.09 0.6782 0.082868 0.017193
10 25 7 0.036 6 0.01738 0.5903 0.089606 0.014612 45.976 0.5887 0.095858 0.013603
10 25 7 0.036 7 0.01738 0.4932 0.094228 0.011823 30.554 0.5013 0.10043 0.010923
10 25 7 0.036 8 0.01738 0.4097 0.091087 0.0099334 20.646 0.4149 0.096444 0.0091607
10 25 7 0.036 9 0.01738 0.3303 0.079832 0.0085452 13.862 0.3384 0.08505 0.0079581
10 25 7 0.036 10 0.01738 0.2579 0.066024 0.0075387 9.252 0.2723 0.073016 0.007078
10 25 7 0.036 11 0.01738 0.1983 0.049977 0.00684 6.124 0.214 0.05634 0.006359
10 25 7 0.036 12 0.01738 0.1435 0.034412 0.0061916 3.934 0.1669 0.042477 0.0058876
10 25 7 0.036 13 0.01738 0.1003 0.022713 0.005768 2.503 0.123 0.029801 0.0055016
10 25 7 0.036 14 0.01738 0.0694 0.014798 0.0054306 1.549 0.0853 0.019934 0.0052442
10 25 7 0.036 15 0.01738 0.0445 0.0084982 0.0051548 0.887 0.0557 0.01242 0.0049482
10 25 7 0.036 16 0.01738 0.0278 0.0048921 0.0048069 0.505 0.0374 0.007749 0.0048191
10 25 7 0.036 17 0.01738 0.0163 0.002647 0.0048003 0.273 0.0237 0.0043527 0.0046854
10 25 7 0.036 20 0.01738 0.0018 0.0003371 0.0049111 0.024 0.0033 0.00037949 0.0045496
10 25 8 0.036 1 0.0212533 0.9319 0.014207 0.066734 423.32 0.9348 0.012622 0.064601
10 25 8 0.036 2 0.021253 0.8309 0.037693 0.031739 159.23 0.8295 0.040801 0.030521
10 25 8 0.036 3 0.021253 0.7127 0.061931 0.020202 79.535 0.7156 0.066383 0.01852
10 25 8 0.036 4 0.021253 0.5917 0.075817 0.014412 45.093 0.5999 0.083654 0.012961
10 25 8 0.036 5 0.021253 0.4799 0.078084 0.010984 27.203 0.4944 0.083832 0.010005
10 25 8 0.036 6 0.021253 0.3793 0.073875 0.0088786 16.968 0.4009 0.081791 0.0080898
10 25 8 0.036 7 0.021253 0.2967 0.062842 0.0075952 10.874 0.3223 0.072005 0.0068764
10 25 8 0.036 8 0.021253 0.2259 0.05045 0.0068929 6.986 0.2466 0.058387 0.0060857
10 25 8 0.036 9 0.021253 0.1684 0.036838 0.0060108 4.53 0.189 0.045024 0.0054273
10 25 8 0.036 10 0.021253 0.1221 0.025547 0.0054824 2.929 0.1408 0.033889 0.0049219
10 25 8 0.036 11 0.021253 0.0825 0.017081 0.0050999 1.834 0.1038 0.025431 0.0046193
10 25 8 0.036 12 0.021253 0.0563 0.011552 0.0047615 1.151 0.0757 0.017677 0.0043843
10 25 8 0.036 13 0.021253 0.0388 0.0077823 0.0048621 0.729 0.052 0.011888 0.0043454
10 25 8 0.036 14 0.021253 0.0245 0.0045943 0.0044716 0.432 0.0345 0.0071469 0.0040697
10 25 8 0.036 15 0.021253 0.0157 0.0027663 0.0043847 0.256 0.0232 0.0041659 0.003984
10 25 8 0.036 16 0.021253 0.0102 0.0015976 0.0044757 0.146 0.014 0.0024264 0.0040207
10 25 8 0.036 17 0.021253 0.0057 0.00083835 0.0043454 0.08 0.0085 0.0014592 0.0038915
10 25 8 0.036 20 0.021253 0.0006 5.97e-05 0.0043015 0.007 0.0014 0.0001582 0.0037971
10 25 9 0.036 1 0.028376 0.8662 0.025183 0.042513 241.85 0.8633 0.024988 0.040349
10 25 9 0.036 2 0.028376 0.7001 0.057207 0.019443 75.407 0.6916 0.058608 0.018117
10 25 9 0.036 3 0.028376 0.5445 0.069259 0.012632 33.364 0.5375 0.074038 0.01109
10 25 9 0.036 4 0.028376 0.4107 0.070006 0.0091811 17.276 0.4124 0.072158 0.008186
10 25 9 0.036 5 0.028376 0.2955 0.056646 0.0075691 9.596 0.3051 0.062787 0.0066666
10 25 9 0.036 6 0.028376 0.2111 0.042069 0.0065868 5.532 0.2264 0.048772 0.0057961
10 25 9 0.036 7 0.028376 0.1426 0.029054 0.0057628 3.234 0.1625 0.03642 0.0051764
10 25 9 0.036 8 0.028376 0.0991 0.019489 0.0052378 1.928 0.1124 0.02415 0.0046799
10 25 9 0.036 9 0.028376 0.0666 0.012197 0.0049048 1.163 0.0767 0.015663 0.0044496
10 25 9 0.036 10 0.028376 0.0422 0.006846 0.0046363 0.685 0.0509 0.0097089 0.004246
10 25 9 0.036 11 0.028376 0.0274 0.0039132 0.0045618 0.412 0.0342 0.0057361 0.0040551
10 25 9 0.036 12 0.028376 0.0163 0.0020864 0.0044061 0.229 0.0211 0.0033882 0.0039112
10 25 9 0.036 13 0.028376 0.0099 0.0011932 0.0044937 0.125 0.0137 0.0022846 0.0038455
10 25 9 0.036 14 0.028376 0.0057 0.00061813 0.0045935 0.07 0.008 0.0013774 0.0039723
10 25 9 0.036 15 0.028376 0.003 0.00031131 0.004484 0.035 0.0048 0.00081778 0.0037763
10 25 9 0.036 16 0.028376 0.0019 0.0002066 0.0043123 0.021 0.0022 0.0003355 0.0037475
10 25 9 0.036 17 0.028376 0.0012 0.0001387 0.0042197 0.012 0.0013 0.00016848 0.0037051
10 25 9 0.036 20 0.028376 0 0 0.0042267 0 0.0003 2.994e-05 0.0037559
10 25 10 0.036 1 0.0445694 0.7597 0.038925 0.038312 130.9 0.7638 0.035865 0.029086
10 25 10 0.036 2 0.044569 0.5386 0.058068 0.012543 35.022 0.5452 0.058616 0.011361
10 25 10 0.036 3 0.044569 0.3716 0.054888 0.0087978 14.423 0.3767 0.055823 0.0079197
10 25 10 0.036 4 0.044569 0.2518 0.041178 0.0071062 6.943 0.2558 0.04413 0.006401
10 25 10 0.036 5 0.044569 0.1705 0.028108 0.0061879 3.754 0.1705 0.03037 0.0055387
10 25 10 0.036 6 0.044569 0.1099 0.016809 0.0055335 2.044 0.1139 0.020117 0.0050412
10 25 10 0.036 7 0.044569 0.0701 0.010166 0.0050219 1.147 0.0746 0.013648 0.0046931
10 25 10 0.036 8 0.044569 0.0419 0.0057602 0.0047432 0.626 0.0461 0.0072721 0.0044154
10 25 10 0.036 9 0.044569 0.0258 0.0034378 0.004558 0.367 0.029 0.0040831 0.0045635
