k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 6 0.036 15 0.083272 0.2283 0.069018 0.015309 6.383 0.2339 0.070591 0.015309
10 25 6 0.036 16 0.083272 0.1583 0.046698 0.014477 3.834 0.1636 0.050225 0.014408
10 25 6 0.036 17 0.083272 0.1046 0.029428 0.013988 2.204 0.1087 0.031806 0.013997
10 25 6 0.036 20 0.083272 0.0141 0.0025738 0.01303 0.219 0.0156 0.0029796 0.013004
10 25 7 0.036 1 0.0898764 0.9975 0.00026401 0.11366 612.78 0.9963 0.00047679 0.1118
10 25 7 0.036 2 0.089876 0.9861 0.0020188 0.072337 326.91 0.9843 0.0026862 0.070638
10 25 7 0.036 3 0.089876 0.9598 0.0089529 0.053527 206.16 0.9583 0.0085997 0.051854
10 25 7 0.036 4 0.089876 0.9171 0.02222 0.042642 136.57 0.9179 0.02021 0.0411
10 25 7 0.036 5 0.089876 0.8641 0.040462 0.035724 92.504 0.855 0.043018 0.034151
10 25 7 0.036 6 0.089876 0.7902 0.063447 0.030604 62.835 0.7819 0.067089 0.029255
10 25 7 0.036 7 0.089876 0.7017 0.08335 0.026919 42.844 0.6942 0.085252 0.025783
10 25 7 0.036 8 0.089876 0.6014 0.099277 0.024084 28.938 0.5991 0.098247 0.023161
10 25 7 0.036 9 0.089876 0.5037 0.10294 0.021984 19.399 0.4992 0.10182 0.021219
10 25 7 0.036 10 0.089876 0.4065 0.097305 0.020425 12.732 0.4047 0.097085 0.019767
10 25 7 0.036 11 0.089876 0.313 0.081132 0.019106 8.226 0.3156 0.085682 0.01858
10 25 7 0.036 12 0.089876 0.2334 0.064829 0.018076 5.242 0.235 0.066301 0.017574
10 25 7 0.036 13 0.089876 0.1624 0.045952 0.017347 3.161 0.1662 0.048406 0.017089
10 25 7 0.036 14 0.089876 0.1087 0.029884 0.016699 1.895 0.1154 0.032455 0.016533
10 25 7 0.036 15 0.089876 0.0662 0.017635 0.016158 1.026 0.0723 0.018681 0.016076
10 25 7 0.036 16 0.089876 0.0393 0.0096952 0.015882 0.55 0.0449 0.010004 0.015857
10 25 7 0.036 17 0.089876 0.0191 0.003789 0.015563 0.246 0.024 0.0047487 0.015473
10 25 7 0.036 20 0.089876 0.0021 0.00032592 0.015221 0.022 0.0023 0.00028499 0.015166
10 25 8 0.036 1 0.091851 0.9842 0.0022726 0.079363 378.29 0.9861 0.0020188 0.077008
10 25 8 0.036 2 0.091851 0.9415 0.01236 0.048926 169.8 0.9442 0.011918 0.047302
10 25 8 0.036 3 0.091851 0.8682 0.034023 0.036723 92.637 0.873 0.031563 0.035227
10 25 8 0.036 4 0.091851 0.7779 0.060642 0.030215 54.393 0.7766 0.058371 0.028749
10 25 8 0.036 5 0.091851 0.6663 0.08566 0.026095 33.065 0.6703 0.083712 0.024883
10 25 8 0.036 6 0.091851 0.5548 0.094451 0.02339 20.378 0.554 0.094018 0.022437
10 25 8 0.036 7 0.091851 0.4464 0.09334 0.021549 12.689 0.4425 0.092977 0.020725
10 25 8 0.036 8 0.091851 0.341 0.08126 0.020142 7.937 0.3406 0.081593 0.019522
10 25 8 0.036 9 0.091851 0.2474 0.064698 0.019153 4.869 0.2541 0.068251 0.018647
10 25 8 0.036 10 0.091851 0.1753 0.048428 0.018313 3.016 0.1805 0.048038 0.018143
10 25 8 0.036 11 0.091851 0.1161 0.031843 0.017723 1.799 0.1208 0.03312 0.017491
10 25 8 0.036 12 0.091851 0.0733 0.018095 0.017339 1.015 0.0792 0.020568 0.01709
10 25 8 0.036 13 0.091851 0.0417 0.0094005 0.016989 0.539 0.0498 0.011652 0.016789
10 25 8 0.036 14 0.091851 0.023 0.0044955 0.016713 0.272 0.0297 0.0058337 0.01668
10 25 8 0.036 15 0.091851 0.013 0.0022132 0.016688 0.144 0.016 0.0026266 0.01823
10 25 8 0.036 16 0.091851 0.0067 0.0009861 0.017452 0.072 0.009 0.0014404 0.016431
10 25 8 0.036 17 0.091851 0.003 0.00033133 0.016461 0.033 0.005 0.00073574 0.01524
10 25 8 0.036 20 0.091851 0.0003 2.994e-05 0.015455 0.003 0.0003 2.994e-05 0.01467
10 25 9 0.036 1 0.118457 0.95 0.0077477 0.058296 224.34 0.9521 0.007383 0.056293
10 25 9 0.036 2 0.11846 0.8387 0.032765 0.03717 82.899 0.8427 0.032399 0.035628
10 25 9 0.036 3 0.11846 0.6941 0.063499 0.029329 38.746 0.7 0.061001 0.027929
10 25 9 0.036 4 0.11846 0.5489 0.077276 0.025552 20.023 0.554 0.079824 0.024458
10 25 9 0.036 5 0.11846 0.4135 0.076344 0.023366 10.921 0.4197 0.081704 0.022512
10 25 9 0.036 6 0.11846 0.292 0.0637 0.021784 6.094 0.3032 0.069059 0.021136
10 25 9 0.036 7 0.11846 0.1993 0.046556 0.020888 3.456 0.2112 0.050925 0.0205
10 25 9 0.036 8 0.11846 0.1297 0.030719 0.020254 1.986 0.1396 0.033906 0.019844
10 25 9 0.036 9 0.11846 0.0834 0.019023 0.019768 1.134 0.0887 0.020182 0.019419
10 25 9 0.036 10 0.11846 0.0513 0.010889 0.019154 0.625 0.0568 0.012446 0.018992
10 25 9 0.036 11 0.11846 0.0309 0.0053606 0.019061 0.357 0.0326 0.0063035 0.018767
10 25 9 0.036 12 0.11846 0.0169 0.002567 0.018855 0.187 0.0188 0.0033699 0.018625
10 25 9 0.036 13 0.11846 0.008 0.0011772 0.018868 0.085 0.0092 0.001637 0.018598
10 25 9 0.036 14 0.11846 0.004 0.0005045 0.018983 0.042 0.0048 0.00067764 0.018595
10 25 9 0.036 15 0.11846 0.0019 0.00028668 0.018625 0.02 0.0021 0.00024584 0.018356
10 25 9 0.036 16 0.11846 0.0009 0.0001093 0.018597 0.009 0.001 9.9099e-05 0.018285
