k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 30 15 0.0104 50 1 0.0001 230.62 0.9526 0.011244 6.7231 0 0.040351 0.10518 6.5765 1673 98000 100 0.9635 0.0076654 6.5977 0 1 1 1 4 10 11 24 54 152 742 
10 30 15 0.0104 50 1 0.0001375 230.62 0.9463 0.012739 5.6694 0 0.038943 0.11783 5.5118 1430.6 98000 100 0.9569 0.0091616 5.6364 0 1 1 2 5 10 13 30 63 158 717 
10 30 15 0.0104 50 1 0.000175 230.62 0.94 0.014474 4.8581 0 0.038123 0.076813 4.7424 1237.2 98000 100 0.9501 0.011411 4.7522 0 1 2 2 6 10 15 41 66 160 697 
10 30 15 0.0104 50 1 0.00025 230.62 0.9264 0.018722 3.7617 0 0.036063 0.065771 3.6593 962.11 98000 100 0.9388 0.014749 3.655 0 3 2 5 5 16 21 43 79 177 649 
10 30 15 0.0104 50 1 0.000375 230.62 0.903 0.024936 2.4411 0 0.033072 0.053444 2.3542 643.22 98000 100 0.9176 0.021292 2.3873 0 4 4 4 11 29 31 45 115 174 583 
10 30 15 0.0104 50 1 0.0005 230.62 0.8782 0.032477 1.9004 0 0.032173 0.050242 1.8177 505.8 98000 100 0.896 0.027451 1.8527 1 5 4 11 20 33 37 75 110 176 528 
10 30 15 0.0104 50 1 0.00075 230.62 0.8365 0.045463 1.1163 0 0.030826 0.047721 1.0375 304.99 98000 100 0.8514 0.041119 1.1004 2 8 10 21 38 43 56 81 112 182 447 
10 30 15 0.0104 50 1 0.001 230.62 0.7899 0.059367 0.76018 0 0.03011 0.046397 0.68344 208.69 98000 100 0.8077 0.054525 0.75651 4 15 25 31 43 56 77 91 111 168 379 
10 30 15 0.0104 50 1 0.001375 230.62 0.7315 0.076614 0.50966 0 0.029448 0.045261 0.43471 137.49 98000 100 0.7462 0.070756 0.51327 14 27 43 43 50 74 81 101 101 158 308 
10 30 15 0.0104 50 1 0.00175 230.62 0.6742 0.089504 0.37162 0 0.028357 0.044268 0.29876 97.005 98000 100 0.6907 0.084288 0.37692 24 48 48 56 78 73 91 94 93 145 250 
