k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 14 0.0104 10 1 40 4.3667 0.0018 0.00027704 0.053939 0 0.032938 0.020617 0.00016971 0.019 98000 0.0009 8.9279e-05 0.053562 986 11 2 1 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 50 4.3667 0 0 0.056082 0 0.035198 0.020626 4.1692e-05 0 98000 0 0 0.053347 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 60 4.3667 0 0 0.053856 0 0.032887 0.020715 4.1949e-05 0 98000 0 0 0.053134 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 70 4.3667 0 0 0.053664 0 0.032767 0.020636 4.2279e-05 0 98000 0 0 0.053111 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 80 4.3667 0 0 0.056066 0 0.035233 0.02058 4.192e-05 0 98000 0 0 0.053211 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 90 4.3667 0 0 0.053572 0 0.032723 0.020595 4.1983e-05 0 98000 0 0 0.053134 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 100 4.3667 0 0 0.053628 0 0.032763 0.020612 4.1749e-05 0 98000 0 0 0.053403 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 125 4.3667 0 0 0.061477 0 0.038437 0.022789 4.2571e-05 0 98000 0 0 0.053247 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 150 4.3667 0 0 0.054945 0 0.034071 0.020623 4.2001e-05 0 98000 0 0 0.053197 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 175 4.3667 0 0 0.053651 0 0.032783 0.020611 4.1557e-05 0 98000 0 0 0.055536 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 200 4.3667 0 0 0.066234 0 0.034413 0.031553 4.4911e-05 0 98000 0 0 0.0658 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 250 4.3667 0 0 0.053331 0 0.032695 0.020385 4.1974e-05 0 98000 0 0 0.054192 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 300 4.3667 0 0 0.061624 0 0.034809 0.026555 4.1889e-05 0 98000 0 0 0.063883 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 400 4.3667 0 0 0.057878 0 0.033078 0.024536 4.9223e-05 0 98000 0 0 0.052629 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 500 4.3667 0 0 0.053107 0 0.032571 0.020276 4.7349e-05 0 98000 0 0 0.054923 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 750 4.3667 0 0 0.057136 0 0.032856 0.024019 4.3805e-05 0 98000 0 0 0.054344 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 1000 4.3667 0 0 0.053113 0 0.032652 0.020193 5.5473e-05 0 98000 0 0 0.052884 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 1250 4.3667 0 0 0.053156 0 0.032741 0.020159 4.1806e-05 0 98000 0 0 0.052595 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 1500 4.3667 0 0 0.073553 0 0.052795 0.0205 4.2445e-05 0 98000 0 0 0.058495 1000 0 0 0 0 0 0 0 0 0 0 
10 10 14 0.0104 10 1 2000 4.3667 0 0 0.053026 0 0.032539 0.020232 4.236e-05 0 98000 0 0 0.052389 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 1 4.54782 0.8223 0.029322 0.85907 0 0.087354 0.037694 0.73372 190.96 98000 0.8286 0.02775 0.81682 0 0 3 10 23 45 85 121 193 231 289 
10 10 15 0.0104 10 1 2 4.5478 0.6623 0.052561 0.2508 0 0.056696 0.023213 0.17062 48.504 98000 0.6764 0.048812 0.25151 0 15 35 55 89 123 128 161 148 137 109 
