k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 150 11 0.0104 13 3.9263 0.014 0.0048689 0.20401 0.1291 0.014136 0.058659 0.0016817 0.297 0.0123 0.0043431 0.16072 925 47 17 5 1 0 1 1 1 1 1 
10 150 11 0.0104 14 3.9263 0.0116 0.0039093 0.16322 0.09971 0.012006 0.049913 0.001238 0.232 0.0107 0.0033388 0.1604 933 49 8 5 1 0 0 2 1 0 1 
10 150 11 0.0104 15 3.9263 0.0095 0.0029227 0.16264 0.099918 0.011302 0.050081 0.00099339 0.196 0.0089 0.0027736 0.16032 943 42 6 5 1 1 0 1 0 0 1 
10 150 11 0.0104 16 3.9263 0.0086 0.0025486 0.16564 0.10129 0.012655 0.050422 0.00092599 0.171 0.008 0.0024184 0.15975 948 37 8 3 1 2 0 0 0 0 1 
10 150 11 0.0104 17 3.9263 0.0075 0.0021759 0.16238 0.09996 0.011284 0.049962 0.00083491 0.153 0.0067 0.0020271 0.15932 954 32 8 3 2 0 0 0 0 0 1 
10 150 11 0.0104 20 3.9263 0.0056 0.0015702 0.16181 0.099542 0.01132 0.04995 0.0006446 0.117 0.0051 0.0014855 0.15974 960 32 7 0 0 0 0 0 0 0 1 
10 150 12 0.0104 1 2.46338 0.5793 0.075577 13.774 0.16492 0.069829 0.21204 13.326 3309 0.5645 0.074144 12.961 17 46 75 94 110 118 134 98 98 89 121 
10 150 12 0.0104 2 2.4634 0.3028 0.086779 1.0861 0.10884 0.037265 0.05509 0.88457 229.35 0.2958 0.078401 1.0637 229 188 139 89 75 73 49 42 44 30 42 
10 150 12 0.0104 3 2.4634 0.1716 0.062936 0.30201 0.1029 0.026677 0.043323 0.12875 32.362 0.1608 0.053357 0.29405 478 179 94 74 45 26 25 24 17 17 21 
10 150 12 0.0104 4 2.4634 0.1034 0.04173 0.2028 0.10457 0.019628 0.042639 0.035592 8.202 0.0883 0.031705 0.19429 648 141 79 32 24 18 14 14 10 9 11 
10 150 12 0.0104 5 2.4634 0.0653 0.026913 0.17661 0.10395 0.016716 0.041988 0.01357 3.034 0.0524 0.019534 0.17079 753 128 30 27 15 15 9 7 4 6 6 
10 150 12 0.0104 6 2.4634 0.0452 0.017955 0.16878 0.10288 0.01592 0.042956 0.0066697 1.447 0.0353 0.012556 0.16387 820 90 32 17 9 12 7 4 3 3 3 
10 150 12 0.0104 7 2.4634 0.0298 0.011684 0.16508 0.10412 0.015502 0.041231 0.0038791 0.799 0.0258 0.0087231 0.15978 870 75 18 10 10 7 1 1 4 3 1 
10 150 12 0.0104 8 2.4634 0.0215 0.0081559 0.16225 0.1032 0.015035 0.041195 0.0024707 0.498 0.0199 0.0067207 0.16815 901 59 15 8 6 2 1 4 3 0 1 
10 150 12 0.0104 9 2.4634 0.017 0.0062573 0.16142 0.10252 0.015249 0.041579 0.0017167 0.341 0.0143 0.00449 0.15769 913 60 10 5 3 2 1 3 2 0 1 
10 150 12 0.0104 10 2.4634 0.0137 0.0053477 0.16182 0.10438 0.015091 0.040669 0.001324 0.257 0.011 0.0030821 0.15644 935 40 10 6 2 1 1 2 2 0 1 
10 150 12 0.0104 11 2.4634 0.0112 0.0039185 0.16822 0.10897 0.016012 0.041756 0.0011245 0.201 0.0094 0.0020937 0.1565 942 38 9 3 2 2 2 1 0 0 1 
10 150 12 0.0104 12 2.4634 0.0092 0.0030184 0.15885 0.10244 0.015196 0.039966 0.00089692 0.164 0.0075 0.0015753 0.15569 950 32 10 3 0 3 1 0 0 0 1 
10 150 12 0.0104 13 2.4634 0.008 0.0024585 0.1646 0.10702 0.01527 0.041133 0.00081526 0.141 0.0059 0.0011563 0.16249 953 32 9 2 1 2 0 0 0 0 1 
10 150 12 0.0104 14 2.4634 0.0068 0.0019757 0.15986 0.10339 0.015064 0.040382 0.00068067 0.12 0.0052 0.00089385 0.15721 957 31 7 3 1 0 0 0 0 0 1 
10 150 12 0.0104 15 2.4634 0.0062 0.0017433 0.15994 0.10323 0.015286 0.04045 0.00062623 0.106 0.0047 0.0007887 0.15527 958 32 7 2 0 0 0 0 0 0 1 
10 150 12 0.0104 16 2.4634 0.0056 0.0016103 0.15915 0.10287 0.015027 0.040316 0.00057472 0.099 0.0042 0.00066302 0.15526 961 31 6 1 0 0 0 0 0 0 1 
10 150 12 0.0104 17 2.4634 0.0052 0.0015745 0.15823 0.10229 0.01515 0.03989 0.00055523 0.093 0.0038 0.00056613 0.15405 965 27 6 1 0 0 0 0 0 0 1 
10 150 12 0.0104 20 2.4634 0.0044 0.0014421 0.15717 0.10144 0.015126 0.039787 0.00047395 0.083 0.0035 0.00047823 0.15562 971 22 6 0 0 0 0 0 0 0 1 
10 200 6 0.0104 1 5.9172 0.9999 1e-05 318.63 0.12304 0.013639 1.7036 316.79 80793 0.9999 1e-05 316.17 0 0 0 0 0 0 0 0 0 1 999 
10 200 6 0.0104 2 5.9172 0.9997 2.994e-05 245.35 0.1232 0.013708 1.5729 243.64 62079 0.9995 4.98e-05 241.01 0 0 0 0 0 0 0 0 0 3 997 
10 200 6 0.0104 3 5.9172 0.9989 0.0001089 178.65 0.12184 0.013549 1.372 177.15 45830 0.9989 0.00012892 178.42 0 0 0 0 0 0 0 0 0 11 989 
10 200 6 0.0104 4 5.9172 0.9959 0.00047366 128.92 0.12155 0.013499 1.2509 127.53 33030 0.9966 0.00036881 128.95 0 0 0 0 0 0 0 0 4 33 963 
10 200 6 0.0104 5 5.9172 0.9904 0.0016295 92.002 0.12135 0.013601 1.2041 90.662 23480 0.9909 0.0013085 95.667 0 0 0 0 0 1 0 4 16 47 932 
10 200 6 0.0104 6 5.9172 0.9791 0.004798 66.272 0.12163 0.013707 1.1734 64.962 16603 0.9794 0.0042999 66.238 0 0 1 0 1 3 4 13 21 83 874 
10 200 6 0.0104 7 5.9172 0.9649 0.0095676 47.245 0.12116 0.013501 1.1401 45.969 11745 0.9619 0.010569 47.255 0 1 0 1 6 5 13 16 41 92 825 
10 200 6 0.0104 8 5.9172 0.9423 0.017498 33.597 0.12171 0.013689 1.1236 32.336 8353.2 0.9417 0.017549 33.914 0 1 3 2 11 14 17 45 48 95 764 
10 200 6 0.0104 9 5.9172 0.9164 0.02874 24.436 0.12087 0.013571 1.1174 23.183 5992.8 0.9147 0.029704 24.735 0 5 2 11 14 29 37 45 43 100 714 
10 200 6 0.0104 10 5.9172 0.8829 0.044442 18.019 0.11978 0.013396 1.1203 16.764 4342.9 0.8819 0.043386 18.125 1 6 14 20 29 45 29 47 47 105 657 
10 200 6 0.0104 11 5.9172 0.8484 0.060758 13.593 0.10598 0.012668 1.1015 12.372 3184.3 0.8447 0.059592 13.67 2 14 23 43 36 35 32 45 68 95 607 
10 200 6 0.0104 12 5.9172 0.8105 0.077778 10.322 0.11097 0.011717 1.0968 9.1018 2362.7 0.8039 0.079074 10.339 11 27 32 48 38 29 46 57 55 112 545 
10 200 6 0.0104 13 5.9172 0.7746 0.091987 8.0462 0.09574 0.010481 1.0941 6.8449 1773.5 0.7663 0.094469 8.062 21 36 45 42 52 28 53 62 61 94 506 
10 200 6 0.0104 14 5.9172 0.7345 0.10803 6.4093 0.089346 0.009144 1.0918 5.2183 1347.4 0.7242 0.10832 6.4911 37 52 52 44 52 28 61 64 58 89 463 
10 200 6 0.0104 15 5.9172 0.6916 0.12307 5.7372 0.094766 0.0079833 1.5876 4.0462 1035.4 0.6824 0.12281 5.2046 61 69 51 47 44 47 63 51 56 100 411 
10 200 6 0.0104 16 5.9172 0.6509 0.13582 4.2579 0.083598 0.0070395 1.074 3.0927 803.38 0.6425 0.13534 4.2576 87 78 53 52 57 45 55 46 60 86 381 
10 200 6 0.0104 17 5.9172 0.6097 0.1476 3.5708 0.07664 0.0062656 1.0669 2.4205 629.65 0.6049 0.14521 3.5831 121 87 53 61 50 51 37 52 58 84 346 
10 200 6 0.0104 20 5.9172 0.4992 0.16014 2.3705 0.071952 0.0052125 1.0601 1.2328 320.13 0.4963 0.16122 2.3666 219 96 69 47 57 49 45 47 49 67 255 
10 200 7 0.0104 1 2.81617 0.9988 0.00011868 241.2 0.13084 0.020039 1.1333 239.91 62221 0.9986 0.00013818 240.49 0 0 0 0 0 0 0 0 0 12 988 
10 200 7 0.0104 2 2.8162 0.9941 0.00071591 142.49 0.12943 0.019537 0.90267 141.44 36770 0.9923 0.00091162 142.38 0 0 0 0 0 0 0 1 5 46 948 
10 200 7 0.0104 3 2.8162 0.9796 0.0036275 82.734 0.12826 0.019438 0.73489 81.85 21284 0.9809 0.0032885 82.694 0 0 0 0 0 2 3 11 29 91 864 
10 200 7 0.0104 4 2.8162 0.9559 0.010316 48.288 0.12808 0.019264 0.6849 47.455 12355 0.9554 0.010201 48.292 0 0 0 1 3 10 14 29 55 113 775 
10 200 7 0.0104 5 2.8162 0.9194 0.023167 28.821 0.12743 0.019285 0.62156 28.052 7293.3 0.9164 0.024015 28.833 0 1 1 9 13 26 27 45 74 127 677 
10 200 7 0.0104 6 2.8162 0.8757 0.04086 17.77 0.12764 0.019163 0.61352 17.008 4415.5 0.8665 0.044252 17.73 1 4 11 18 30 37 40 58 83 118 600 
10 200 7 0.0104 7 2.8162 0.8191 0.065951 11.331 0.1234 0.01796 0.60987 10.579 2755 0.8067 0.070576 11.276 8 16 26 33 42 44 55 65 74 111 526 
10 200 7 0.0104 8 2.8162 0.7615 0.089597 7.5432 0.11325 0.015882 0.59344 6.8198 1772 0.7528 0.091944 7.5793 18 38 46 40 45 52 59 68 68 109 457 
10 200 7 0.0104 9 2.8162 0.7068 0.10966 5.21 0.10198 0.013308 0.58172 4.5123 1174.1 0.6946 0.11326 5.1661 47 51 56 37 47 65 72 48 83 91 403 
10 200 7 0.0104 10 2.8162 0.652 0.125 3.7672 0.092836 0.010901 0.58657 3.0764 799.31 0.6378 0.13092 3.728 72 67 62 49 58 63 71 49 69 86 354 
10 200 7 0.0104 11 2.8162 0.5955 0.13749 2.7957 0.086788 0.0092257 0.56529 2.134 558.16 0.5823 0.14292 2.7952 108 87 58 66 58 57 60 52 68 91 295 
10 200 7 0.0104 12 2.8162 0.543 0.14588 2.2019 0.084384 0.0079953 0.57854 1.5306 398.12 0.532 0.15003 2.1685 152 91 72 63 58 62 44 58 61 84 255 
10 200 7 0.0104 13 2.8162 0.4972 0.14938 1.757 0.08239 0.0072827 0.55912 1.1078 289.89 0.4835 0.15373 1.7459 194 102 67 64 60 56 46 57 59 73 222 
10 200 7 0.0104 14 2.8162 0.4507 0.15005 1.4817 0.082369 0.0067802 0.56906 0.82304 214.18 0.4384 0.15264 1.4724 237 110 74 61 56 50 52 48 61 54 197 
10 200 7 0.0104 15 2.8162 0.4085 0.14949 1.2532 0.081002 0.0066218 0.55052 0.61466 160.99 0.3996 0.15001 1.2549 287 107 82 55 61 36 55 46 42 53 176 
10 200 7 0.0104 16 2.8162 0.3683 0.14563 1.1046 0.081013 0.0065289 0.54541 0.47129 122.91 0.3617 0.14467 1.1038 337 109 78 56 49 47 41 43 39 50 151 
10 200 7 0.0104 17 2.8162 0.332 0.1396 1.0086 0.081777 0.0063517 0.55533 0.36471 95.04 0.3242 0.13831 1.0107 379 114 74 61 44 37 43 36 36 44 132 
10 200 7 0.0104 20 2.8162 0.2426 0.11772 0.80938 0.081358 0.0063107 0.54032 0.181 47.286 0.2367 0.11586 0.81279 504 113 73 45 31 29 24 37 29 22 93 
10 200 8 0.0104 1 4.92086 0.9897 0.0015655 170.52 0.19585 0.034784 0.78472 169.5 42360 0.9886 0.0016117 166.99 0 0 0 0 0 0 1 3 17 56 923 
10 200 8 0.0104 2 4.9209 0.9577 0.0086093 70.789 0.15541 0.030732 0.50578 70.096 17974 0.9568 0.009243 70.512 0 0 0 0 0 5 20 28 54 126 767 
10 200 8 0.0104 3 4.9209 0.902 0.025021 31.477 0.15553 0.030699 0.37242 30.917 7913.4 0.895 0.028624 31.28 0 0 3 6 10 35 41 64 92 139 610 
10 200 8 0.0104 4 4.9209 0.8309 0.053389 14.867 0.15229 0.030342 0.34937 14.334 3702.7 0.8194 0.057181 15.061 2 6 15 34 49 42 61 68 86 135 502 
10 200 8 0.0104 5 4.9209 0.7453 0.088066 7.7131 0.14179 0.029158 0.35148 7.1898 1860.9 0.7396 0.085918 7.6654 18 29 47 53 66 46 55 76 78 129 403 
10 200 8 0.0104 6 4.9209 0.661 0.11483 4.3146 0.11089 0.024224 0.31608 3.8629 1002.3 0.6582 0.11339 4.3006 49 66 59 70 60 51 65 69 77 108 326 
10 200 8 0.0104 7 4.9209 0.5864 0.13273 2.6538 0.099295 0.019555 0.3073 2.2272 577.87 0.5785 0.13114 2.6504 95 89 84 61 51 59 65 63 69 98 266 
10 200 8 0.0104 8 4.9209 0.5169 0.14345 1.7762 0.095682 0.016001 0.30257 1.3615 351.98 0.5063 0.14121 1.7759 164 92 79 80 46 59 54 53 72 81 220 
10 200 8 0.0104 9 4.9209 0.4545 0.14448 1.28 0.093767 0.012769 0.30369 0.86936 224.55 0.4454 0.14318 1.2758 219 114 81 57 57 51 58 58 57 75 173 
10 200 8 0.0104 10 4.9209 0.3944 0.14125 0.97925 0.092946 0.011588 0.29604 0.57827 149.44 0.3859 0.14195 0.96532 284 115 91 53 49 51 55 55 44 60 143 
10 200 8 0.0104 11 4.9209 0.3467 0.13524 0.80061 0.094914 0.010865 0.29312 0.40131 103.36 0.3374 0.13724 0.78928 335 123 87 57 57 41 41 48 38 50 123 
10 200 8 0.0104 12 4.9209 0.306 0.12903 0.67933 0.092486 0.0096194 0.29298 0.28386 73.408 0.2952 0.12869 0.66507 393 119 85 62 47 33 35 41 38 39 108 
10 200 8 0.0104 13 4.9209 0.2672 0.12008 0.60779 0.097131 0.010027 0.29048 0.20973 53.775 0.2625 0.12032 0.60097 448 123 76 58 40 33 30 38 26 36 92 
10 200 8 0.0104 14 4.9209 0.2346 0.11053 0.54973 0.097235 0.0098156 0.28671 0.15554 39.965 0.2303 0.1097 0.5494 502 115 73 52 34 31 31 30 24 30 78 
10 200 8 0.0104 15 4.9209 0.2056 0.10293 0.50886 0.097069 0.0096749 0.28376 0.11793 30.39 0.2015 0.099127 0.50525 551 118 70 39 27 22 32 20 24 31 66 
10 200 8 0.0104 16 4.9209 0.1818 0.094443 0.46844 0.09259 0.0095065 0.27521 0.090717 23.638 0.178 0.089786 0.47511 593 118 53 40 28 23 20 14 30 21 60 
10 200 8 0.0104 17 4.9209 0.1598 0.084308 0.44211 0.09147 0.0093875 0.26952 0.071314 18.65 0.1577 0.080561 0.43719 629 112 53 35 23 21 19 20 22 12 54 
10 200 8 0.0104 20 4.9209 0.113 0.063855 0.40826 0.091959 0.0089261 0.26897 0.038006 9.78 0.1042 0.053576 0.4076 724 98 30 30 10 25 14 7 10 16 36 
10 200 9 0.0104 1 3.25851 0.9616 0.0066521 104.79 0.17025 0.048245 0.51661 104.05 26033 0.9551 0.0079219 104.25 0 0 0 0 2 0 11 22 52 158 755 
10 200 9 0.0104 2 3.2585 0.873 0.032504 30.951 0.16634 0.045934 0.29702 30.441 7644.7 0.8626 0.034376 30.885 0 2 1 15 30 30 49 79 99 178 517 
10 200 9 0.0104 3 3.2585 0.7559 0.069995 10.636 0.16293 0.045327 0.2281 10.199 2566.5 0.7415 0.074302 10.65 4 20 37 46 56 65 82 89 104 139 358 
10 200 9 0.0104 4 3.2585 0.636 0.10479 4.3172 0.1321 0.036889 0.19647 3.9511 995.87 0.6256 0.11031 4.308 40 59 68 73 69 88 76 74 85 104 264 
10 200 9 0.0104 5 3.2585 0.5334 0.12417 2.0844 0.11223 0.028425 0.18086 1.7624 444.19 0.5237 0.13054 2.0788 100 91 86 104 75 62 62 68 66 87 199 
10 200 9 0.0104 6 3.2585 0.4404 0.13268 1.2029 0.11056 0.022683 0.17868 0.89058 223.24 0.4357 0.13783 1.1945 181 134 95 89 53 64 50 66 56 49 163 
10 200 9 0.0104 7 3.2585 0.363 0.13046 0.7962 0.10981 0.018364 0.17368 0.49395 123.56 0.3611 0.13321 0.78497 284 145 79 77 40 63 66 44 33 37 132 
10 200 9 0.0104 8 3.2585 0.3007 0.12129 0.58463 0.10881 0.015615 0.16552 0.29428 73.894 0.3022 0.1216 0.5766 375 131 80 69 61 42 48 27 29 34 104 
10 200 9 0.0104 9 3.2585 0.2524 0.10818 0.47087 0.10839 0.013383 0.16199 0.1867 46.82 0.2474 0.10612 0.46502 432 141 89 56 48 43 26 31 28 27 79 
10 200 9 0.0104 10 3.2585 0.2097 0.096392 0.40425 0.10853 0.012017 0.15951 0.12379 30.958 0.2069 0.093356 0.39924 500 149 74 44 40 38 29 20 18 20 68 
10 200 9 0.0104 11 3.2585 0.1772 0.086867 0.36708 0.10869 0.0108 0.16106 0.086114 21.381 0.1705 0.08022 0.36188 576 124 62 44 38 24 25 20 11 18 58 
10 200 9 0.0104 12 3.2585 0.1502 0.076396 0.34187 0.10955 0.010562 0.1601 0.061234 15.135 0.1426 0.068894 0.33628 631 121 39 41 40 21 18 14 11 19 45 
10 200 9 0.0104 13 3.2585 0.1308 0.0684 0.31863 0.10775 0.010902 0.15466 0.044901 11.122 0.1205 0.059549 0.31498 671 104 51 35 26 21 18 8 12 12 42 
10 200 9 0.0104 14 3.2585 0.1134 0.060201 0.30666 0.10782 0.010874 0.15311 0.034432 8.361 0.102 0.051487 0.30247 708 96 47 29 22 19 12 11 11 13 32 
10 200 9 0.0104 15 3.2585 0.098 0.053449 0.29749 0.10817 0.0109 0.1521 0.0259 6.348 0.0877 0.044683 0.29409 743 89 36 35 16 11 13 6 12 11 28 
10 200 9 0.0104 16 3.2585 0.085 0.046101 0.28982 0.10773 0.010883 0.15039 0.020399 4.978 0.0754 0.038453 0.28963 766 91 33 22 17 10 11 9 9 12 20 
10 200 9 0.0104 17 3.2585 0.074 0.040505 0.28463 0.10771 0.01085 0.14932 0.016338 3.931 0.0644 0.032585 0.2834 792 84 30 17 15 8 12 7 8 10 17 
10 200 9 0.0104 20 3.2585 0.0502 0.027027 0.27735 0.10876 0.010523 0.14889 0.0087626 2.043 0.0416 0.021971 0.27586 844 71 22 13 11 6 6 5 6 5 11 
10 200 10 0.0104 1 3.21041 0.8898 0.02358 57.408 0.18301 0.065602 0.35572 56.803 14864 0.8897 0.022627 57.072 0 0 2 6 13 29 32 84 123 195 516 
10 200 10 0.0104 2 3.2104 0.7288 0.072663 11.733 0.17904 0.060667 0.17259 11.319 2982.3 0.7206 0.072148 11.708 3 24 41 53 63 78 94 104 90 131 319 
10 200 10 0.0104 3 3.2104 0.5693 0.11222 3.3766 0.15411 0.044725 0.17729 3 780.43 0.5625 0.10983 3.2409 53 94 90 73 84 96 72 60 73 102 203 
10 200 10 0.0104 4 3.2104 0.439 0.12416 1.2687 0.12358 0.033672 0.1124 0.99867 261.97 0.4329 0.12193 1.2409 156 142 106 91 58 68 56 59 59 80 125 
10 200 10 0.0104 5 3.2104 0.3372 0.11839 0.66994 0.1235 0.027292 0.10484 0.41394 108.11 0.337 0.11589 0.65165 289 142 104 74 68 51 49 40 38 55 90 
10 200 10 0.0104 6 3.2104 0.2634 0.10394 0.4524 0.12429 0.021472 0.10372 0.20254 52.215 0.2592 0.1022 0.43272 393 147 93 71 54 42 37 27 33 43 60 
10 200 10 0.0104 7 3.2104 0.2045 0.089019 0.34597 0.12101 0.018049 0.095894 0.11064 28.364 0.2036 0.087635 0.33846 489 149 88 51 43 31 25 26 23 26 49 
10 200 10 0.0104 8 3.2104 0.1634 0.075556 0.30182 0.12268 0.015675 0.096238 0.066827 16.831 0.1608 0.072576 0.29526 568 147 63 49 33 27 15 24 14 23 37 
10 200 10 0.0104 9 3.2104 0.1338 0.064782 0.27547 0.12244 0.014736 0.094995 0.042912 10.681 0.124 0.058202 0.26974 637 127 51 52 23 17 13 19 13 19 29 
10 200 10 0.0104 10 3.2104 0.1086 0.05402 0.25887 0.12135 0.014336 0.093931 0.028856 7.092 0.1004 0.047668 0.25628 692 118 51 26 21 17 10 17 13 14 21 
10 200 10 0.0104 11 3.2104 0.0918 0.046299 0.24991 0.12181 0.014181 0.093029 0.020499 4.967 0.0817 0.038293 0.24496 732 108 43 24 15 12 12 17 9 11 17 
10 200 10 0.0104 12 3.2104 0.0756 0.039464 0.25555 0.1218 0.014166 0.10323 0.015959 3.541 0.0661 0.030892 0.23945 778 94 30 19 13 14 12 10 5 9 16 
10 200 10 0.0104 13 3.2104 0.0629 0.032967 0.23837 0.12182 0.014128 0.091191 0.010848 2.562 0.0534 0.025274 0.23451 811 81 24 20 13 9 10 5 6 10 11 
10 200 10 0.0104 14 3.2104 0.053 0.027198 0.23931 0.12398 0.014323 0.092229 0.0083756 1.942 0.0454 0.02132 0.23176 835 71 23 18 9 11 7 6 6 4 10 
10 200 10 0.0104 15 3.2104 0.0452 0.021959 0.23124 0.12056 0.014631 0.089197 0.0064627 1.483 0.0362 0.017067 0.22807 848 69 22 15 14 8 3 6 4 4 7 
10 200 10 0.0104 16 3.2104 0.0402 0.019704 0.23116 0.12179 0.014042 0.089649 0.0052939 1.181 0.0315 0.015013 0.22812 860 67 22 13 10 6 3 4 5 4 6 
10 200 10 0.0104 17 3.2104 0.0341 0.016464 0.22946 0.12114 0.014101 0.089548 0.0042681 0.949 0.0268 0.012574 0.22635 879 57 20 14 7 4 3 4 5 2 5 
10 200 10 0.0104 20 3.2104 0.0225 0.010775 0.2268 0.12118 0.014047 0.088747 0.0024339 0.529 0.0173 0.0077384 0.22414 915 42 19 5 4 1 3 4 2 3 2 
10 200 11 0.0104 1 6.62583 0.784 0.043487 33.684 0.21414 0.09274 0.2659 33.11 8158.4 0.773 0.04874 32.067 0 3 11 19 44 82 107 117 137 185 295 
10 200 11 0.0104 2 6.6258 0.5488 0.095174 4.5092 0.19918 0.060362 0.12668 4.1225 1068.7 0.5329 0.10199 4.402 30 97 84 100 102 98 86 94 75 89 145 
10 200 11 0.0104 3 6.6258 0.3716 0.104 1.0805 0.13432 0.040596 0.077098 0.82811 216.03 0.3673 0.10797 1.0694 167 174 122 112 71 66 53 48 63 50 74 
10 200 11 0.0104 4 6.6258 0.2613 0.094106 0.49174 0.13365 0.031925 0.068719 0.2571 64.107 0.2495 0.091151 0.4755 350 178 99 79 54 48 51 26 28 38 49 
10 200 11 0.0104 5 6.6258 0.1842 0.075246 0.32551 0.13358 0.025527 0.06553 0.10049 25.308 0.1791 0.072966 0.31777 489 169 85 66 44 21 24 21 24 29 28 
10 200 11 0.0104 6 6.6258 0.1363 0.060913 0.26872 0.13389 0.019471 0.065188 0.04979 12.239 0.1317 0.056822 0.26573 595 162 58 50 27 17 18 15 14 23 21 
10 200 11 0.0104 7 6.6258 0.1044 0.04913 0.24865 0.13469 0.017577 0.065172 0.030825 6.615 0.0975 0.042086 0.24137 683 131 47 34 22 15 13 9 15 17 14 
10 200 11 0.0104 8 6.6258 0.0805 0.039229 0.23327 0.13519 0.016559 0.06449 0.016655 3.949 0.0716 0.030704 0.22801 750 108 36 28 10 12 15 11 9 8 13 
10 200 11 0.0104 9 6.6258 0.064 0.031255 0.25824 0.14683 0.016517 0.08334 0.011165 2.58 0.0538 0.022288 0.22153 794 92 28 20 18 7 12 8 4 5 12 
10 200 11 0.0104 10 6.6258 0.0523 0.02548 0.22159 0.13389 0.016099 0.063695 0.0075348 1.705 0.0398 0.016532 0.21761 829 72 30 18 9 12 9 5 2 4 10 
10 200 11 0.0104 11 6.6258 0.0413 0.020104 0.21921 0.13444 0.016044 0.062999 0.0053529 1.172 0.0317 0.013138 0.21783 851 71 29 13 9 6 5 1 2 4 9 
10 200 11 0.0104 12 6.6258 0.0331 0.016331 0.21797 0.13431 0.01604 0.062875 0.0043739 0.82 0.0262 0.010884 0.21595 876 64 24 8 6 5 2 3 1 5 6 
10 200 11 0.0104 13 6.6258 0.0283 0.013503 0.21623 0.13428 0.015969 0.062542 0.0030624 0.635 0.022 0.0091852 0.21463 886 67 18 5 3 7 2 2 2 4 4 
10 200 11 0.0104 14 6.6258 0.0225 0.0099537 0.21523 0.13422 0.015971 0.062302 0.0023675 0.48 0.0182 0.0073761 0.21222 903 60 10 6 10 2 2 0 2 1 4 
10 200 11 0.0104 15 6.6258 0.02 0.0090691 0.21495 0.13444 0.015963 0.062168 0.0019979 0.403 0.0159 0.0061033 0.21158 912 57 7 7 8 1 1 0 2 1 4 
10 200 11 0.0104 16 6.6258 0.0177 0.0080848 0.2145 0.13432 0.015971 0.062108 0.0017286 0.347 0.0136 0.0053003 0.21066 925 46 7 7 6 1 2 0 2 1 3 
10 200 11 0.0104 17 6.6258 0.0156 0.0067234 0.2209 0.13815 0.016431 0.064487 0.0014603 0.296 0.0122 0.0045958 0.21849 932 42 5 8 5 3 0 0 1 3 1 
10 200 11 0.0104 20 6.6258 0.0111 0.0041509 0.25255 0.15289 0.016164 0.082016 0.0011004 0.209 0.0082 0.0027755 0.24307 945 34 9 5 3 0 1 0 2 0 1 
10 200 12 0.0104 1 8.97442 0.6621 0.063817 18.723 0.23695 0.12004 0.15211 18.212 4303.1 0.6533 0.067837 18.861 2 19 43 75 88 105 132 122 126 120 168 
10 200 12 0.0104 2 8.9744 0.3946 0.096447 1.9134 0.15204 0.05704 0.093504 1.6104 381.41 0.384 0.091916 1.8937 119 162 136 114 88 79 67 52 59 55 69 
10 200 12 0.0104 3 8.9744 0.2411 0.082904 0.50576 0.13858 0.042372 0.05574 0.26874 63.252 0.2304 0.077513 0.49554 349 188 126 74 50 44 49 24 32 29 35 
10 200 12 0.0104 4 8.9744 0.1568 0.064158 0.29888 0.137 0.03223 0.051903 0.077359 17.443 0.1438 0.054836 0.29288 545 144 98 58 29 23 17 27 19 20 20 
10 200 12 0.0104 5 8.9744 0.1097 0.046843 0.24719 0.13705 0.027102 0.051062 0.031598 6.829 0.0949 0.03632 0.24351 663 123 63 37 22 21 18 18 14 12 9 
10 200 12 0.0104 6 8.9744 0.0776 0.033732 0.23806 0.13769 0.025082 0.050636 0.02427 3.292 0.0665 0.025513 0.2643 736 123 32 29 18 17 14 10 7 5 9 
10 200 12 0.0104 7 8.9744 0.0557 0.024632 0.2231 0.13723 0.024172 0.050377 0.010958 1.802 0.0461 0.017502 0.21662 802 94 24 25 17 11 7 3 7 2 8 
10 200 12 0.0104 8 8.9744 0.0407 0.017811 0.21819 0.13932 0.023103 0.049963 0.0054455 1.079 0.0351 0.013311 0.21427 844 78 25 18 7 9 6 2 3 2 6 
10 200 12 0.0104 9 8.9744 0.0311 0.013296 0.21359 0.13702 0.022772 0.049683 0.0037308 0.705 0.0261 0.0093782 0.21013 872 72 16 14 5 9 2 2 1 4 3 
10 200 12 0.0104 10 8.9744 0.0241 0.01086 0.21348 0.13826 0.022633 0.049545 0.0026795 0.493 0.0196 0.0065624 0.20883 902 57 11 8 7 3 4 1 2 2 3 
10 200 12 0.0104 11 8.9744 0.0194 0.0078915 0.21103 0.13688 0.022489 0.049303 0.001977 0.355 0.0152 0.0048939 0.20897 914 52 10 7 7 2 2 0 4 1 1 
10 200 12 0.0104 12 8.9744 0.0169 0.0068112 0.21131 0.13746 0.022516 0.049346 0.0016187 0.284 0.0128 0.0040802 0.20697 924 46 8 10 3 2 1 2 2 1 1 
10 200 12 0.0104 13 8.9744 0.0144 0.0052979 0.20968 0.13634 0.022383 0.049189 0.0014055 0.239 0.0109 0.0031543 0.20632 931 43 7 10 2 1 1 4 0 0 1 
10 200 12 0.0104 14 8.9744 0.0124 0.0044507 0.2098 0.13671 0.022335 0.04915 0.0012358 0.206 0.0094 0.002334 0.20608 938 40 8 5 3 1 2 2 0 0 1 
