k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 6 0.036 8 0.017168 0.3067 0.053759 0.010546 11.457 0.2993 0.053083 0.0103
10 25 6 0.036 9 0.017168 0.2213 0.040997 0.0094069 6.204 0.2133 0.041475 0.0092966
10 25 6 0.036 10 0.017168 0.1516 0.029187 0.0086584 3.458 0.1452 0.028906 0.00869
10 25 6 0.036 11 0.017168 0.093 0.016508 0.0082409 1.761 0.0896 0.016929 0.008239
10 25 6 0.036 12 0.017168 0.0582 0.0094422 0.0080287 0.929 0.051 0.0087277 0.007886
10 25 6 0.036 13 0.017168 0.0328 0.004869 0.0088305 0.48 0.0285 0.0048626 0.0086855
10 25 6 0.036 14 0.017168 0.0177 0.0028796 0.0085448 0.24 0.0162 0.0022798 0.0085648
10 25 6 0.036 15 0.017168 0.0082 0.0011539 0.0071797 0.107 0.0079 0.0010687 0.0074238
10 25 6 0.036 16 0.017168 0.0048 0.00055752 0.0071546 0.055 0.0044 0.00050114 0.0074163
10 25 6 0.036 17 0.017168 0.0022 0.00021538 0.0071297 0.023 0.0026 0.00027351 0.0073835
10 25 6 0.036 20 0.017168 0 0 0.0072577 0 0.0002 1.998e-05 0.007434
10 25 7 0.036 1 0.022607 0.956 0.0066106 0.20631 1335.2 0.958 0.0056617 0.18822
10 25 7 0.036 2 0.022607 0.8641 0.023164 0.062418 364.57 0.8617 0.021785 0.060841
10 25 7 0.036 3 0.022607 0.74 0.043103 0.030049 136.33 0.7266 0.039632 0.028335
10 25 7 0.036 4 0.022607 0.6009 0.055184 0.018274 60.497 0.5787 0.052209 0.016849
10 25 7 0.036 5 0.022607 0.4614 0.057147 0.012545 29.525 0.4407 0.055209 0.011469
10 25 7 0.036 6 0.022607 0.3352 0.050391 0.0096273 14.924 0.313 0.046578 0.00883
10 25 7 0.036 7 0.022607 0.2302 0.038607 0.0081052 7.659 0.2126 0.036177 0.0074623
10 25 7 0.036 8 0.022607 0.1566 0.027264 0.0071889 4.023 0.1439 0.024687 0.0065796
10 25 7 0.036 9 0.022607 0.1023 0.016141 0.006812 2.106 0.0916 0.016386 0.0061353
10 25 7 0.036 10 0.022607 0.0619 0.0094078 0.006499 1.102 0.059 0.01079 0.0058365
10 25 7 0.036 11 0.022607 0.0367 0.0054085 0.0059015 0.578 0.0339 0.0056865 0.0054803
10 25 7 0.036 12 0.022607 0.0204 0.0027466 0.0056371 0.279 0.0188 0.0030496 0.0053436
10 25 7 0.036 13 0.022607 0.0106 0.0013089 0.0054369 0.136 0.0104 0.0017336 0.0052936
10 25 7 0.036 14 0.022607 0.0053 0.00064255 0.0055414 0.064 0.0055 0.00086061 0.0052073
10 25 7 0.036 15 0.022607 0.0025 0.00032407 0.0052897 0.028 0.0027 0.00040311 0.0051738
10 25 7 0.036 16 0.022607 0.0013 0.00012844 0.0053314 0.014 0.0013 0.0001885 0.0051479
10 25 7 0.036 17 0.022607 0.0004 3.988e-05 0.0052662 0.004 0.0004 3.988e-05 0.0051361
10 25 7 0.036 20 0.022607 0 0 0.0054776 0 0.0001 1e-05 0.005183
10 25 8 0.036 1 0.0267128 0.9273 0.011496 0.1153 737.42 0.9232 0.0098516 0.10948
10 25 8 0.036 2 0.026713 0.786 0.038442 0.031465 153.1 0.7672 0.033858 0.029861
10 25 8 0.036 3 0.026713 0.6065 0.056945 0.015364 49.665 0.5875 0.05637 0.01403
10 25 8 0.036 4 0.026713 0.442 0.060917 0.0098842 20.277 0.4202 0.055868 0.0089038
10 25 8 0.036 5 0.026713 0.2956 0.050471 0.0078279 9.232 0.2819 0.045688 0.0068849
10 25 8 0.036 6 0.026713 0.1903 0.03453 0.0067616 4.474 0.1838 0.03275 0.005885
10 25 8 0.036 7 0.026713 0.1183 0.021016 0.005848 2.232 0.1136 0.020696 0.0052034
10 25 8 0.036 8 0.026713 0.0726 0.011821 0.0053624 1.121 0.0671 0.01248 0.0048258
10 25 8 0.036 9 0.026713 0.046 0.0072312 0.0053923 0.61 0.0418 0.0068997 0.0047456
10 25 8 0.036 10 0.026713 0.0289 0.004219 0.0050364 0.356 0.0278 0.0043115 0.0044578
10 25 8 0.036 11 0.026713 0.0182 0.0024312 0.005648 0.215 0.0157 0.0019455 0.0050609
10 25 8 0.036 12 0.026713 0.0095 0.0011409 0.0053287 0.106 0.0095 0.0011609 0.0048705
10 25 8 0.036 13 0.026713 0.0064 0.00071976 0.0049518 0.069 0.006 0.00066466 0.004532
10 25 8 0.036 14 0.026713 0.0036 0.00038743 0.00506 0.038 0.0036 0.00034739 0.0043224
10 25 8 0.036 15 0.026713 0.0018 0.00019696 0.0049093 0.019 0.0026 0.00025349 0.0043166
10 25 8 0.036 16 0.026713 0.0008 7.9439e-05 0.0047963 0.009 0.0018 0.00017694 0.0041667
