k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 6 0.0323 7 0.67971 0.0027 0.00046317 0.056753 0.294 0.0035 0.00097873 0.05466 981 13 4 2 0 0 0 0 0 0 0 
10 10 6 0.0323 8 0.67971 0.0017 0.00020732 0.056845 0.067 0.0019 0.00036676 0.062118 985 13 2 0 0 0 0 0 0 0 0 
10 10 6 0.0323 9 0.67971 0.0011 0.00012892 0.053485 0.018 0.0009 0.00014934 0.054784 990 9 1 0 0 0 0 0 0 0 0 
10 10 6 0.0323 10 0.67971 0.0008 9.9459e-05 0.053507 0.009 0.0006 0.00011976 0.054777 993 6 1 0 0 0 0 0 0 0 0 
10 10 7 0.0323 1 0.764976 0.4407 0.054948 3.7455 7316.2 0.4508 0.056256 3.6785 17 78 127 175 163 135 121 74 42 37 31 
10 10 7 0.0323 2 0.76498 0.1439 0.040403 0.27442 451.94 0.1419 0.036491 0.26612 400 286 144 58 35 14 21 12 10 9 11 
10 10 7 0.0323 3 0.76498 0.0503 0.019179 0.066275 36.078 0.0468 0.014945 0.064098 791 109 35 25 9 8 8 5 4 2 4 
10 10 7 0.0323 4 0.76498 0.022 0.0084444 0.044463 5.972 0.016 0.0055495 0.042341 904 47 24 10 3 3 4 0 3 0 2 
10 10 7 0.0323 5 0.76498 0.0102 0.0037597 0.040477 1.613 0.0079 0.0023499 0.040734 947 34 10 3 2 1 0 0 2 0 1 
10 10 7 0.0323 6 0.76498 0.0049 0.0017678 0.039848 0.531 0.0037 0.00063695 0.03995 972 21 4 0 0 1 1 0 0 1 0 
10 10 7 0.0323 7 0.76498 0.0024 0.00067491 0.040687 0.162 0.0016 0.00029774 0.04821 986 10 2 0 0 2 0 0 0 0 0 
10 10 7 0.0323 8 0.76498 0.0011 0.00014894 0.042745 0.028 0.001 0.00017918 0.044172 991 7 2 0 0 0 0 0 0 0 0 
10 10 7 0.0323 9 0.76498 0.0008 9.9459e-05 0.039888 0.012 0.0009 0.00014934 0.03991 993 6 1 0 0 0 0 0 0 0 0 
10 10 7 0.0323 10 0.76498 0.0008 9.9459e-05 0.039189 0.008 0.0007 0.00012964 0.039956 993 6 1 0 0 0 0 0 0 0 0 
10 10 8 0.0323 1 0.844555 0.3224 0.048146 1.9982 3759.8 0.3181 0.04775 1.9379 65 157 206 191 149 94 59 24 17 22 16 
10 10 8 0.0323 2 0.84455 0.0852 0.023504 0.10979 136.91 0.0782 0.019404 0.10594 577 247 87 34 18 7 12 7 3 3 5 
10 10 8 0.0323 3 0.84455 0.0243 0.0081076 0.039077 7.901 0.0214 0.005948 0.037586 870 88 17 9 8 2 0 0 3 2 1 
10 10 8 0.0323 4 0.84455 0.0093 0.0037873 0.033062 1.126 0.007 0.0017728 0.032965 954 30 7 3 2 1 0 0 1 1 1 
