k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 30 14 0.0323 10 1 1 81.141 0.5645 0.065075 0.73501 0 0.031159 0.051516 0.65199 1317.5 100000 0.5612 0.064219 0.69561 11 29 80 97 130 158 142 88 94 75 96 
10 30 14 0.0323 10 1 2 81.141 0.3546 0.078337 0.1357 0 0.019132 0.035673 0.080643 191.87 100000 0.3557 0.076524 0.13389 119 143 176 148 113 79 49 54 33 36 50 
10 30 14 0.0323 10 1 3 81.141 0.2417 0.071783 0.07614 0 0.016808 0.033856 0.025236 57.569 100000 0.2344 0.066884 0.073043 260 246 154 102 52 49 25 31 22 29 30 
10 30 14 0.0323 10 1 4 81.141 0.1789 0.063428 0.067361 0 0.01827 0.037163 0.011627 24.406 100000 0.165 0.056572 0.06525 416 235 117 59 38 29 21 25 17 21 22 
10 30 14 0.0323 10 1 5 81.141 0.1404 0.054122 0.053412 0 0.014269 0.032032 0.0067948 12.545 100000 0.1281 0.04925 0.051889 514 222 93 42 23 19 25 15 13 16 18 
10 30 14 0.0323 10 1 6 81.141 0.1122 0.046358 0.050102 0 0.013541 0.031719 0.0045219 7.377 100000 0.1013 0.043232 0.049062 601 199 66 25 24 22 14 9 13 11 16 
10 30 14 0.0323 10 1 7 81.141 0.0903 0.040236 0.049415 0 0.013492 0.032328 0.0032825 4.807 100000 0.0798 0.036108 0.047731 687 151 49 29 19 13 9 10 8 12 13 
10 30 14 0.0323 10 1 8 81.141 0.0762 0.03625 0.046646 0 0.012987 0.030945 0.0024253 3.319 100000 0.0666 0.031636 0.046045 738 127 46 22 11 6 14 4 9 11 12 
10 30 14 0.0323 10 1 9 81.141 0.0664 0.033024 0.04565 0 0.012803 0.030712 0.0018617 2.413 100000 0.0582 0.028061 0.045284 778 108 35 19 10 2 15 6 7 9 11 
10 30 14 0.0323 10 1 10 81.141 0.0578 0.030149 0.045166 0 0.012646 0.030762 0.001493 1.814 100000 0.0496 0.024104 0.044495 815 88 28 13 7 11 6 9 4 9 10 
10 30 14 0.0323 10 1 11 81.141 0.0517 0.028025 0.04458 0 0.012519 0.030583 0.001218 1.422 100000 0.0432 0.021575 0.056943 835 81 24 11 8 5 4 10 4 8 10 
10 30 14 0.0323 10 1 12 81.141 0.0471 0.025897 0.068706 0 0.014539 0.052791 0.0011167 1.148 100000 0.0379 0.019233 0.054885 852 70 26 8 4 4 7 9 5 6 9 
10 30 14 0.0323 10 1 13 81.141 0.0423 0.024085 0.050345 0 0.01459 0.034613 0.00089445 0.958 100000 0.0335 0.017665 0.049594 872 63 15 8 4 5 6 9 5 4 9 
10 30 14 0.0323 10 1 14 81.141 0.0394 0.02285 0.043454 0 0.012243 0.030206 0.00075182 0.817 100000 0.0297 0.015964 0.042883 883 58 13 6 3 6 4 10 4 6 7 
10 30 14 0.0323 10 1 15 81.141 0.0361 0.021388 0.049359 0 0.014045 0.0344 0.0006756 0.707 100000 0.0266 0.015268 0.048674 895 55 6 6 2 7 4 8 7 3 7 
10 30 14 0.0323 10 1 16 81.141 0.0325 0.019573 0.049638 0 0.013985 0.034827 0.00059046 0.611 100000 0.0242 0.014529 0.048348 912 40 6 6 4 6 3 8 7 1 7 
10 30 14 0.0323 10 1 17 81.141 0.0293 0.017909 0.042762 0 0.011976 0.030042 0.00050906 0.524 100000 0.0223 0.013406 0.042329 922 33 7 7 4 2 4 8 5 1 7 
10 30 14 0.0323 10 1 18 81.141 0.0282 0.017362 0.042797 0 0.012057 0.030027 0.00047965 0.474 100000 0.02 0.012773 0.042363 925 32 7 5 6 1 4 7 5 1 7 
10 30 14 0.0323 10 1 19 81.141 0.0263 0.016595 0.043033 0 0.012134 0.030229 0.00044026 0.424 100000 0.0183 0.011827 0.042411 933 27 5 8 3 0 5 7 4 1 7 
10 30 14 0.0323 10 1 20 81.141 0.0248 0.016281 0.048545 0 0.013753 0.034166 0.00039923 0.385 100000 0.0173 0.011242 0.048051 943 19 5 6 3 0 6 6 4 1 7 
10 30 14 0.0323 10 1 22 81.141 0.0213 0.014411 0.046587 0 0.013187 0.032833 0.00033296 0.31 100000 0.0156 0.010928 0.041576 957 6 9 5 0 4 4 5 2 1 7 
10 30 14 0.0323 10 1 25 81.141 0.0191 0.013319 0.048124 0 0.013707 0.033924 0.00027212 0.252 100000 0.013 0.00902 0.047767 962 7 6 3 2 4 2 4 2 1 7 
10 30 14 0.0323 10 1 30 81.141 0.0148 0.010992 0.047713 0 0.013488 0.033766 0.00023709 0.186 100000 0.0106 0.0076753 0.047482 971 7 4 2 1 2 2 1 3 0 7 
10 30 14 0.0323 10 1 40 81.141 0.0065 0.0038916 0.041698 0 0.011723 0.029635 0.00011967 0.075 100000 0.0055 0.0041039 0.041575 983 5 3 1 3 1 0 1 1 1 1 
