k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 12 0.036 50 1 0.0005 16.168 0.9305 0.024965 0.17378 0 0.0025445 0.021845 0.14906 526.72 58000 100 80 0.9346 0.022525 0.17258 4 3 4 7 10 15 26 31 45 125 730 
10 5 12 0.036 50 1 0.00075 16.168 0.8999 0.036066 0.12634 0 0.0024296 0.020175 0.1034 363.67 58000 100 80 0.9033 0.036275 0.12556 7 6 5 10 19 24 34 42 66 139 648 
10 5 12 0.036 50 1 0.001 16.168 0.866 0.048312 0.10078 0 0.0023754 0.019543 0.078527 274.07 58000 100 80 0.8713 0.050056 0.10045 9 9 14 18 22 28 50 55 67 160 568 
10 5 12 0.036 50 1 0.001375 16.168 0.8179 0.066056 0.07857 0 0.0022904 0.021371 0.054578 184.54 58000 100 80 0.8225 0.06611 0.077489 14 21 20 26 42 37 49 55 96 160 480 
10 5 12 0.036 50 1 0.00175 16.168 0.7671 0.083311 0.061189 0 0.0022266 0.017672 0.040964 137.04 58000 100 80 0.7735 0.078086 0.060627 28 31 28 39 37 46 69 71 88 156 407 
10 5 12 0.036 50 1 0.0025 16.168 0.6709 0.10785 0.044676 0 0.0021142 0.016641 0.025595 81.316 58000 100 80 0.6783 0.10092 0.044236 66 47 38 61 48 72 61 77 113 128 289 
10 5 12 0.036 50 1 0.00375 16.168 0.5155 0.12622 0.031774 0 0.0019434 0.016215 0.01328 39.278 58000 100 80 0.5256 0.12055 0.030911 152 80 75 65 60 76 74 79 93 91 155 
10 5 12 0.036 50 1 0.005 16.168 0.3771 0.11884 0.025128 0 0.0019473 0.015167 0.0076714 20.852 58000 100 80 0.3795 0.11094 0.024532 265 115 79 70 79 64 71 53 65 55 84 
10 5 12 0.036 50 1 0.0075 16.168 0.1842 0.074885 0.01944 0 0.0020264 0.01434 0.0027524 6.471 58000 100 80 0.1702 0.063415 0.018978 541 114 57 72 49 32 33 35 23 25 19 
10 5 12 0.036 50 1 0.01 16.168 0.0699 0.026591 0.016992 0 0.0020851 0.01367 0.00096705 1.876 58000 100 80 0.063 0.022934 0.016091 758 88 51 28 24 17 11 12 6 4 1 
10 5 13 0.036 50 1 1e-07 20.7002 0.9486 0.019878 0.33647 0 0.0046425 0.02555 0.30606 846.93 58000 100 80 0.9552 0.01723 0.3301 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1.375e-07 20.7 0.9486 0.019878 0.32816 0 0.0035436 0.020421 0.30398 846.93 58000 100 80 0.9552 0.01723 0.3257 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1.75e-07 20.7 0.9486 0.019878 0.3283 0 0.003552 0.020178 0.30435 846.93 58000 100 80 0.9552 0.01723 0.3268 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 2.5e-07 20.7 0.9486 0.019878 0.32803 0 0.0035617 0.020248 0.304 846.93 58000 100 80 0.9552 0.01723 0.32569 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 3.75e-07 20.7 0.9486 0.019878 0.32817 0 0.0035424 0.020401 0.30401 846.93 58000 100 80 0.9552 0.01723 0.32799 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 5e-07 20.7 0.9486 0.019878 0.33031 0 0.0035908 0.022361 0.30412 846.93 58000 100 80 0.9552 0.01723 0.32638 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 7.5e-07 20.7 0.9486 0.019878 0.3281 0 0.0035634 0.020253 0.30407 846.93 58000 100 80 0.9552 0.01723 0.34005 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1e-06 20.7 0.9486 0.019878 0.30814 0 0.0041082 0.021278 0.28253 846.93 58000 100 80 0.9552 0.01723 0.30515 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1.375e-06 20.7 0.9486 0.019878 0.3064 0 0.0031512 0.020306 0.28272 846.93 58000 100 80 0.9552 0.01723 0.30368 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1.75e-06 20.7 0.9486 0.019878 0.32008 0 0.003182 0.033135 0.28353 846.93 58000 100 80 0.9552 0.01723 0.3146 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 2.5e-06 20.7 0.9486 0.019878 0.30862 0 0.0031675 0.022332 0.2829 846.93 58000 100 80 0.9552 0.01723 0.30329 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 3.75e-06 20.7 0.9486 0.019878 0.30562 0 0.0031438 0.019857 0.2824 846.93 58000 100 80 0.9552 0.01723 0.30408 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 5e-06 20.7 0.9486 0.019878 0.31371 0 0.0039528 0.025338 0.28419 846.93 58000 100 80 0.9552 0.01723 0.30757 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 7.5e-06 20.7 0.9486 0.019878 0.30697 0 0.0033841 0.020406 0.28296 846.93 58000 100 80 0.9552 0.01723 0.3032 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1e-05 20.7 0.9486 0.019878 0.30562 0 0.0031434 0.01976 0.28249 846.93 58000 100 80 0.9552 0.01723 0.30338 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1.375e-05 20.7 0.9486 0.019878 0.30574 0 0.0031396 0.019826 0.28254 846.93 58000 100 80 0.9552 0.01723 0.30341 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 1.75e-05 20.7 0.9486 0.019878 0.30581 0 0.0031573 0.01973 0.2827 846.93 58000 100 80 0.9552 0.01723 0.30322 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 2.5e-05 20.7 0.9486 0.019878 0.30569 0 0.0031452 0.019946 0.28238 846.93 58000 100 80 0.9552 0.01723 0.3035 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 3.75e-05 20.7 0.9486 0.019878 0.30562 0 0.003149 0.019867 0.28238 846.86 58000 100 80 0.9552 0.01723 0.30337 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 5e-05 20.7 0.9486 0.019878 0.30548 0 0.0031615 0.019645 0.28246 846.69 58000 100 80 0.9552 0.01723 0.30661 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 7.5e-05 20.7 0.9486 0.019878 0.30945 0 0.0041539 0.025135 0.27993 838.16 58000 100 80 0.955 0.017232 0.30292 2 2 4 7 8 14 13 21 46 70 813 
10 5 13 0.036 50 1 0.0001 20.7 0.9484 0.019877 0.29848 0 0.0031525 0.019696 0.27541 824.79 58000 100 80 0.9549 0.017233 0.29616 2 2 4 7 8 14 13 21 46 72 811 
10 5 13 0.036 50 1 0.0001375 20.7 0.9475 0.020234 0.28916 0 0.0031502 0.019907 0.26588 796.21 58000 100 80 0.9534 0.017426 0.28551 2 2 4 8 8 14 12 22 46 75 807 
10 5 13 0.036 50 1 0.000175 20.7 0.9456 0.020681 0.27515 0 0.0031292 0.019869 0.25193 754.3 58000 100 80 0.9524 0.017472 0.27348 2 2 4 8 9 14 13 22 48 80 798 
10 5 13 0.036 50 1 0.00025 20.7 0.9419 0.021296 0.25435 0 0.0031042 0.019849 0.23118 691.35 58000 100 80 0.9484 0.018876 0.25094 2 2 4 8 10 14 14 25 51 92 778 
10 5 13 0.036 50 1 0.000375 20.7 0.9304 0.025341 0.21685 0 0.0030629 0.019648 0.19393 580.48 58000 100 80 0.9394 0.021469 0.21544 3 2 5 10 12 17 18 29 58 106 740 
10 5 13 0.036 50 1 0.0005 20.7 0.9188 0.028355 0.19355 0 0.0030174 0.019238 0.17107 511.65 58000 100 80 0.9317 0.023769 0.19235 3 3 6 10 14 21 19 39 68 119 698 
10 5 13 0.036 50 1 0.00075 20.7 0.8943 0.037015 0.1514 0 0.0029806 0.018791 0.12932 384.56 58000 100 80 0.9067 0.032117 0.15306 5 5 7 16 25 19 25 46 89 133 630 
10 5 13 0.036 50 1 0.001 20.7 0.8722 0.044291 0.12603 0 0.0028778 0.018067 0.10479 311.07 58000 100 80 0.8857 0.040126 0.12352 5 9 11 18 29 26 35 53 91 148 575 
10 5 13 0.036 50 1 0.001375 20.7 0.8279 0.061653 0.089595 0 0.0026754 0.017132 0.069494 204.46 58000 100 80 0.8433 0.057593 0.088368 10 16 25 27 35 29 51 64 94 149 500 
10 5 13 0.036 50 1 0.00175 20.7 0.7937 0.073804 0.075937 0 0.0026439 0.016591 0.056398 163.36 58000 100 80 0.8087 0.067202 0.074544 20 22 29 32 34 44 60 68 93 155 443 
10 5 13 0.036 50 1 0.0025 20.7 0.7131 0.095754 0.053711 0 0.0024685 0.015609 0.035336 98.601 58000 100 80 0.7317 0.086211 0.052835 49 26 42 54 52 49 61 97 86 167 317 
10 5 13 0.036 50 1 0.00375 20.7 0.583 0.11929 0.037472 0 0.0024884 0.014947 0.019735 51.788 58000 100 80 0.5963 0.11095 0.036656 95 76 70 52 67 63 89 85 81 122 200 
10 5 13 0.036 50 1 0.005 20.7 0.4618 0.12513 0.028284 0 0.002173 0.014472 0.011316 28.11 58000 100 80 0.4688 0.11776 0.027257 195 82 72 80 83 64 78 66 68 94 118 
10 5 13 0.036 50 1 0.0075 20.7 0.2628 0.098715 0.020538 0 0.0022427 0.013369 0.00459 10.04 58000 100 80 0.257 0.089821 0.019609 412 113 100 58 59 43 51 42 45 40 37 
10 5 13 0.036 50 1 0.01 20.7 0.1316 0.054556 0.016975 0 0.0023041 0.012557 0.0018344 3.653 58000 100 80 0.1243 0.046766 0.016096 635 104 65 38 40 28 31 25 11 11 12 
10 5 14 0.036 50 1 1e-07 26.4846 0.9138 0.033103 0.22982 0 0.005391 0.021863 0.20234 544.88 58000 100 80 0.9194 0.033737 0.22459 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1.375e-07 26.485 0.9138 0.033103 0.22238 0 0.0049435 0.017568 0.19965 544.88 58000 100 80 0.9194 0.033737 0.22109 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1.75e-07 26.485 0.9138 0.033103 0.22333 0 0.0047727 0.017454 0.20079 544.88 58000 100 80 0.9194 0.033737 0.22202 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 2.5e-07 26.485 0.9138 0.033103 0.22387 0 0.0047614 0.017471 0.20142 544.88 58000 100 80 0.9194 0.033737 0.22158 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 3.75e-07 26.485 0.9138 0.033103 0.22306 0 0.0046856 0.017245 0.20082 544.88 58000 100 80 0.9194 0.033737 0.22216 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 5e-07 26.485 0.9138 0.033103 0.22228 0 0.0048993 0.017377 0.19968 544.88 58000 100 80 0.9194 0.033737 0.22116 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 7.5e-07 26.485 0.9138 0.033103 0.22361 0 0.0047659 0.017533 0.2011 544.88 58000 100 80 0.9194 0.033737 0.22181 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1e-06 26.485 0.9138 0.033103 0.22321 0 0.0047802 0.01724 0.20088 544.88 58000 100 80 0.9194 0.033737 0.22192 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1.375e-06 26.485 0.9138 0.033103 0.22401 0 0.0047219 0.017657 0.20132 544.88 58000 100 80 0.9194 0.033737 0.22224 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1.75e-06 26.485 0.9138 0.033103 0.22331 0 0.0047328 0.017667 0.20071 544.88 58000 100 80 0.9194 0.033737 0.22182 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 2.5e-06 26.485 0.9138 0.033103 0.22339 0 0.004743 0.017775 0.20056 544.88 58000 100 80 0.9194 0.033737 0.22189 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 3.75e-06 26.485 0.9138 0.033103 0.22276 0 0.0047063 0.017344 0.2004 544.88 58000 100 80 0.9194 0.033737 0.22226 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 5e-06 26.485 0.9138 0.033103 0.22299 0 0.0047069 0.017225 0.20084 544.88 58000 100 80 0.9194 0.033737 0.22175 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 7.5e-06 26.485 0.9138 0.033103 0.2236 0 0.0047452 0.017333 0.20121 544.88 58000 100 80 0.9194 0.033737 0.22185 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1e-05 26.485 0.9138 0.033103 0.22471 0 0.0048061 0.017511 0.20208 544.88 58000 100 80 0.9194 0.033737 0.22193 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1.375e-05 26.485 0.9138 0.033103 0.22275 0 0.0049809 0.01742 0.20014 544.88 58000 100 80 0.9194 0.033737 0.22104 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 1.75e-05 26.485 0.9138 0.033103 0.22273 0 0.0049525 0.017545 0.19991 544.88 58000 100 80 0.9194 0.033737 0.22104 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 2.5e-05 26.485 0.9138 0.033103 0.22317 0 0.0047567 0.017201 0.2009 544.88 58000 100 80 0.9194 0.033737 0.22138 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 3.75e-05 26.485 0.9138 0.033103 0.22302 0 0.0049304 0.017128 0.20074 544.88 58000 100 80 0.9194 0.033737 0.22095 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 5e-05 26.485 0.9138 0.033103 0.22253 0 0.0050108 0.017265 0.19994 544.88 58000 100 80 0.9194 0.033737 0.22118 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 7.5e-05 26.485 0.9138 0.033103 0.22292 0 0.0047248 0.017527 0.20036 544.29 58000 100 80 0.9194 0.033737 0.22267 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 0.0001 26.485 0.9138 0.033103 0.2225 0 0.0047397 0.017444 0.2001 542.86 58000 100 80 0.9194 0.033737 0.22121 7 9 2 7 15 19 31 33 52 134 691 
10 5 14 0.036 50 1 0.0001375 26.485 0.9135 0.033161 0.22586 0 0.0055222 0.019416 0.20061 537.59 58000 100 80 0.919 0.033913 0.2221 7 9 2 7 15 19 31 34 53 132 691 
10 5 14 0.036 50 1 0.000175 26.485 0.9125 0.033327 0.21641 0 0.0040397 0.017478 0.19455 528.99 58000 100 80 0.9176 0.034445 0.21388 7 9 2 7 15 19 33 33 56 131 688 
10 5 14 0.036 50 1 0.00025 26.485 0.9102 0.03439 0.21034 0 0.0037426 0.017382 0.189 512.18 58000 100 80 0.916 0.035179 0.20687 8 9 2 7 15 21 32 33 59 132 682 
10 5 14 0.036 50 1 0.000375 26.485 0.9041 0.035789 0.19405 0 0.0039299 0.017589 0.17223 468.21 58000 100 80 0.9115 0.036374 0.19114 8 9 3 7 16 22 36 38 63 135 663 
10 5 14 0.036 50 1 0.0005 26.485 0.8976 0.037492 0.18246 0 0.0036078 0.017511 0.16103 435.62 58000 100 80 0.9068 0.037711 0.17885 8 9 3 9 17 26 36 43 68 135 646 
10 5 14 0.036 50 1 0.00075 26.485 0.8775 0.042847 0.15517 0 0.0035335 0.017318 0.13401 362.97 58000 100 80 0.8902 0.041465 0.15403 8 9 5 15 21 35 38 57 75 145 592 
10 5 14 0.036 50 1 0.001 26.485 0.8607 0.048454 0.13949 0 0.0035697 0.016999 0.11863 319.37 58000 100 80 0.8764 0.044508 0.13701 9 11 6 20 26 35 54 53 82 146 558 
10 5 14 0.036 50 1 0.001375 26.485 0.8181 0.063526 0.10355 0 0.0033932 0.016721 0.083127 221.67 58000 100 80 0.8357 0.057593 0.10131 13 20 16 22 41 43 62 63 97 135 488 
10 5 14 0.036 50 1 0.00175 26.485 0.7955 0.0701 0.093974 0 0.0033522 0.016312 0.074017 195.86 58000 100 80 0.8145 0.06028 0.091939 19 22 22 24 40 49 67 68 107 142 440 
10 5 14 0.036 50 1 0.0025 26.485 0.7274 0.087717 0.06628 0 0.0031366 0.015604 0.04725 121.41 58000 100 80 0.7494 0.07998 0.065115 36 25 40 42 57 57 66 95 106 139 337 
10 5 14 0.036 50 1 0.00375 26.485 0.6181 0.11127 0.049444 0 0.0028915 0.014987 0.031274 76.467 58000 100 80 0.6484 0.096634 0.047775 81 44 60 65 68 80 87 78 91 106 240 
10 5 14 0.036 50 1 0.005 26.485 0.5044 0.12651 0.032695 0 0.002524 0.01412 0.01575 36.251 58000 100 80 0.5358 0.11115 0.032085 150 86 79 70 81 69 70 62 83 97 153 
10 5 14 0.036 50 1 0.0075 26.485 0.3216 0.11245 0.023038 0 0.0024606 0.013532 0.0066973 14.098 58000 100 80 0.3299 0.10344 0.022137 333 116 95 67 60 58 52 54 54 53 58 
10 5 14 0.036 50 1 0.01 26.485 0.1851 0.076444 0.018203 0 0.0024802 0.012447 0.0029757 5.751 58000 100 80 0.1816 0.06843 0.017344 536 120 74 45 51 45 29 24 29 25 22 
10 10 12 0.036 50 1 1e-07 17.4304 0.9903 0.003119 0.76371 0 0.0061971 0.045167 0.7121 1986.5 58000 100 80 0.993 0.0020531 0.76368 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1.375e-07 17.43 0.9903 0.003119 0.75584 0 0.0051385 0.039445 0.71089 1986.5 58000 100 80 0.993 0.0020531 0.75393 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1.75e-07 17.43 0.9903 0.003119 0.7683 0 0.0059297 0.050097 0.71191 1986.5 58000 100 80 0.993 0.0020531 0.76524 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 2.5e-07 17.43 0.9903 0.003119 0.75947 0 0.005179 0.042897 0.71102 1986.5 58000 100 80 0.993 0.0020531 0.75407 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 3.75e-07 17.43 0.9903 0.003119 0.75807 0 0.0048334 0.038876 0.714 1986.5 58000 100 80 0.993 0.0020531 0.75456 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 5e-07 17.43 0.9903 0.003119 0.7572 0 0.0049553 0.038979 0.71289 1986.5 58000 100 80 0.993 0.0020531 0.75361 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 7.5e-07 17.43 0.9903 0.003119 0.75846 0 0.0048706 0.039099 0.71411 1986.5 58000 100 80 0.993 0.0020531 0.75379 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1e-06 17.43 0.9903 0.003119 0.76423 0 0.0049931 0.044386 0.71448 1986.5 58000 100 80 0.993 0.0020531 0.75338 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1.375e-06 17.43 0.9903 0.003119 0.75792 0 0.0049396 0.039099 0.71353 1986.5 58000 100 80 0.993 0.0020531 0.75358 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1.75e-06 17.43 0.9903 0.003119 0.75676 0 0.0050659 0.038796 0.71254 1986.5 58000 100 80 0.993 0.0020531 0.75357 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 2.5e-06 17.43 0.9903 0.003119 0.77178 0 0.0048901 0.048632 0.71789 1986.5 58000 100 80 0.993 0.0020531 0.75509 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 3.75e-06 17.43 0.9903 0.003119 0.75644 0 0.0050502 0.038834 0.71219 1986.5 58000 100 80 0.993 0.0020531 0.75561 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 5e-06 17.43 0.9903 0.003119 0.77552 0 0.0050975 0.050032 0.72003 1986.5 58000 100 80 0.993 0.0020531 0.75132 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 7.5e-06 17.43 0.9903 0.003119 0.75521 0 0.0058381 0.039636 0.70938 1986.5 58000 100 80 0.993 0.0020531 0.74963 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1e-05 17.43 0.9903 0.003119 0.75416 0 0.0048439 0.038938 0.71002 1986.5 58000 100 80 0.993 0.0020531 0.74946 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1.375e-05 17.43 0.9903 0.003119 0.75287 0 0.0051702 0.039068 0.70827 1986.4 58000 100 80 0.9929 0.0020617 0.75165 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 1.75e-05 17.43 0.9903 0.003119 0.75075 0 0.0051287 0.039036 0.70621 1981.2 58000 100 80 0.9929 0.0020617 0.74809 0 0 0 1 2 2 4 2 11 24 954 
10 10 12 0.036 50 1 2.5e-05 17.43 0.9902 0.0031671 0.74442 0 0.0050526 0.038983 0.70002 1965.3 58000 100 80 0.9928 0.0020702 0.74009 0 0 0 1 2 2 4 3 10 24 954 
10 10 12 0.036 50 1 3.75e-05 17.43 0.99 0.0031832 0.73102 0 0.0048802 0.047384 0.6785 1891.7 58000 100 80 0.9925 0.002236 0.71347 0 0 0 1 2 2 4 3 10 26 952 
10 10 12 0.036 50 1 5e-05 17.43 0.9898 0.0031992 0.68469 0 0.0050113 0.038287 0.64114 1802.5 58000 100 80 0.9923 0.002253 0.6811 0 0 0 1 2 2 4 3 10 28 950 
10 10 12 0.036 50 1 7.5e-05 17.43 0.9888 0.0035381 0.62887 0 0.0047448 0.046998 0.57688 1612.3 58000 100 80 0.9917 0.0023034 0.61368 0 0 0 1 2 3 5 2 10 32 945 
10 10 12 0.036 50 1 0.0001 17.43 0.9874 0.0038851 0.56249 0 0.0047032 0.037045 0.52049 1463.5 58000 100 80 0.9907 0.0026662 0.55264 0 0 0 2 2 2 5 2 11 42 934 
10 10 12 0.036 50 1 0.0001375 17.43 0.9841 0.0046619 0.48333 0 0.0048888 0.036842 0.44127 1248.9 58000 100 80 0.9882 0.003244 0.4761 0 0 0 4 0 2 6 4 14 57 913 
10 10 12 0.036 50 1 0.000175 17.43 0.9823 0.0051018 0.42697 0 0.0046082 0.035115 0.38692 1094.5 58000 100 80 0.9861 0.0041009 0.42039 0 0 1 3 0 2 7 4 17 64 902 
10 10 12 0.036 50 1 0.00025 17.43 0.9761 0.0075664 0.37822 0 0.0045684 0.060938 0.31239 881.11 58000 100 80 0.9815 0.0053331 0.35795 0 1 2 3 1 4 5 9 20 80 875 
10 10 12 0.036 50 1 0.000375 17.43 0.9662 0.010548 0.25921 0 0.0043208 0.031277 0.2233 637.63 58000 100 80 0.9738 0.0073209 0.25509 0 2 3 2 3 4 8 15 39 89 835 
10 10 12 0.036 50 1 0.0005 17.43 0.9532 0.015746 0.20807 0 0.0044735 0.02884 0.17445 498.29 58000 100 80 0.9623 0.01134 0.20961 0 5 2 5 4 9 10 21 48 104 792 
10 10 12 0.036 50 1 0.00075 17.43 0.926 0.02599 0.14918 0 0.0039969 0.02758 0.11731 332.03 58000 100 80 0.9376 0.019766 0.14693 4 4 5 6 13 14 20 30 67 130 707 
10 10 12 0.036 50 1 0.001 17.43 0.8939 0.038451 0.11687 0 0.003729 0.026602 0.086236 243.91 58000 100 80 0.9084 0.03056 0.11569 7 6 12 14 15 19 25 46 89 142 625 
10 10 12 0.036 50 1 0.001375 17.43 0.8428 0.059147 0.09051 0 0.003518 0.026587 0.060089 165.23 58000 100 80 0.8629 0.047701 0.087844 15 19 16 21 20 28 44 70 102 126 539 
10 10 12 0.036 50 1 0.00175 17.43 0.7895 0.078738 0.072699 0 0.0033222 0.025252 0.043811 119.97 58000 100 80 0.8125 0.064558 0.073359 30 29 21 26 25 54 52 79 104 121 459 
10 10 12 0.036 50 1 0.0025 17.43 0.6865 0.1077 0.053449 0 0.0030435 0.023553 0.026544 69.998 58000 100 80 0.7014 0.096314 0.053651 65 41 47 36 58 63 68 87 84 124 327 
10 10 12 0.036 50 1 0.00375 17.43 0.5161 0.13316 0.039649 0 0.0028832 0.022739 0.01369 33.243 58000 100 80 0.5286 0.12088 0.038465 173 62 77 72 67 55 68 72 76 114 164 
10 10 12 0.036 50 1 0.005 17.43 0.3681 0.12049 0.032083 0 0.0028436 0.021365 0.0075522 17.199 58000 100 80 0.3697 0.11553 0.031854 293 102 83 58 81 57 69 53 67 61 76 
10 10 12 0.036 50 1 0.0075 17.43 0.1611 0.066463 0.02633 0 0.0029851 0.020464 0.0025772 4.864 58000 100 80 0.1531 0.061832 0.025322 573 114 75 49 48 29 34 19 24 16 19 
10 10 12 0.036 50 1 0.01 17.43 0.0539 0.022487 0.023723 0 0.0030401 0.019587 0.00082346 1.294 58000 100 80 0.0482 0.018335 0.023087 818 74 29 19 14 14 14 7 8 3 0 
10 10 13 0.036 50 1 1e-07 23.1464 0.9834 0.0070515 0.52444 0 0.0075022 0.036648 0.48005 1302.9 58000 100 80 0.9848 0.0048338 0.50946 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 1.375e-07 23.146 0.9834 0.0070515 0.51549 0 0.0063686 0.031207 0.47754 1302.9 58000 100 80 0.9848 0.0048338 0.50635 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 1.75e-07 23.146 0.9834 0.0070515 0.5091 0 0.0062785 0.030058 0.47243 1302.9 58000 100 80 0.9848 0.0048338 0.50586 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 2.5e-07 23.146 0.9834 0.0070515 0.50909 0 0.0062718 0.029992 0.47249 1302.9 58000 100 80 0.9848 0.0048338 0.50552 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 3.75e-07 23.146 0.9834 0.0070515 0.5096 0 0.0062703 0.03015 0.47284 1302.9 58000 100 80 0.9848 0.0048338 0.5068 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 5e-07 23.146 0.9834 0.0070515 0.51149 0 0.0061977 0.031909 0.47303 1302.9 58000 100 80 0.9848 0.0048338 0.50636 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 7.5e-07 23.146 0.9834 0.0070515 0.51587 0 0.0060289 0.034744 0.47476 1302.9 58000 100 80 0.9848 0.0048338 0.50585 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 1e-06 23.146 0.9834 0.0070515 0.50996 0 0.006042 0.030032 0.47355 1302.9 58000 100 80 0.9848 0.0048338 0.50579 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 1.375e-06 23.146 0.9834 0.0070515 0.50888 0 0.0062878 0.030097 0.47217 1302.9 58000 100 80 0.9848 0.0048338 0.5052 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 1.75e-06 23.146 0.9834 0.0070515 0.50869 0 0.0062781 0.03003 0.47204 1302.9 58000 100 80 0.9848 0.0048338 0.50569 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 2.5e-06 23.146 0.9834 0.0070515 0.50906 0 0.0062553 0.030056 0.47242 1302.9 58000 100 80 0.9848 0.0048338 0.50556 2 2 1 0 1 2 4 7 13 41 927 
10 10 13 0.036 50 1 3.75e-06 23.146 0.9834 0.0070515 0.50982 0 0.0062511 0.03068 0.47255 1302.9 58000 100 80 0.9848 0.0048338 0.50604 2 2 1 0 1 2 4 7 13 41 927 
